Time,heaPum.heaPum.QCon_flow,chi.chi.QEva_flow
293700,20029.322,0.3240785
294000,19864.818,0.3240743
294300,19686.959,0.32407007
294600,19500.162,0.32406583
294900,19306.559,0.3240616
295200,19108.643,0.32405737
295500,18909.998,0.32405314
295800,18719.338,0.32404888
296100,18542.559,0.32404462
296400,18378.002,0.32404038
296700,18223.484,0.32403612
297000,18076.596,0.32403186
297300,17933.865,0.32402757
297600,17792.68,0.3240233
297900,17650.85,0.32401904
298200,17505.9,0.32401475
298500,17354.932,0.32401046
298800,17194.72,0.32400617
299100,17023.84,0.32400188
299400,16848.502,0.3239976
299700,16674.688,0.32399327
300000,16502.537,0.32398897
300300,16333.157,0.32398465
300600,16362.675,0.32398033
300900,17137.656,0.323976
301200,17462.195,0.3239717
301500,17575.834,0.32396734
301800,17551.918,0.32396302
302100,17459.654,0.32395867
302400,17344.693,0.3239543
302700,18532.71,0.32394996
303000,18623.059,0.3239456
303300,18610.113,0.32394126
303600,18502.44,0.32393688
303900,18360.27,0.32393253
304200,18216.893,0.32392815
304500,18079.758,0.32392377
304800,17950.484,0.3239194
305100,17829.56,0.323915
305400,17715.459,0.3239106
305700,17610.896,0.3239062
306000,17515.354,0.3239018
306300,14914.541,0.32389742
306600,14416.774,0.323893
306900,14130.466,0.32388857
307200,14008.243,0.32388416
307500,13956.569,0.32387975
307800,13923.947,0.3238753
308100,13889.673,0.32387087
308400,13850.893,0.32386646
308700,13808.989,0.32386202
309000,13764.39,0.32385755
309300,13720.372,0.3238531
309600,13677.459,0.32384866
309900,13637.254,0.3238442
310200,13599.983,0.32383972
310500,13565.032,0.32383525
310800,13531.8545,0.32383078
311100,13500.266,0.3238263
311400,13470.403,0.32382184
311700,13442.857,0.32381734
312000,13418.614,0.32381284
312300,13398.898,0.32380837
312600,13384.863,0.32380387
312900,13377.146,0.32379934
313200,13375.604,0.32379484
313500,13378.455,0.32379034
313800,13382.808,0.3237858
314100,13389.576,0.32378128
314400,13397.846,0.32377678
314700,13407.394,0.32377225
315000,13417.403,0.3237677
315300,13427.186,0.32376316
315600,13436.614,0.3237586
315900,13446.636,0.32375407
316200,13458.802,0.3237495
316500,13474.556,0.32374495
316800,13495.35,0.3237404
317100,13524.083,0.32373583
317400,13563.814,0.32373124
317700,13614.402,0.32372668
318000,13674.55,0.3237221
318300,13740.694,0.3237175
318600,13807.012,0.32371292
318900,13869.063,0.32370833
319200,13930.793,0.32370374
319500,14109.333,0.32369915
319800,14610.245,0.32369453
320100,15235.648,0.3236899
320400,15737.711,0.3236853
320700,16321.069,0.32368067
321000,16897.4,0.32367605
321300,17450.264,0.32367143
321600,17977.793,0.32366678
321900,18476.79,0.32366216
322200,18949.656,0.3236575
322500,19402.924,0.32365286
322800,19856.67,0.3236482
323100,20375.553,0.32364357
323400,20937.957,0.3236389
323700,21542.998,0.32363424
324000,22193.406,0.32362956
324300,22877.15,0.32362488
324600,23472.627,0.3236202
324900,24047.523,0.32361552
325200,24722.23,0.32361084
325500,25463.86,0.32360616
325800,26233.541,0.32360145
326100,26998.582,0.32359675
326400,27737.918,0.32359204
326700,28430.486,0.32358733
327000,29114.514,0.32358262
327300,29779.047,0.3235779
327600,1.9356214,0.3235732
327900,1.9356278,0.32356846
328200,1.9356343,0.32356372
328500,1.9356407,0.323559
328800,1.9356471,0.32355425
329100,1.9356536,0.3235495
329400,1.9356601,0.32354477
329700,1.9356666,0.32354
330000,1.935673,0.32353526
330300,1.9356794,0.3235305
330600,1.9356859,0.32352573
330900,1.9356923,0.32352096
331200,1.9356987,0.3235162
331500,1.9357052,0.3235114
331800,1.9357117,0.32350662
332100,1.9357182,0.32350183
332400,1.9357246,0.32349703
332700,1.935731,0.32349223
333000,1.9357375,0.32348743
333300,1.9357439,0.32348263
333600,1.9357504,0.32347783
333900,1.9357568,0.323473
334200,1.9357632,0.32346818
334500,1.9357697,0.32346338
334800,1.9357761,0.32345855
335100,1.9357826,0.32345372
335400,1.935789,0.32344887
335700,1.9357954,0.32344404
336000,1.9358019,0.32343918
336300,1.9358083,0.32343435
336600,1.9358147,0.3234295
336900,1.9358212,0.32342464
337200,1.9358277,0.32341978
337500,1.9358342,0.3234149
337800,1.9358406,0.32341003
338100,1.935847,0.32340515
338400,1.9358535,0.32340026
338700,1.9358599,0.3233954
339000,1.9358664,0.3233905
339300,1.9358727,0.3233856
339600,1.9358791,0.3233807
339900,1.9358855,0.32337582
340200,1.935892,0.3233709
340500,1.9358984,0.323366
340800,1.9359049,0.32336107
341100,1.9359113,0.32335615
341400,1.9359177,0.32335123
341700,1.9359242,0.32334632
342000,1.9359306,0.100582
342300,1.935937,0.100582
342600,1.9359435,0.100582
342900,1.9359499,0.100582
343200,1.9359564,0.100582
343500,1.9359628,0.100582
343800,1.9359692,0.100582
344100,1.9359756,0.100582
344400,1.935982,0.100582
344700,1.9359884,0.100582
345000,1.9359949,0.100582
345300,1.9360013,0.100582
345600,1.9360077,0.100582
345900,1.9360142,0.100582
346200,1.9360206,0.100582
346500,1.9360269,0.100582
346800,1.9360334,0.100582
347100,1.9360398,0.100582
347400,1.9360462,0.100582
347700,1.9360527,0.100582
348000,1.9360591,0.100582
348300,1.9360656,0.100582
348600,1.9360719,0.100582
348900,1.9360783,0.100582
349200,1.9360847,0.100582
349500,1.9360912,0.100582
349800,1.9360976,0.100582
350100,1.9361039,0.100582
350400,1.9361104,0.100582
350700,1.9361168,0.100582
351000,1.9361233,0.100582
351300,1.9361296,0.100582
351600,1.936136,0.100582
351900,1.9361424,0.100582
352200,1.9361489,0.100582
352500,1.9361552,0.100582
352800,1.9361616,0.100582
353100,1.9361681,0.100582
353400,1.9361745,0.100582
353700,1.9361808,0.100582
354000,1.9361873,0.100582
354300,1.9361937,0.100582
354600,1.9362001,0.100582
354900,1.9362065,0.100582
355200,1.9362129,0.100582
355500,1.9362193,0.100582
355800,1.9362257,0.100582
356100,1.9362321,0.100582
356400,1.9362385,0.100582
356700,1.9362448,0.100582
357000,1.9362513,0.100582
357300,1.9362577,0.100582
357600,1.936264,0.100582
357900,1.9362705,0.100582
358200,1.9362769,0.100582
358500,1.9362832,0.100582
358800,1.9362897,0.100582
359100,1.936296,0.100582
359400,1.9363024,0.100582
359700,1.9363089,0.100582
360000,1.9363152,0.100582
360300,1.9363216,0.100582
360600,1.9363279,0.100582
360900,1.9363344,0.100582
361200,1.9363408,0.100582
361500,1.9363471,0.100582
361800,1.9363536,0.100582
362100,1.9363599,0.100582
362400,1.9363663,0.100582
362700,1.9363726,0.100582
363000,1.9363791,0.100582
363300,1.9363854,0.100582
363600,1.9363918,0.100582
363900,1.9363981,0.100582
364200,1.9364046,0.100582
364500,1.9364109,0.100582
364800,1.9364173,0.100582
365100,1.9364237,0.100582
365400,1.9364301,0.100582
365700,96580.984,0.100582
366000,76653.43,0.100582
366300,37032.16,0.100582
366600,30348.14,0.100582
366900,28007.648,0.100582
367200,27290.11,0.100582
367500,6017.1807,0.100582
367800,286.13925,0.100582
368100,4583.1187,0.100582
368400,28182.645,0.100582
368700,77231.734,0.100582
369000,52652.754,0.100582
369300,75829.445,0.100582
369600,49877.42,0.100582
369900,66363.6,0.100582
370200,47680.67,0.100582
370500,58805.527,0.100582
370800,48915.707,0.100582
371100,55915.75,0.100582
371400,57215.83,0.100582
371700,53837.09,0.100582
372000,61694.61,0.100582
372300,52148.38,0.100582
372600,63992.863,0.100582
372900,50883.277,0.100582
373200,65279.992,0.100582
373500,49991.734,0.100582
373800,65845.31,0.100582
374100,49306.16,0.100582
374400,65315.32,0.100582
374700,47748.457,0.100582
375000,63332.855,0.100582
375300,45413.234,0.100582
375600,60431.793,0.100582
375900,42844.78,0.100582
376200,58100.504,0.100582
376500,40499.254,0.100582
376800,56169.387,0.100582
377100,36837.246,0.100582
377400,52207.594,0.100582
377700,32591.256,0.100582
378000,49262.242,0.100582
378300,28386.78,0.100582
378600,48227.93,0.100582
378900,27062.75,0.100582
379200,48388.51,0.100582
379500,27271.62,0.100582
379800,47490.902,0.100582
380100,57613.297,0.100582
380400,20998.809,0.100582
380700,23185.03,0.100582
381000,48988.35,0.100582
381300,26677.615,0.100582
381600,23845.057,0.100582
381900,25478.27,0.100582
382200,23320.613,0.100582
382500,37574.344,0.100582
382800,21598.945,0.100582
383100,47181.766,0.100582
383400,20880.014,0.100582
383700,22248.941,0.100582
384000,23725.34,0.100582
384300,20341.137,0.100582
384600,46597.145,0.100582
384900,18667.156,0.100582
385200,20554.191,0.100582
385500,23588.596,0.100582
385800,18611.182,0.100582
386100,20540.682,0.100582
386400,20524.78,0.100582
386700,18758.227,0.100582
387000,27085.541,0.100582
387300,17942.445,0.100582
387600,18708.373,0.100582
387900,21547.266,0.100582
388200,18769.97,0.100582
388500,19485.674,0.100582
388800,21704.33,0.100582
389100,20346.152,0.100582
389400,20207.346,0.100582
389700,21410.01,0.100582
390000,22848.83,0.100582
390300,18085.787,0.100582
390600,18820.598,0.100582
390900,33758.97,0.100582
391200,15468.551,0.100582
391500,15972.576,0.100582
391800,17252.025,0.100582
392100,41046.266,0.100582
392400,14786.505,0.100582
392700,13703.127,0.100582
393000,14188.361,0.100582
393300,27087.188,0.100582
393600,11337.323,0.100582
393900,12320.543,0.100582
394200,13128.132,0.100582
394500,13575.9,0.32241303
394800,14391.821,0.32240736
395100,33742.72,0.3224017
395400,8929.191,0.322396
395700,7939.621,0.32239035
396000,8443.221,0.32238466
396300,9436.468,0.32237896
396600,10182.543,0.32237327
396900,13272.585,0.32236758
397200,12029.88,0.32236186
397500,11663.024,0.32235616
397800,19371.338,0.32235044
398100,9698.045,0.32234472
398400,8780.593,0.32233903
398700,8611.759,0.3223333
399000,10001.075,0.32232755
399300,9919.8,0.32232183
399600,9959.21,0.3223161
399900,9896.2295,0.32231036
400200,9774.05,0.3223046
400500,9632.394,0.32229888
400800,9614.543,0.32229313
401100,9791.765,0.32228738
401400,10042.019,0.3222816
401700,10246.923,0.32227585
402000,10468.676,0.32227007
402300,10672.593,0.3222643
402600,10838.234,0.32225853
402900,10970.668,0.32225275
403200,11073.366,0.32224697
403500,11154.331,0.3222412
403800,11220.324,0.3222354
404100,11498.503,0.3222296
404400,10870.335,0.3222238
404700,10906.54,0.322218
405000,11085.36,0.3222122
405300,11129.55,0.32220638
405600,10563.643,0.32220057
405900,10902.513,0.32219476
406200,11277.403,0.3221889
406500,10578.609,0.3221831
406800,10605.885,0.32217726
407100,11424.703,0.32217142
407400,12454.205,0.32216558
407700,12062.132,0.32215974
408000,12613.995,0.3221539
408300,13913.947,0.32214805
408600,15296.963,0.32214218
408900,15424.278,0.32213634
409200,15036.501,0.32213047
409500,16994.111,0.3221246
409800,18702.012,0.32211873
410100,19743.314,0.32211286
410400,20468.576,0.322107
410700,36860.055,0.32210112
411000,12594.685,0.32209522
411300,16029.055,0.3220893
411600,19063.24,0.32208344
411900,21177.43,0.32207754
412200,22874.516,0.32207164
412500,24070.691,0.3220657
412800,24969.783,0.3220598
413100,25723.346,0.3220539
413400,47612.004,0.32204798
413700,25912.58,0.32204205
414000,1.8890442,0.32203612
414300,1.8890517,0.3220302
414600,1.8890593,0.32202426
414900,1.8890668,0.32201833
415200,1.8890743,0.3220124
415500,1.8890818,0.32200643
415800,1.8890893,0.100582
416100,1.8890969,0.100582
416400,1.8891045,0.100582
416700,1.889112,0.100582
417000,1.8891195,0.100582
417300,1.889127,0.100582
417600,1.8891345,0.100582
417900,1.889142,0.100582
418200,1.8891495,0.100582
418500,1.8891572,0.100582
418800,1.8891647,0.100582
419100,1.8891722,0.100582
419400,1.8891797,0.100582
419700,1.8891872,0.100582
420000,1.8891947,0.100582
420300,1.8892022,0.100582
420600,1.8892097,0.100582
420900,1.8892174,0.100582
421200,1.8892249,0.100582
421500,1.8892324,0.100582
421800,1.8892399,0.100582
422100,1.8892474,0.100582
422400,1.8892549,0.100582
422700,1.8892624,0.100582
423000,1.88927,0.100582
423300,1.8892775,0.100582
423600,1.889285,0.100582
423900,1.8892926,0.100582
424200,1.8893001,0.100582
424500,1.8893076,0.100582
424800,1.8893151,0.100582
425100,1.8893226,0.100582
425400,1.8893301,0.100582
425700,1.8893377,0.100582
426000,1.8893452,0.100582
426300,1.8893527,0.100582
426600,1.8893602,0.100582
426900,1.8893677,0.100582
427200,1.8893752,0.100582
427500,1.8893827,0.100582
427800,1.8893902,0.100582
428100,1.8893977,0.100582
428400,1.8894053,0.100582
428700,1.8894128,0.100582
429000,1.8894203,0.100582
429300,1.8894278,0.100582
429600,1.8894353,0.100582
429900,1.8894429,0.100582
430200,1.8894504,0.100582
430500,1.889458,0.100582
430800,1.8894655,0.100582
431100,1.889473,0.100582
431400,1.8894805,0.100582
431700,1.889488,0.100582
432000,1.8894955,0.100582
432300,1.889503,0.100582
432600,1.8895104,0.100582
432900,1.8895179,0.100582
433200,1.8895254,0.100582
433500,1.8895329,0.100582
433800,1.8895404,0.100582
434100,1.889548,0.100582
434400,1.8895555,0.100582
434700,1.889563,0.100582
435000,1.8895705,0.100582
435300,1.889578,0.100582
435600,1.8895855,0.100582
435900,1.889593,0.100582
436200,1.8896005,0.100582
436500,1.889608,0.100582
436800,1.8896155,0.100582
437100,1.889623,0.100582
437400,1.8896306,0.100582
437700,1.8896381,0.100582
438000,1.8896456,0.100582
438300,1.889653,0.100582
438600,1.8896605,0.100582
438900,1.889668,0.100582
439200,1.8896755,0.100582
439500,1.889683,0.100582
439800,1.8896905,0.100582
440100,1.889698,0.100582
440400,1.8897055,0.100582
440700,1.889713,0.100582
441000,1.8897204,0.100582
441300,1.889728,0.100582
441600,1.8897355,0.100582
441900,1.889743,0.100582
442200,1.8897505,0.100582
442500,1.889758,0.100582
442800,1.8897655,0.100582
443100,1.8897729,0.100582
443400,1.8897804,0.100582
443700,1.8897879,0.100582
444000,1.8897954,0.100582
444300,1.8898029,0.100582
444600,1.8898104,0.100582
444900,1.8898178,0.100582
445200,1.8898253,0.100582
445500,1.8898329,0.100582
445800,1.8898404,0.100582
446100,1.8898479,0.100582
446400,1.8898553,0.100582
446700,1.8898628,0.100582
447000,1.8898703,0.100582
447300,1.8898778,0.100582
447600,1.8898853,0.100582
447900,1.8898927,0.100582
448200,1.8899002,0.100582
448500,1.8899077,0.100582
448800,1.8899152,0.100582
449100,1.8899226,0.100582
449400,1.8899301,0.100582
449700,1.8899376,0.100582
450000,1.8899451,0.100582
450300,1.8899525,0.100582
450600,1.88996,0.100582
450900,1.8899676,0.100582
451200,1.8899751,0.100582
451500,1.8899825,0.100582
451800,1.88999,0.100582
452100,94610.86,0.100582
452400,75804.02,0.100582
452700,36420.508,0.100582
453000,29068.074,0.100582
453300,26657.906,0.100582
453600,25892.492,0.100582
453900,4983.269,0.100582
454200,327.6563,0.100582
454500,2400.319,0.100582
454800,13674.421,0.100582
455100,65606.98,0.100582
455400,50348.125,0.100582
455700,68690.86,0.100582
456000,49790.883,0.100582
456300,65187.258,0.100582
456600,47115.406,0.100582
456900,64891.758,0.100582
457200,46292.086,0.100582
457500,65865.72,0.100582
457800,45924.37,0.100582
458100,66627.87,0.100582
458400,45223.887,0.100582
458700,66770.45,0.100582
459000,44552.41,0.100582
459300,66276.39,0.100582
459600,43924.887,0.100582
459900,58842.97,0.100582
460200,43282.156,0.100582
460500,51768.12,0.100582
460800,43538.344,0.100582
461100,48863.617,0.100582
461400,50146.86,0.100582
461700,45400.152,0.100582
462000,53159.273,0.100582
462300,42020.234,0.100582
462600,52532.242,0.100582
462900,39152.867,0.100582
463200,51319.914,0.100582
463500,36699.35,0.100582
463800,48853.547,0.100582
464100,32326.475,0.100582
464400,44990.29,0.100582
464700,26344.488,0.100582
465000,44326.414,0.100582
465300,26269.172,0.100582
465600,45177.117,0.100582
465900,25066.92,0.100582
466200,45917.81,0.100582
466500,54855.61,0.100582
466800,20033.508,0.100582
467100,22525.5,0.100582
467400,48869.586,0.100582
467700,22605.305,0.100582
468000,47989.72,0.100582
468300,21127.213,0.100582
468600,47456.38,0.100582
468900,20514.55,0.100582
469200,46406.22,0.100582
469500,20120.746,0.100582
469800,45120.355,0.100582
470100,19976.055,0.100582
470400,39532.402,0.100582
470700,20257.488,0.100582
471000,21349.23,0.100582
471300,21307.416,0.100582
471600,20595.549,0.100582
471900,23335.477,0.100582
472200,19933.31,0.100582
472500,43918.094,0.100582
472800,19195.982,0.100582
473100,47197.473,0.100582
473400,18460.94,0.100582
473700,44279.953,0.100582
474000,18328.395,0.100582
474300,20366.146,0.100582
474600,20266.895,0.100582
474900,19384.572,0.100582
475200,41583.16,0.100582
475500,19341.852,0.100582
475800,47123.73,0.100582
476100,19128.639,0.100582
476400,21233.832,0.100582
476700,21836.428,0.100582
477000,20027.668,0.100582
477300,30930.17,0.100582
477600,18879.436,0.100582
477900,48057.715,0.100582
478200,18009.533,0.100582
478500,45938.49,0.100582
478800,18316.994,0.100582
479100,18293.826,0.100582
479400,15812.863,0.100582
479700,16915.574,0.100582
480000,21857.098,0.100582
480300,16101.148,0.100582
480600,46548.777,0.100582
480900,16421.299,0.100582
481200,55298.34,0.100582
481500,12910.976,0.100582
481800,14265.945,0.100582
482100,32462.324,0.100582
482400,14815.082,0.100582
482700,16570.592,0.100582
483000,35294.203,0.100582
483300,15233.521,0.100582
483600,46337.395,0.100582
483900,14397.915,0.100582
484200,30904.516,0.100582
484500,14008.59,0.100582
484800,16305.173,0.100582
485100,15643.6455,0.100582
485400,15354.982,0.100582
485700,43093.613,0.100582
486000,14482.71,0.100582
486300,46472.445,0.100582
486600,13868.523,0.100582
486900,43873.55,0.100582
487200,13415.177,0.100582
487500,16721.53,0.100582
487800,13706.929,0.100582
488100,15602.181,0.100582
488400,16124.9375,0.100582
488700,14916.65,0.100582
489000,41303.17,0.100582
489300,14345.738,0.100582
489600,46751.918,0.100582
489900,13981.053,0.100582
490200,46962.926,0.100582
490500,13768.331,0.100582
490800,46124.395,0.100582
491100,13855.771,0.100582
491400,45582.96,0.100582
491700,14214.112,0.100582
492000,45718.77,0.100582
492300,14647.519,0.100582
492600,46450.758,0.100582
492900,15034.622,0.100582
493200,47461.953,0.100582
493500,15847.569,0.100582
493800,49187.035,0.100582
494100,17535.861,0.100582
494400,50833.707,0.100582
494700,18927.504,0.100582
495000,51945.387,0.100582
495300,20551.625,0.100582
495600,52452.55,0.100582
495900,20463.75,0.100582
496200,22157.814,0.100582
496500,53326.902,0.100582
496800,24405.205,0.100582
497100,53261.688,0.100582
497400,26023.584,0.100582
497700,40982.906,0.100582
498000,31296.416,0.100582
498300,30707.844,0.100582
498600,53652.258,0.100582
498900,31693.717,0.100582
499200,57531.44,0.100582
499500,32850.875,0.100582
499800,59535.21,0.100582
500100,33998.547,0.100582
500400,22171.236,0.100582
500700,1.9245199,0.100582
501000,1.9245334,0.100582
501300,1.9245111,0.100582
501600,1.9244853,0.100582
501900,1.9244677,0.100582
502200,1.9244457,0.100582
502500,1.9244239,0.100582
502800,1.924402,0.100582
503100,1.9243801,0.100582
503400,1.9243582,0.100582
503700,1.9243363,0.100582
504000,1.9243144,0.100582
504300,1.9242926,0.100582
504600,1.9242706,0.100582
504900,1.9242487,0.100582
505200,1.9242269,0.100582
505500,1.924205,0.100582
505800,1.924183,0.100582
506100,1.9241612,0.100582
506400,1.9241393,0.100582
506700,1.9241173,0.100582
