Time,flo.sou.qGai_flow[1],flo.sou.qGai_flow[2],flo.sou.qGai_flow[3],flo.eas.qGai_flow[1],flo.eas.qGai_flow[2],flo.eas.qGai_flow[3],flo.nor.qGai_flow[1],flo.nor.qGai_flow[2],flo.nor.qGai_flow[3],flo.wes.qGai_flow[1],flo.wes.qGai_flow[2],flo.wes.qGai_flow[3],flo.cor.qGai_flow[1],flo.cor.qGai_flow[2],flo.cor.qGai_flow[3],hvac.occSch.occupied,flo.intGaiFra.y[1]
189000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
189900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
190800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
191700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
192600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
193500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
194400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
195300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
196200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
197100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
198000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
198900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
199800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
200700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
201600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
202500,2.1,2.1,1.05,2.1,2.1,1.05,2.1,2.1,1.05,2.1,2.1,1.05,2.1,2.1,1.05,1,0.2625
203400,3.8,3.8,1.9,3.8,3.8,1.9,3.8,3.8,1.9,3.8,3.8,1.9,3.8,3.8,1.9,1,0.475
204300,5.5,5.5,2.75,5.5,5.5,2.75,5.5,5.5,2.75,5.5,5.5,2.75,5.5,5.5,2.75,1,0.6875
205200,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
206100,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
207000,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
207900,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
208800,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
209700,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
210600,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
211500,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
212400,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
213300,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
214200,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
215100,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
216000,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,1,0.8
216900,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,1,0.8
217800,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,1,0.8
218700,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,1,0.8
219600,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
220500,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
221400,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
222300,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
223200,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
224100,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
225000,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
225900,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
226800,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
227700,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
228600,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
229500,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
230400,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
231300,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
232200,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
233100,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
234000,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
234900,7.1,7.1,3.55,7.1,7.1,3.55,7.1,7.1,3.55,7.1,7.1,3.55,7.1,7.1,3.55,1,0.8875
235800,6.2,6.2,3.1,6.2,6.2,3.1,6.2,6.2,3.1,6.2,6.2,3.1,6.2,6.2,3.1,1,0.775
236700,5.3,5.3,2.65,5.3,5.3,2.65,5.3,5.3,2.65,5.3,5.3,2.65,5.3,5.3,2.65,1,0.6625
237600,4.4,4.4,2.2,4.4,4.4,2.2,4.4,4.4,2.2,4.4,4.4,2.2,4.4,4.4,2.2,1,0.55
238500,3.5,3.5,1.75,3.5,3.5,1.75,3.5,3.5,1.75,3.5,3.5,1.75,3.5,3.5,1.75,1,0.4375
239400,2.6,2.6,1.3,2.6,2.6,1.3,2.6,2.6,1.3,2.6,2.6,1.3,2.6,2.6,1.3,1,0.325
240300,1.7,1.7,0.85,1.7,1.7,0.85,1.7,1.7,0.85,1.7,1.7,0.85,1.7,1.7,0.85,1,0.2125
241200,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.8,0.4,0,0.1
242100,0.78,0.78,0.39,0.78,0.78,0.39,0.78,0.78,0.39,0.78,0.78,0.39,0.78,0.78,0.39,0,0.0975
243000,0.76,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.38,0,0.095
243900,0.74,0.74,0.37,0.74,0.74,0.37,0.74,0.74,0.37,0.74,0.74,0.37,0.74,0.74,0.37,0,0.0925
244800,0.72,0.72,0.36,0.72,0.72,0.36,0.72,0.72,0.36,0.72,0.72,0.36,0.72,0.72,0.36,0,0.09
245700,0.7,0.7,0.35,0.7,0.7,0.35,0.7,0.7,0.35,0.7,0.7,0.35,0.7,0.7,0.35,0,0.0875
246600,0.68,0.68,0.34,0.68,0.68,0.34,0.68,0.68,0.34,0.68,0.68,0.34,0.68,0.68,0.34,0,0.085
247500,0.66,0.66,0.33,0.66,0.66,0.33,0.66,0.66,0.33,0.66,0.66,0.33,0.66,0.66,0.33,0,0.0825
248400,0.64,0.64,0.32,0.64,0.64,0.32,0.64,0.64,0.32,0.64,0.64,0.32,0.64,0.64,0.32,0,0.08
249300,0.62,0.62,0.31,0.62,0.62,0.31,0.62,0.62,0.31,0.62,0.62,0.31,0.62,0.62,0.31,0,0.0775
250200,0.6,0.6,0.3,0.6,0.6,0.3,0.6,0.6,0.3,0.6,0.6,0.3,0.6,0.6,0.3,0,0.075
251100,0.58,0.58,0.29,0.58,0.58,0.29,0.58,0.58,0.29,0.58,0.58,0.29,0.58,0.58,0.29,0,0.0725
252000,0.56,0.56,0.28,0.56,0.56,0.28,0.56,0.56,0.28,0.56,0.56,0.28,0.56,0.56,0.28,0,0.07
252900,0.54,0.54,0.27,0.54,0.54,0.27,0.54,0.54,0.27,0.54,0.54,0.27,0.54,0.54,0.27,0,0.0675
253800,0.52,0.52,0.26,0.52,0.52,0.26,0.52,0.52,0.26,0.52,0.52,0.26,0.52,0.52,0.26,0,0.065
254700,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0,0.0625
255600,0.48,0.48,0.24,0.48,0.48,0.24,0.48,0.48,0.24,0.48,0.48,0.24,0.48,0.48,0.24,0,0.06
256500,0.46,0.46,0.23,0.46,0.46,0.23,0.46,0.46,0.23,0.46,0.46,0.23,0.46,0.46,0.23,0,0.0575
257400,0.44,0.44,0.22,0.44,0.44,0.22,0.44,0.44,0.22,0.44,0.44,0.22,0.44,0.44,0.22,0,0.055
258300,0.42,0.42,0.21,0.42,0.42,0.21,0.42,0.42,0.21,0.42,0.42,0.21,0.42,0.42,0.21,0,0.0525
259200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
260100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
261000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
261900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
262800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
263700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
264600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
265500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
266400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
267300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
268200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
269100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
270000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
270900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
271800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
272700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
273600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
274500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
275400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
276300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
277200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
278100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
279000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
279900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
280800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
281700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
282600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
283500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
284400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
285300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
286200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
287100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
288000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
288900,2.1,2.1,1.05,2.1,2.1,1.05,2.1,2.1,1.05,2.1,2.1,1.05,2.1,2.1,1.05,1,0.2625
289800,3.8,3.8,1.9,3.8,3.8,1.9,3.8,3.8,1.9,3.8,3.8,1.9,3.8,3.8,1.9,1,0.475
290700,5.5,5.5,2.75,5.5,5.5,2.75,5.5,5.5,2.75,5.5,5.5,2.75,5.5,5.5,2.75,1,0.6875
291600,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
292500,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
293400,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
294300,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
295200,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
296100,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
297000,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
297900,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
298800,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
299700,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
300600,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
301500,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
302400,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,1,0.8
303300,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,1,0.8
304200,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,1,0.8
305100,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,1,0.8
306000,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
306900,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
307800,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
308700,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
309600,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
310500,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
311400,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
312300,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
313200,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
314100,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
315000,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
315900,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
316800,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
317700,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
318600,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
319500,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
320400,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
321300,7.1,7.1,3.55,7.1,7.1,3.55,7.1,7.1,3.55,7.1,7.1,3.55,7.1,7.1,3.55,1,0.8875
322200,6.2,6.2,3.1,6.2,6.2,3.1,6.2,6.2,3.1,6.2,6.2,3.1,6.2,6.2,3.1,1,0.775
323100,5.3,5.3,2.65,5.3,5.3,2.65,5.3,5.3,2.65,5.3,5.3,2.65,5.3,5.3,2.65,1,0.6625
324000,4.4,4.4,2.2,4.4,4.4,2.2,4.4,4.4,2.2,4.4,4.4,2.2,4.4,4.4,2.2,1,0.55
324900,3.5,3.5,1.75,3.5,3.5,1.75,3.5,3.5,1.75,3.5,3.5,1.75,3.5,3.5,1.75,1,0.4375
325800,2.6,2.6,1.3,2.6,2.6,1.3,2.6,2.6,1.3,2.6,2.6,1.3,2.6,2.6,1.3,1,0.325
326700,1.7,1.7,0.85,1.7,1.7,0.85,1.7,1.7,0.85,1.7,1.7,0.85,1.7,1.7,0.85,1,0.2125
327600,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.8,0.4,0,0.1
328500,0.78,0.78,0.39,0.78,0.78,0.39,0.78,0.78,0.39,0.78,0.78,0.39,0.78,0.78,0.39,0,0.0975
329400,0.76,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.38,0,0.095
330300,0.74,0.74,0.37,0.74,0.74,0.37,0.74,0.74,0.37,0.74,0.74,0.37,0.74,0.74,0.37,0,0.0925
331200,0.72,0.72,0.36,0.72,0.72,0.36,0.72,0.72,0.36,0.72,0.72,0.36,0.72,0.72,0.36,0,0.09
332100,0.7,0.7,0.35,0.7,0.7,0.35,0.7,0.7,0.35,0.7,0.7,0.35,0.7,0.7,0.35,0,0.0875
333000,0.68,0.68,0.34,0.68,0.68,0.34,0.68,0.68,0.34,0.68,0.68,0.34,0.68,0.68,0.34,0,0.085
333900,0.66,0.66,0.33,0.66,0.66,0.33,0.66,0.66,0.33,0.66,0.66,0.33,0.66,0.66,0.33,0,0.0825
334800,0.64,0.64,0.32,0.64,0.64,0.32,0.64,0.64,0.32,0.64,0.64,0.32,0.64,0.64,0.32,0,0.08
335700,0.62,0.62,0.31,0.62,0.62,0.31,0.62,0.62,0.31,0.62,0.62,0.31,0.62,0.62,0.31,0,0.0775
336600,0.6,0.6,0.3,0.6,0.6,0.3,0.6,0.6,0.3,0.6,0.6,0.3,0.6,0.6,0.3,0,0.075
337500,0.58,0.58,0.29,0.58,0.58,0.29,0.58,0.58,0.29,0.58,0.58,0.29,0.58,0.58,0.29,0,0.0725
338400,0.56,0.56,0.28,0.56,0.56,0.28,0.56,0.56,0.28,0.56,0.56,0.28,0.56,0.56,0.28,0,0.07
339300,0.54,0.54,0.27,0.54,0.54,0.27,0.54,0.54,0.27,0.54,0.54,0.27,0.54,0.54,0.27,0,0.0675
340200,0.52,0.52,0.26,0.52,0.52,0.26,0.52,0.52,0.26,0.52,0.52,0.26,0.52,0.52,0.26,0,0.065
341100,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0,0.0625
342000,0.48,0.48,0.24,0.48,0.48,0.24,0.48,0.48,0.24,0.48,0.48,0.24,0.48,0.48,0.24,0,0.06
342900,0.46,0.46,0.23,0.46,0.46,0.23,0.46,0.46,0.23,0.46,0.46,0.23,0.46,0.46,0.23,0,0.0575
343800,0.44,0.44,0.22,0.44,0.44,0.22,0.44,0.44,0.22,0.44,0.44,0.22,0.44,0.44,0.22,0,0.055
344700,0.42,0.42,0.21,0.42,0.42,0.21,0.42,0.42,0.21,0.42,0.42,0.21,0.42,0.42,0.21,0,0.0525
345600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
346500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
347400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
348300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
349200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
350100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
351000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
351900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
352800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
353700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
354600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
355500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
356400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
357300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
358200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
359100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
360000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
360900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
361800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
362700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
363600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
364500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
365400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
366300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
367200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
368100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
369000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
369900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
370800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
371700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
372600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
373500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
374400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
375300,2.1,2.1,1.05,2.1,2.1,1.05,2.1,2.1,1.05,2.1,2.1,1.05,2.1,2.1,1.05,1,0.2625
376200,3.8,3.8,1.9,3.8,3.8,1.9,3.8,3.8,1.9,3.8,3.8,1.9,3.8,3.8,1.9,1,0.475
377100,5.5,5.5,2.75,5.5,5.5,2.75,5.5,5.5,2.75,5.5,5.5,2.75,5.5,5.5,2.75,1,0.6875
378000,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
378900,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
379800,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
380700,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
