time,InternalGainsLat[nZ],InternalGainsLat[sZ],InternalGainsCon[nZ],InternalGainsCon[sZ],InternalGainsRad[nZ],InternalGainsRad[sZ]
505800,0,0,822.5,822.5,352.5,352.5
506700,0,0,822.5,822.5,352.5,352.5
507600,0,0,822.5,822.5,352.5,352.5
508500,0,0,822.5,822.5,352.5,352.5
509400,0,0,822.5,822.5,352.5,352.5
510300,0,0,822.5,822.5,352.5,352.5
511200,0,0,822.5,822.5,352.5,352.5
512100,0,0,822.5,822.5,352.5,352.5
513000,0,0,822.5,822.5,352.5,352.5
513900,0,0,822.5,822.5,352.5,352.5
514800,0,0,822.5,822.5,352.5,352.5
515700,0,0,822.5,822.5,352.5,352.5
516600,0,0,822.5,822.5,352.5,352.5
517500,0,0,822.5,822.5,352.5,352.5
518400,0,0,822.5,822.5,352.5,352.5
519300,0,0,822.5,822.5,352.5,352.5
520200,0,0,822.5,822.5,352.5,352.5
521100,0,0,822.5,822.5,352.5,352.5
522000,0,0,822.5,822.5,352.5,352.5
522900,0,0,822.5,822.5,352.5,352.5
523800,0,0,822.5,822.5,352.5,352.5
524700,0,0,822.5,822.5,352.5,352.5
525600,0,0,822.5,822.5,352.5,352.5
526500,0,0,822.5,822.5,352.5,352.5
527400,0,0,822.5,822.5,352.5,352.5
528300,0,0,822.5,822.5,352.5,352.5
529200,0,0,822.5,822.5,352.5,352.5
530100,0,0,822.5,822.5,352.5,352.5
531000,0,0,822.5,822.5,352.5,352.5
531900,0,0,822.5,822.5,352.5,352.5
532800,0,0,822.5,822.5,352.5,352.5
533700,0,0,822.5,822.5,352.5,352.5
534600,0,0,822.5,822.5,352.5,352.5
535500,0,0,822.5,822.5,352.5,352.5
536400,0,0,822.5,822.5,352.5,352.5
537300,0,0,822.5,822.5,352.5,352.5
538200,0,0,822.5,822.5,352.5,352.5
539100,0,0,822.5,822.5,352.5,352.5
540000,0,0,822.5,822.5,352.5,352.5
540900,0,0,822.5,822.5,352.5,352.5
541800,0,0,822.5,822.5,352.5,352.5
542700,0,0,822.5,822.5,352.5,352.5
543600,4500,4500,15675.833,15675.833,9965.833,9965.833
544500,4500,4500,15675.833,15675.833,9965.833,9965.833
545400,4500,4500,15675.833,15675.833,9965.833,9965.833
546300,4500,4500,15675.833,15675.833,9965.833,9965.833
547200,6750,6750,22560.834,22560.834,14480.833,14480.833
548100,6750,6750,22560.834,22560.834,14480.833,14480.833
549000,6750,6750,22560.834,22560.834,14480.833,14480.833
549900,6750,6750,22560.834,22560.834,14480.833,14480.833
550800,7125,7125,23708.334,23708.334,15233.333,15233.333
551700,7125,7125,23708.334,23708.334,15233.333,15233.333
552600,7125,7125,23708.334,23708.334,15233.333,15233.333
553500,7125,7125,23708.334,23708.334,15233.333,15233.333
554400,7500,7500,24855.834,24855.834,15985.833,15985.833
555300,7500,7500,24855.834,24855.834,15985.833,15985.833
556200,7500,7500,24855.834,24855.834,15985.833,15985.833
557100,7500,7500,24855.834,24855.834,15985.833,15985.833
558000,7500,7500,24855.834,24855.834,15985.833,15985.833
558900,7500,7500,24855.834,24855.834,15985.833,15985.833
559800,7500,7500,24855.834,24855.834,15985.833,15985.833
560700,7500,7500,24855.834,24855.834,15985.833,15985.833
561600,6750,6750,22560.834,22560.834,14480.833,14480.833
562500,6750,6750,22560.834,22560.834,14480.833,14480.833
563400,6750,6750,22560.834,22560.834,14480.833,14480.833
564300,6750,6750,22560.834,22560.834,14480.833,14480.833
565200,6750,6750,22560.834,22560.834,14480.833,14480.833
566100,6750,6750,22560.834,22560.834,14480.833,14480.833
567000,6750,6750,22560.834,22560.834,14480.833,14480.833
567900,6750,6750,22560.834,22560.834,14480.833,14480.833
568800,7500,7500,24855.834,24855.834,15985.833,15985.833
569700,7500,7500,24855.834,24855.834,15985.833,15985.833
570600,7500,7500,24855.834,24855.834,15985.833,15985.833
571500,7500,7500,24855.834,24855.834,15985.833,15985.833
572400,6750,6750,22560.834,22560.834,14480.833,14480.833
573300,6750,6750,22560.834,22560.834,14480.833,14480.833
574200,6750,6750,22560.834,22560.834,14480.833,14480.833
575100,6750,6750,22560.834,22560.834,14480.833,14480.833
576000,4500,4500,15675.833,15675.833,9965.833,9965.833
576900,4500,4500,15675.833,15675.833,9965.833,9965.833
577800,4500,4500,15675.833,15675.833,9965.833,9965.833
578700,4500,4500,15675.833,15675.833,9965.833,9965.833
579600,3000,3000,11085.833,11085.833,6955.8335,6955.8335
580500,3000,3000,11085.833,11085.833,6955.8335,6955.8335
581400,3000,3000,11085.833,11085.833,6955.8335,6955.8335
582300,3000,3000,11085.833,11085.833,6955.8335,6955.8335
583200,2250,2250,8790.833,8790.833,5450.8335,5450.8335
584100,2250,2250,8790.833,8790.833,5450.8335,5450.8335
585000,2250,2250,8790.833,8790.833,5450.8335,5450.8335
585900,2250,2250,8790.833,8790.833,5450.8335,5450.8335
586800,0,0,822.5,822.5,352.5,352.5
587700,0,0,822.5,822.5,352.5,352.5
588600,0,0,822.5,822.5,352.5,352.5
589500,0,0,822.5,822.5,352.5,352.5
590400,0,0,822.5,822.5,352.5,352.5
591300,0,0,822.5,822.5,352.5,352.5
592200,0,0,822.5,822.5,352.5,352.5
593100,0,0,822.5,822.5,352.5,352.5
594000,0,0,822.5,822.5,352.5,352.5
594900,0,0,822.5,822.5,352.5,352.5
595800,0,0,822.5,822.5,352.5,352.5
596700,0,0,822.5,822.5,352.5,352.5
597600,0,0,822.5,822.5,352.5,352.5
598500,0,0,822.5,822.5,352.5,352.5
599400,0,0,822.5,822.5,352.5,352.5
600300,0,0,822.5,822.5,352.5,352.5
601200,0,0,822.5,822.5,352.5,352.5
602100,0,0,822.5,822.5,352.5,352.5
603000,0,0,822.5,822.5,352.5,352.5
603900,0,0,822.5,822.5,352.5,352.5
604800,0,0,822.5,822.5,352.5,352.5
605700,0,0,822.5,822.5,352.5,352.5
606600,0,0,822.5,822.5,352.5,352.5
607500,0,0,822.5,822.5,352.5,352.5
608400,0,0,822.5,822.5,352.5,352.5
609300,0,0,822.5,822.5,352.5,352.5
610200,0,0,822.5,822.5,352.5,352.5
611100,0,0,822.5,822.5,352.5,352.5
612000,0,0,822.5,822.5,352.5,352.5
612900,0,0,822.5,822.5,352.5,352.5
613800,0,0,822.5,822.5,352.5,352.5
614700,0,0,822.5,822.5,352.5,352.5
615600,0,0,822.5,822.5,352.5,352.5
616500,0,0,822.5,822.5,352.5,352.5
617400,0,0,822.5,822.5,352.5,352.5
618300,0,0,822.5,822.5,352.5,352.5
619200,0,0,822.5,822.5,352.5,352.5
620100,0,0,822.5,822.5,352.5,352.5
621000,0,0,822.5,822.5,352.5,352.5
621900,0,0,822.5,822.5,352.5,352.5
622800,0,0,822.5,822.5,352.5,352.5
623700,0,0,822.5,822.5,352.5,352.5
624600,0,0,822.5,822.5,352.5,352.5
625500,0,0,822.5,822.5,352.5,352.5
626400,0,0,822.5,822.5,352.5,352.5
627300,0,0,822.5,822.5,352.5,352.5
628200,0,0,822.5,822.5,352.5,352.5
629100,0,0,822.5,822.5,352.5,352.5
630000,4500,4500,15675.833,15675.833,9965.833,9965.833
630900,4500,4500,15675.833,15675.833,9965.833,9965.833
631800,4500,4500,15675.833,15675.833,9965.833,9965.833
632700,4500,4500,15675.833,15675.833,9965.833,9965.833
633600,6750,6750,22560.834,22560.834,14480.833,14480.833
634500,6750,6750,22560.834,22560.834,14480.833,14480.833
635400,6750,6750,22560.834,22560.834,14480.833,14480.833
636300,6750,6750,22560.834,22560.834,14480.833,14480.833
637200,7125,7125,23708.334,23708.334,15233.333,15233.333
638100,7125,7125,23708.334,23708.334,15233.333,15233.333
639000,7125,7125,23708.334,23708.334,15233.333,15233.333
639900,7125,7125,23708.334,23708.334,15233.333,15233.333
640800,7500,7500,24855.834,24855.834,15985.833,15985.833
641700,7500,7500,24855.834,24855.834,15985.833,15985.833
642600,7500,7500,24855.834,24855.834,15985.833,15985.833
643500,7500,7500,24855.834,24855.834,15985.833,15985.833
644400,7500,7500,24855.834,24855.834,15985.833,15985.833
645300,7500,7500,24855.834,24855.834,15985.833,15985.833
646200,7500,7500,24855.834,24855.834,15985.833,15985.833
647100,7500,7500,24855.834,24855.834,15985.833,15985.833
648000,6750,6750,22560.834,22560.834,14480.833,14480.833
648900,6750,6750,22560.834,22560.834,14480.833,14480.833
649800,6750,6750,22560.834,22560.834,14480.833,14480.833
650700,6750,6750,22560.834,22560.834,14480.833,14480.833
651600,6750,6750,22560.834,22560.834,14480.833,14480.833
652500,6750,6750,22560.834,22560.834,14480.833,14480.833
653400,6750,6750,22560.834,22560.834,14480.833,14480.833
654300,6750,6750,22560.834,22560.834,14480.833,14480.833
655200,7500,7500,24855.834,24855.834,15985.833,15985.833
656100,7500,7500,24855.834,24855.834,15985.833,15985.833
657000,7500,7500,24855.834,24855.834,15985.833,15985.833
657900,7500,7500,24855.834,24855.834,15985.833,15985.833
658800,6750,6750,22560.834,22560.834,14480.833,14480.833
659700,6750,6750,22560.834,22560.834,14480.833,14480.833
660600,6750,6750,22560.834,22560.834,14480.833,14480.833
661500,6750,6750,22560.834,22560.834,14480.833,14480.833
662400,4500,4500,15675.833,15675.833,9965.833,9965.833
663300,4500,4500,15675.833,15675.833,9965.833,9965.833
664200,4500,4500,15675.833,15675.833,9965.833,9965.833
665100,4500,4500,15675.833,15675.833,9965.833,9965.833
666000,3000,3000,11085.833,11085.833,6955.8335,6955.8335
666900,3000,3000,11085.833,11085.833,6955.8335,6955.8335
667800,3000,3000,11085.833,11085.833,6955.8335,6955.8335
668700,3000,3000,11085.833,11085.833,6955.8335,6955.8335
669600,2250,2250,8790.833,8790.833,5450.8335,5450.8335
670500,2250,2250,8790.833,8790.833,5450.8335,5450.8335
671400,2250,2250,8790.833,8790.833,5450.8335,5450.8335
672300,2250,2250,8790.833,8790.833,5450.8335,5450.8335
673200,0,0,822.5,822.5,352.5,352.5
674100,0,0,822.5,822.5,352.5,352.5
675000,0,0,822.5,822.5,352.5,352.5
675900,0,0,822.5,822.5,352.5,352.5
676800,0,0,822.5,822.5,352.5,352.5
677700,0,0,822.5,822.5,352.5,352.5
678600,0,0,822.5,822.5,352.5,352.5
679500,0,0,822.5,822.5,352.5,352.5
680400,0,0,822.5,822.5,352.5,352.5
681300,0,0,822.5,822.5,352.5,352.5
682200,0,0,822.5,822.5,352.5,352.5
683100,0,0,822.5,822.5,352.5,352.5
684000,0,0,822.5,822.5,352.5,352.5
684900,0,0,822.5,822.5,352.5,352.5
685800,0,0,822.5,822.5,352.5,352.5
686700,0,0,822.5,822.5,352.5,352.5
687600,0,0,822.5,822.5,352.5,352.5
688500,0,0,822.5,822.5,352.5,352.5
689400,0,0,822.5,822.5,352.5,352.5
690300,0,0,822.5,822.5,352.5,352.5
691200,0,0,822.5,822.5,352.5,352.5
692100,0,0,822.5,822.5,352.5,352.5
693000,0,0,822.5,822.5,352.5,352.5
693900,0,0,822.5,822.5,352.5,352.5
694800,0,0,822.5,822.5,352.5,352.5
695700,0,0,822.5,822.5,352.5,352.5
696600,0,0,822.5,822.5,352.5,352.5
697500,0,0,822.5,822.5,352.5,352.5
698400,0,0,822.5,822.5,352.5,352.5
699300,0,0,822.5,822.5,352.5,352.5
700200,0,0,822.5,822.5,352.5,352.5
701100,0,0,822.5,822.5,352.5,352.5
702000,0,0,822.5,822.5,352.5,352.5
702900,0,0,822.5,822.5,352.5,352.5
703800,0,0,822.5,822.5,352.5,352.5
704700,0,0,822.5,822.5,352.5,352.5
705600,0,0,822.5,822.5,352.5,352.5
706500,0,0,822.5,822.5,352.5,352.5
707400,0,0,822.5,822.5,352.5,352.5
708300,0,0,822.5,822.5,352.5,352.5
709200,0,0,822.5,822.5,352.5,352.5
710100,0,0,822.5,822.5,352.5,352.5
711000,0,0,822.5,822.5,352.5,352.5
711900,0,0,822.5,822.5,352.5,352.5
712800,0,0,822.5,822.5,352.5,352.5
713700,0,0,822.5,822.5,352.5,352.5
714600,0,0,822.5,822.5,352.5,352.5
715500,0,0,822.5,822.5,352.5,352.5
716400,0,0,822.5,822.5,352.5,352.5
717300,0,0,822.5,822.5,352.5,352.5
718200,0,0,822.5,822.5,352.5,352.5
719100,0,0,822.5,822.5,352.5,352.5
720000,0,0,822.5,822.5,352.5,352.5
720900,0,0,822.5,822.5,352.5,352.5
721800,0,0,822.5,822.5,352.5,352.5
722700,0,0,822.5,822.5,352.5,352.5
723600,0,0,822.5,822.5,352.5,352.5
724500,0,0,822.5,822.5,352.5,352.5
725400,0,0,822.5,822.5,352.5,352.5
726300,0,0,822.5,822.5,352.5,352.5
727200,0,0,822.5,822.5,352.5,352.5
728100,0,0,822.5,822.5,352.5,352.5
729000,0,0,822.5,822.5,352.5,352.5
729900,0,0,822.5,822.5,352.5,352.5
730800,0,0,822.5,822.5,352.5,352.5
731700,0,0,822.5,822.5,352.5,352.5
732600,0,0,822.5,822.5,352.5,352.5
733500,0,0,822.5,822.5,352.5,352.5
734400,0,0,822.5,822.5,352.5,352.5
735300,0,0,822.5,822.5,352.5,352.5
736200,0,0,822.5,822.5,352.5,352.5
737100,0,0,822.5,822.5,352.5,352.5
738000,0,0,822.5,822.5,352.5,352.5
738900,0,0,822.5,822.5,352.5,352.5
739800,0,0,822.5,822.5,352.5,352.5
740700,0,0,822.5,822.5,352.5,352.5
741600,0,0,822.5,822.5,352.5,352.5
742500,0,0,822.5,822.5,352.5,352.5
743400,0,0,822.5,822.5,352.5,352.5
744300,0,0,822.5,822.5,352.5,352.5
745200,0,0,822.5,822.5,352.5,352.5
746100,0,0,822.5,822.5,352.5,352.5
747000,0,0,822.5,822.5,352.5,352.5
747900,0,0,822.5,822.5,352.5,352.5
748800,0,0,822.5,822.5,352.5,352.5
749700,0,0,822.5,822.5,352.5,352.5
750600,0,0,822.5,822.5,352.5,352.5
751500,0,0,822.5,822.5,352.5,352.5
752400,0,0,822.5,822.5,352.5,352.5
753300,0,0,822.5,822.5,352.5,352.5
754200,0,0,822.5,822.5,352.5,352.5
755100,0,0,822.5,822.5,352.5,352.5
756000,0,0,822.5,822.5,352.5,352.5
756900,0,0,822.5,822.5,352.5,352.5
757800,0,0,822.5,822.5,352.5,352.5
758700,0,0,822.5,822.5,352.5,352.5
759600,0,0,822.5,822.5,352.5,352.5
760500,0,0,822.5,822.5,352.5,352.5
761400,0,0,822.5,822.5,352.5,352.5
762300,0,0,822.5,822.5,352.5,352.5
763200,0,0,822.5,822.5,352.5,352.5
764100,0,0,822.5,822.5,352.5,352.5
765000,0,0,822.5,822.5,352.5,352.5
765900,0,0,822.5,822.5,352.5,352.5
766800,0,0,822.5,822.5,352.5,352.5
767700,0,0,822.5,822.5,352.5,352.5
768600,0,0,822.5,822.5,352.5,352.5
769500,0,0,822.5,822.5,352.5,352.5
770400,0,0,822.5,822.5,352.5,352.5
771300,0,0,822.5,822.5,352.5,352.5
772200,0,0,822.5,822.5,352.5,352.5
773100,0,0,822.5,822.5,352.5,352.5
774000,0,0,822.5,822.5,352.5,352.5
774900,0,0,822.5,822.5,352.5,352.5
775800,0,0,822.5,822.5,352.5,352.5
776700,0,0,822.5,822.5,352.5,352.5
777600,0,0,822.5,822.5,352.5,352.5
778500,0,0,822.5,822.5,352.5,352.5
779400,0,0,822.5,822.5,352.5,352.5
780300,0,0,822.5,822.5,352.5,352.5
781200,0,0,822.5,822.5,352.5,352.5
782100,0,0,822.5,822.5,352.5,352.5
783000,0,0,822.5,822.5,352.5,352.5
783900,0,0,822.5,822.5,352.5,352.5
784800,0,0,822.5,822.5,352.5,352.5
785700,0,0,822.5,822.5,352.5,352.5
786600,0,0,822.5,822.5,352.5,352.5
787500,0,0,822.5,822.5,352.5,352.5
788400,0,0,822.5,822.5,352.5,352.5
789300,0,0,822.5,822.5,352.5,352.5
790200,0,0,822.5,822.5,352.5,352.5
791100,0,0,822.5,822.5,352.5,352.5
792000,0,0,822.5,822.5,352.5,352.5
792900,0,0,822.5,822.5,352.5,352.5
793800,0,0,822.5,822.5,352.5,352.5
794700,0,0,822.5,822.5,352.5,352.5
795600,0,0,822.5,822.5,352.5,352.5
796500,0,0,822.5,822.5,352.5,352.5
797400,0,0,822.5,822.5,352.5,352.5
798300,0,0,822.5,822.5,352.5,352.5
799200,0,0,822.5,822.5,352.5,352.5
800100,0,0,822.5,822.5,352.5,352.5
801000,0,0,822.5,822.5,352.5,352.5
801900,0,0,822.5,822.5,352.5,352.5
802800,0,0,822.5,822.5,352.5,352.5
803700,0,0,822.5,822.5,352.5,352.5
804600,0,0,822.5,822.5,352.5,352.5
805500,0,0,822.5,822.5,352.5,352.5
806400,0,0,822.5,822.5,352.5,352.5
807300,0,0,822.5,822.5,352.5,352.5
808200,0,0,822.5,822.5,352.5,352.5
809100,0,0,822.5,822.5,352.5,352.5
810000,0,0,822.5,822.5,352.5,352.5
810900,0,0,822.5,822.5,352.5,352.5
811800,0,0,822.5,822.5,352.5,352.5
812700,0,0,822.5,822.5,352.5,352.5
813600,0,0,822.5,822.5,352.5,352.5
814500,0,0,822.5,822.5,352.5,352.5
815400,0,0,822.5,822.5,352.5,352.5
816300,0,0,822.5,822.5,352.5,352.5
817200,0,0,822.5,822.5,352.5,352.5
818100,0,0,822.5,822.5,352.5,352.5
819000,0,0,822.5,822.5,352.5,352.5
819900,0,0,822.5,822.5,352.5,352.5
820800,0,0,822.5,822.5,352.5,352.5
821700,0,0,822.5,822.5,352.5,352.5
822600,0,0,822.5,822.5,352.5,352.5
823500,0,0,822.5,822.5,352.5,352.5
824400,0,0,822.5,822.5,352.5,352.5
825300,0,0,822.5,822.5,352.5,352.5
826200,0,0,822.5,822.5,352.5,352.5
827100,0,0,822.5,822.5,352.5,352.5
828000,0,0,822.5,822.5,352.5,352.5
828900,0,0,822.5,822.5,352.5,352.5
829800,0,0,822.5,822.5,352.5,352.5
830700,0,0,822.5,822.5,352.5,352.5
831600,0,0,822.5,822.5,352.5,352.5
832500,0,0,822.5,822.5,352.5,352.5
833400,0,0,822.5,822.5,352.5,352.5
834300,0,0,822.5,822.5,352.5,352.5
835200,0,0,822.5,822.5,352.5,352.5
836100,0,0,822.5,822.5,352.5,352.5
837000,0,0,822.5,822.5,352.5,352.5
837900,0,0,822.5,822.5,352.5,352.5
838800,0,0,822.5,822.5,352.5,352.5
839700,0,0,822.5,822.5,352.5,352.5
840600,0,0,822.5,822.5,352.5,352.5
841500,0,0,822.5,822.5,352.5,352.5
842400,0,0,822.5,822.5,352.5,352.5
843300,0,0,822.5,822.5,352.5,352.5
844200,0,0,822.5,822.5,352.5,352.5
845100,0,0,822.5,822.5,352.5,352.5
846000,0,0,822.5,822.5,352.5,352.5
846900,0,0,822.5,822.5,352.5,352.5
847800,0,0,822.5,822.5,352.5,352.5
848700,0,0,822.5,822.5,352.5,352.5
849600,0,0,822.5,822.5,352.5,352.5
850500,0,0,822.5,822.5,352.5,352.5
851400,0,0,822.5,822.5,352.5,352.5
852300,0,0,822.5,822.5,352.5,352.5
853200,0,0,822.5,822.5,352.5,352.5
854100,0,0,822.5,822.5,352.5,352.5
855000,0,0,822.5,822.5,352.5,352.5
855900,0,0,822.5,822.5,352.5,352.5
856800,0,0,822.5,822.5,352.5,352.5
857700,0,0,822.5,822.5,352.5,352.5
858600,0,0,822.5,822.5,352.5,352.5
859500,0,0,822.5,822.5,352.5,352.5
860400,0,0,822.5,822.5,352.5,352.5
861300,0,0,822.5,822.5,352.5,352.5
862200,0,0,822.5,822.5,352.5,352.5
863100,0,0,822.5,822.5,352.5,352.5
864000,0,0,822.5,822.5,352.5,352.5
864900,0,0,822.5,822.5,352.5,352.5
865800,0,0,822.5,822.5,352.5,352.5
866700,0,0,822.5,822.5,352.5,352.5
867600,0,0,822.5,822.5,352.5,352.5
868500,0,0,822.5,822.5,352.5,352.5
869400,0,0,822.5,822.5,352.5,352.5
870300,0,0,822.5,822.5,352.5,352.5
871200,0,0,822.5,822.5,352.5,352.5
872100,0,0,822.5,822.5,352.5,352.5
873000,0,0,822.5,822.5,352.5,352.5
873900,0,0,822.5,822.5,352.5,352.5
874800,0,0,822.5,822.5,352.5,352.5
875700,0,0,822.5,822.5,352.5,352.5
876600,0,0,822.5,822.5,352.5,352.5
877500,0,0,822.5,822.5,352.5,352.5
878400,0,0,822.5,822.5,352.5,352.5
879300,0,0,822.5,822.5,352.5,352.5
880200,0,0,822.5,822.5,352.5,352.5
881100,0,0,822.5,822.5,352.5,352.5
882000,0,0,822.5,822.5,352.5,352.5
882900,0,0,822.5,822.5,352.5,352.5
883800,0,0,822.5,822.5,352.5,352.5
884700,0,0,822.5,822.5,352.5,352.5
885600,0,0,822.5,822.5,352.5,352.5
886500,0,0,822.5,822.5,352.5,352.5
887400,0,0,822.5,822.5,352.5,352.5
888300,0,0,822.5,822.5,352.5,352.5
889200,4500,4500,15675.833,15675.833,9965.833,9965.833
890100,4500,4500,15675.833,15675.833,9965.833,9965.833
891000,4500,4500,15675.833,15675.833,9965.833,9965.833
891900,4500,4500,15675.833,15675.833,9965.833,9965.833
892800,6750,6750,22560.834,22560.834,14480.833,14480.833
893700,6750,6750,22560.834,22560.834,14480.833,14480.833
894600,6750,6750,22560.834,22560.834,14480.833,14480.833
895500,6750,6750,22560.834,22560.834,14480.833,14480.833
896400,7125,7125,23708.334,23708.334,15233.333,15233.333
897300,7125,7125,23708.334,23708.334,15233.333,15233.333
898200,7125,7125,23708.334,23708.334,15233.333,15233.333
899100,7125,7125,23708.334,23708.334,15233.333,15233.333
900000,7500,7500,24855.834,24855.834,15985.833,15985.833
900900,7500,7500,24855.834,24855.834,15985.833,15985.833
901800,7500,7500,24855.834,24855.834,15985.833,15985.833
902700,7500,7500,24855.834,24855.834,15985.833,15985.833
903600,7500,7500,24855.834,24855.834,15985.833,15985.833
904500,7500,7500,24855.834,24855.834,15985.833,15985.833
905400,7500,7500,24855.834,24855.834,15985.833,15985.833
906300,7500,7500,24855.834,24855.834,15985.833,15985.833
907200,6750,6750,22560.834,22560.834,14480.833,14480.833
908100,6750,6750,22560.834,22560.834,14480.833,14480.833
909000,6750,6750,22560.834,22560.834,14480.833,14480.833
909900,6750,6750,22560.834,22560.834,14480.833,14480.833
910800,6750,6750,22560.834,22560.834,14480.833,14480.833
911700,6750,6750,22560.834,22560.834,14480.833,14480.833
912600,6750,6750,22560.834,22560.834,14480.833,14480.833
913500,6750,6750,22560.834,22560.834,14480.833,14480.833
914400,7500,7500,24855.834,24855.834,15985.833,15985.833
915300,7500,7500,24855.834,24855.834,15985.833,15985.833
916200,7500,7500,24855.834,24855.834,15985.833,15985.833
917100,7500,7500,24855.834,24855.834,15985.833,15985.833
918000,6750,6750,22560.834,22560.834,14480.833,14480.833
918900,6750,6750,22560.834,22560.834,14480.833,14480.833
919800,6750,6750,22560.834,22560.834,14480.833,14480.833
920700,6750,6750,22560.834,22560.834,14480.833,14480.833
921600,4500,4500,15675.833,15675.833,9965.833,9965.833
922500,4500,4500,15675.833,15675.833,9965.833,9965.833
923400,4500,4500,15675.833,15675.833,9965.833,9965.833
924300,4500,4500,15675.833,15675.833,9965.833,9965.833
925200,3000,3000,11085.833,11085.833,6955.8335,6955.8335
926100,3000,3000,11085.833,11085.833,6955.8335,6955.8335
927000,3000,3000,11085.833,11085.833,6955.8335,6955.8335
927900,3000,3000,11085.833,11085.833,6955.8335,6955.8335
928800,2250,2250,8790.833,8790.833,5450.8335,5450.8335
929700,2250,2250,8790.833,8790.833,5450.8335,5450.8335
930600,2250,2250,8790.833,8790.833,5450.8335,5450.8335
931500,2250,2250,8790.833,8790.833,5450.8335,5450.8335
932400,0,0,822.5,822.5,352.5,352.5
933300,0,0,822.5,822.5,352.5,352.5
934200,0,0,822.5,822.5,352.5,352.5
935100,0,0,822.5,822.5,352.5,352.5
936000,0,0,822.5,822.5,352.5,352.5
936900,0,0,822.5,822.5,352.5,352.5
937800,0,0,822.5,822.5,352.5,352.5
938700,0,0,822.5,822.5,352.5,352.5
939600,0,0,822.5,822.5,352.5,352.5
940500,0,0,822.5,822.5,352.5,352.5
941400,0,0,822.5,822.5,352.5,352.5
942300,0,0,822.5,822.5,352.5,352.5
943200,0,0,822.5,822.5,352.5,352.5
944100,0,0,822.5,822.5,352.5,352.5
945000,0,0,822.5,822.5,352.5,352.5
945900,0,0,822.5,822.5,352.5,352.5
946800,0,0,822.5,822.5,352.5,352.5
947700,0,0,822.5,822.5,352.5,352.5
948600,0,0,822.5,822.5,352.5,352.5
949500,0,0,822.5,822.5,352.5,352.5
950400,0,0,822.5,822.5,352.5,352.5
951300,0,0,822.5,822.5,352.5,352.5
952200,0,0,822.5,822.5,352.5,352.5
953100,0,0,822.5,822.5,352.5,352.5
954000,0,0,822.5,822.5,352.5,352.5
954900,0,0,822.5,822.5,352.5,352.5
955800,0,0,822.5,822.5,352.5,352.5
956700,0,0,822.5,822.5,352.5,352.5
957600,0,0,822.5,822.5,352.5,352.5
958500,0,0,822.5,822.5,352.5,352.5
959400,0,0,822.5,822.5,352.5,352.5
960300,0,0,822.5,822.5,352.5,352.5
961200,0,0,822.5,822.5,352.5,352.5
962100,0,0,822.5,822.5,352.5,352.5
963000,0,0,822.5,822.5,352.5,352.5
963900,0,0,822.5,822.5,352.5,352.5
964800,0,0,822.5,822.5,352.5,352.5
965700,0,0,822.5,822.5,352.5,352.5
966600,0,0,822.5,822.5,352.5,352.5
967500,0,0,822.5,822.5,352.5,352.5
968400,0,0,822.5,822.5,352.5,352.5
969300,0,0,822.5,822.5,352.5,352.5
970200,0,0,822.5,822.5,352.5,352.5
971100,0,0,822.5,822.5,352.5,352.5
972000,0,0,822.5,822.5,352.5,352.5
972900,0,0,822.5,822.5,352.5,352.5
973800,0,0,822.5,822.5,352.5,352.5
974700,0,0,822.5,822.5,352.5,352.5
975600,4500,4500,15675.833,15675.833,9965.833,9965.833
976500,4500,4500,15675.833,15675.833,9965.833,9965.833
977400,4500,4500,15675.833,15675.833,9965.833,9965.833
978300,4500,4500,15675.833,15675.833,9965.833,9965.833
979200,6750,6750,22560.834,22560.834,14480.833,14480.833
980100,6750,6750,22560.834,22560.834,14480.833,14480.833
981000,6750,6750,22560.834,22560.834,14480.833,14480.833
981900,6750,6750,22560.834,22560.834,14480.833,14480.833
982800,7125,7125,23708.334,23708.334,15233.333,15233.333
983700,7125,7125,23708.334,23708.334,15233.333,15233.333
984600,7125,7125,23708.334,23708.334,15233.333,15233.333
985500,7125,7125,23708.334,23708.334,15233.333,15233.333
986400,7500,7500,24855.834,24855.834,15985.833,15985.833
987300,7500,7500,24855.834,24855.834,15985.833,15985.833
988200,7500,7500,24855.834,24855.834,15985.833,15985.833
989100,7500,7500,24855.834,24855.834,15985.833,15985.833
