time,EmissionsElectricPower,EmissionsDistrictHeatingPower
896400.0,0.209,0.1163
897300.0,0.209,0.1163
898200.0,0.209,0.1163
899100.0,0.209,0.1163
900000.0,0.209,0.1163
900900.0,0.209,0.1163
901800.0,0.209,0.1163
902700.0,0.209,0.1163
903600.0,0.209,0.1163
904500.0,0.209,0.1163
905400.0,0.209,0.1163
906300.0,0.209,0.1163
907200.0,0.209,0.1163
908100.0,0.209,0.1163
909000.0,0.209,0.1163
909900.0,0.209,0.1163
910800.0,0.209,0.1163
911700.0,0.209,0.1163
912600.0,0.209,0.1163
913500.0,0.209,0.1163
914400.0,0.209,0.1163
915300.0,0.209,0.1163
916200.0,0.209,0.1163
917100.0,0.209,0.1163
918000.0,0.209,0.1163
918900.0,0.209,0.1163
919800.0,0.209,0.1163
920700.0,0.209,0.1163
921600.0,0.209,0.1163
922500.0,0.209,0.1163
923400.0,0.209,0.1163
924300.0,0.209,0.1163
925200.0,0.209,0.1163
926100.0,0.209,0.1163
927000.0,0.209,0.1163
927900.0,0.209,0.1163
928800.0,0.209,0.1163
929700.0,0.209,0.1163
930600.0,0.209,0.1163
931500.0,0.209,0.1163
932400.0,0.209,0.1163
933300.0,0.209,0.1163
934200.0,0.209,0.1163
935100.0,0.209,0.1163
936000.0,0.209,0.1163
936900.0,0.209,0.1163
937800.0,0.209,0.1163
938700.0,0.209,0.1163
939600.0,0.209,0.1163
940500.0,0.209,0.1163
941400.0,0.209,0.1163
942300.0,0.209,0.1163
943200.0,0.209,0.1163
944100.0,0.209,0.1163
945000.0,0.209,0.1163
945900.0,0.209,0.1163
946800.0,0.209,0.1163
947700.0,0.209,0.1163
948600.0,0.209,0.1163
949500.0,0.209,0.1163
950400.0,0.209,0.1163
951300.0,0.209,0.1163
952200.0,0.209,0.1163
953100.0,0.209,0.1163
954000.0,0.209,0.1163
954900.0,0.209,0.1163
955800.0,0.209,0.1163
956700.0,0.209,0.1163
957600.0,0.209,0.1163
958500.0,0.209,0.1163
959400.0,0.209,0.1163
960300.0,0.209,0.1163
961200.0,0.209,0.1163
962100.0,0.209,0.1163
963000.0,0.209,0.1163
963900.0,0.209,0.1163
964800.0,0.209,0.1163
965700.0,0.209,0.1163
966600.0,0.209,0.1163
967500.0,0.209,0.1163
968400.0,0.209,0.1163
969300.0,0.209,0.1163
970200.0,0.209,0.1163
971100.0,0.209,0.1163
972000.0,0.209,0.1163
972900.0,0.209,0.1163
973800.0,0.209,0.1163
974700.0,0.209,0.1163
975600.0,0.209,0.1163
976500.0,0.209,0.1163
977400.0,0.209,0.1163
978300.0,0.209,0.1163
979200.0,0.209,0.1163
980100.0,0.209,0.1163
981000.0,0.209,0.1163
981900.0,0.209,0.1163
982800.0,0.209,0.1163
983700.0,0.209,0.1163
984600.0,0.209,0.1163
985500.0,0.209,0.1163
986400.0,0.209,0.1163
987300.0,0.209,0.1163
988200.0,0.209,0.1163
989100.0,0.209,0.1163
990000.0,0.209,0.1163
990900.0,0.209,0.1163
991800.0,0.209,0.1163
992700.0,0.209,0.1163
993600.0,0.209,0.1163
994500.0,0.209,0.1163
995400.0,0.209,0.1163
996300.0,0.209,0.1163
997200.0,0.209,0.1163
998100.0,0.209,0.1163
999000.0,0.209,0.1163
999900.0,0.209,0.1163
1000800.0,0.209,0.1163
1001700.0,0.209,0.1163
1002600.0,0.209,0.1163
1003500.0,0.209,0.1163
1004400.0,0.209,0.1163
1005300.0,0.209,0.1163
1006200.0,0.209,0.1163
1007100.0,0.209,0.1163
1008000.0,0.209,0.1163
1008900.0,0.209,0.1163
1009800.0,0.209,0.1163
1010700.0,0.209,0.1163
1011600.0,0.209,0.1163
1012500.0,0.209,0.1163
1013400.0,0.209,0.1163
1014300.0,0.209,0.1163
1015200.0,0.209,0.1163
1016100.0,0.209,0.1163
1017000.0,0.209,0.1163
1017900.0,0.209,0.1163
1018800.0,0.209,0.1163
1019700.0,0.209,0.1163
1020600.0,0.209,0.1163
1021500.0,0.209,0.1163
1022400.0,0.209,0.1163
1023300.0,0.209,0.1163
1024200.0,0.209,0.1163
1025100.0,0.209,0.1163
1026000.0,0.209,0.1163
1026900.0,0.209,0.1163
1027800.0,0.209,0.1163
1028700.0,0.209,0.1163
1029600.0,0.209,0.1163
1030500.0,0.209,0.1163
1031400.0,0.209,0.1163
1032300.0,0.209,0.1163
1033200.0,0.209,0.1163
1034100.0,0.209,0.1163
1035000.0,0.209,0.1163
1035900.0,0.209,0.1163
1036800.0,0.209,0.1163
1037700.0,0.209,0.1163
1038600.0,0.209,0.1163
1039500.0,0.209,0.1163
1040400.0,0.209,0.1163
1041300.0,0.209,0.1163
1042200.0,0.209,0.1163
1043100.0,0.209,0.1163
1044000.0,0.209,0.1163
1044900.0,0.209,0.1163
1045800.0,0.209,0.1163
1046700.0,0.209,0.1163
1047600.0,0.209,0.1163
1048500.0,0.209,0.1163
1049400.0,0.209,0.1163
1050300.0,0.209,0.1163
1051200.0,0.209,0.1163
1052100.0,0.209,0.1163
1053000.0,0.209,0.1163
1053900.0,0.209,0.1163
1054800.0,0.209,0.1163
1055700.0,0.209,0.1163
1056600.0,0.209,0.1163
1057500.0,0.209,0.1163
1058400.0,0.209,0.1163
1059300.0,0.209,0.1163
1060200.0,0.209,0.1163
1061100.0,0.209,0.1163
1062000.0,0.209,0.1163
1062900.0,0.209,0.1163
1063800.0,0.209,0.1163
1064700.0,0.209,0.1163
1065600.0,0.209,0.1163
1066500.0,0.209,0.1163
1067400.0,0.209,0.1163
1068300.0,0.209,0.1163
1069200.0,0.209,0.1163
1070100.0,0.209,0.1163
1071000.0,0.209,0.1163
1071900.0,0.209,0.1163
1072800.0,0.209,0.1163
1073700.0,0.209,0.1163
1074600.0,0.209,0.1163
1075500.0,0.209,0.1163
1076400.0,0.209,0.1163
1077300.0,0.209,0.1163
1078200.0,0.209,0.1163
1079100.0,0.209,0.1163
1080000.0,0.209,0.1163
1080900.0,0.209,0.1163
1081800.0,0.209,0.1163
1082700.0,0.209,0.1163
1083600.0,0.209,0.1163
1084500.0,0.209,0.1163
1085400.0,0.209,0.1163
1086300.0,0.209,0.1163
1087200.0,0.209,0.1163
1088100.0,0.209,0.1163
1089000.0,0.209,0.1163
1089900.0,0.209,0.1163
1090800.0,0.209,0.1163
1091700.0,0.209,0.1163
1092600.0,0.209,0.1163
1093500.0,0.209,0.1163
1094400.0,0.209,0.1163
1095300.0,0.209,0.1163
1096200.0,0.209,0.1163
1097100.0,0.209,0.1163
1098000.0,0.209,0.1163
1098900.0,0.209,0.1163
1099800.0,0.209,0.1163
1100700.0,0.209,0.1163
1101600.0,0.209,0.1163
1102500.0,0.209,0.1163
1103400.0,0.209,0.1163
1104300.0,0.209,0.1163
1105200.0,0.209,0.1163
1106100.0,0.209,0.1163
1107000.0,0.209,0.1163
1107900.0,0.209,0.1163
1108800.0,0.209,0.1163
1109700.0,0.209,0.1163
1110600.0,0.209,0.1163
1111500.0,0.209,0.1163
1112400.0,0.209,0.1163
1113300.0,0.209,0.1163
1114200.0,0.209,0.1163
1115100.0,0.209,0.1163
1116000.0,0.209,0.1163
1116900.0,0.209,0.1163
1117800.0,0.209,0.1163
1118700.0,0.209,0.1163
1119600.0,0.209,0.1163
1120500.0,0.209,0.1163
1121400.0,0.209,0.1163
1122300.0,0.209,0.1163
1123200.0,0.209,0.1163
1124100.0,0.209,0.1163
1125000.0,0.209,0.1163
1125900.0,0.209,0.1163
1126800.0,0.209,0.1163
1127700.0,0.209,0.1163
1128600.0,0.209,0.1163
1129500.0,0.209,0.1163
1130400.0,0.209,0.1163
1131300.0,0.209,0.1163
1132200.0,0.209,0.1163
1133100.0,0.209,0.1163
1134000.0,0.209,0.1163
1134900.0,0.209,0.1163
1135800.0,0.209,0.1163
1136700.0,0.209,0.1163
1137600.0,0.209,0.1163
1138500.0,0.209,0.1163
1139400.0,0.209,0.1163
1140300.0,0.209,0.1163
1141200.0,0.209,0.1163
1142100.0,0.209,0.1163
1143000.0,0.209,0.1163
1143900.0,0.209,0.1163
1144800.0,0.209,0.1163
1145700.0,0.209,0.1163
1146600.0,0.209,0.1163
1147500.0,0.209,0.1163
1148400.0,0.209,0.1163
1149300.0,0.209,0.1163
1150200.0,0.209,0.1163
1151100.0,0.209,0.1163
1152000.0,0.209,0.1163
1152900.0,0.209,0.1163
1153800.0,0.209,0.1163
1154700.0,0.209,0.1163
1155600.0,0.209,0.1163
1156500.0,0.209,0.1163
1157400.0,0.209,0.1163
1158300.0,0.209,0.1163
1159200.0,0.209,0.1163
1160100.0,0.209,0.1163
1161000.0,0.209,0.1163
1161900.0,0.209,0.1163
1162800.0,0.209,0.1163
1163700.0,0.209,0.1163
1164600.0,0.209,0.1163
1165500.0,0.209,0.1163
1166400.0,0.209,0.1163
1167300.0,0.209,0.1163
1168200.0,0.209,0.1163
1169100.0,0.209,0.1163
1170000.0,0.209,0.1163
1170900.0,0.209,0.1163
1171800.0,0.209,0.1163
1172700.0,0.209,0.1163
1173600.0,0.209,0.1163
1174500.0,0.209,0.1163
1175400.0,0.209,0.1163
1176300.0,0.209,0.1163
1177200.0,0.209,0.1163
1178100.0,0.209,0.1163
1179000.0,0.209,0.1163
1179900.0,0.209,0.1163
1180800.0,0.209,0.1163
1181700.0,0.209,0.1163
1182600.0,0.209,0.1163
1183500.0,0.209,0.1163
1184400.0,0.209,0.1163
1185300.0,0.209,0.1163
1186200.0,0.209,0.1163
1187100.0,0.209,0.1163
1188000.0,0.209,0.1163
1188900.0,0.209,0.1163
1189800.0,0.209,0.1163
1190700.0,0.209,0.1163
1191600.0,0.209,0.1163
1192500.0,0.209,0.1163
1193400.0,0.209,0.1163
1194300.0,0.209,0.1163
1195200.0,0.209,0.1163
1196100.0,0.209,0.1163
1197000.0,0.209,0.1163
1197900.0,0.209,0.1163
1198800.0,0.209,0.1163
1199700.0,0.209,0.1163
1200600.0,0.209,0.1163
1201500.0,0.209,0.1163
1202400.0,0.209,0.1163
1203300.0,0.209,0.1163
1204200.0,0.209,0.1163
1205100.0,0.209,0.1163
1206000.0,0.209,0.1163
1206900.0,0.209,0.1163
1207800.0,0.209,0.1163
1208700.0,0.209,0.1163
1209600.0,0.209,0.1163
1210500.0,0.209,0.1163
1211400.0,0.209,0.1163
1212300.0,0.209,0.1163
1213200.0,0.209,0.1163
1214100.0,0.209,0.1163
1215000.0,0.209,0.1163
1215900.0,0.209,0.1163
1216800.0,0.209,0.1163
1217700.0,0.209,0.1163
1218600.0,0.209,0.1163
1219500.0,0.209,0.1163
1220400.0,0.209,0.1163
1221300.0,0.209,0.1163
1222200.0,0.209,0.1163
1223100.0,0.209,0.1163
1224000.0,0.209,0.1163
1224900.0,0.209,0.1163
1225800.0,0.209,0.1163
1226700.0,0.209,0.1163
1227600.0,0.209,0.1163
1228500.0,0.209,0.1163
1229400.0,0.209,0.1163
1230300.0,0.209,0.1163
1231200.0,0.209,0.1163
1232100.0,0.209,0.1163
1233000.0,0.209,0.1163
1233900.0,0.209,0.1163
1234800.0,0.209,0.1163
1235700.0,0.209,0.1163
1236600.0,0.209,0.1163
1237500.0,0.209,0.1163
1238400.0,0.209,0.1163
1239300.0,0.209,0.1163
1240200.0,0.209,0.1163
1241100.0,0.209,0.1163
1242000.0,0.209,0.1163
1242900.0,0.209,0.1163
1243800.0,0.209,0.1163
1244700.0,0.209,0.1163
1245600.0,0.209,0.1163
1246500.0,0.209,0.1163
1247400.0,0.209,0.1163
1248300.0,0.209,0.1163
1249200.0,0.209,0.1163
1250100.0,0.209,0.1163
1251000.0,0.209,0.1163
1251900.0,0.209,0.1163
1252800.0,0.209,0.1163
1253700.0,0.209,0.1163
1254600.0,0.209,0.1163
1255500.0,0.209,0.1163
1256400.0,0.209,0.1163
1257300.0,0.209,0.1163
1258200.0,0.209,0.1163
1259100.0,0.209,0.1163
1260000.0,0.209,0.1163
1260900.0,0.209,0.1163
1261800.0,0.209,0.1163
1262700.0,0.209,0.1163
1263600.0,0.209,0.1163
1264500.0,0.209,0.1163
1265400.0,0.209,0.1163
1266300.0,0.209,0.1163
1267200.0,0.209,0.1163
1268100.0,0.209,0.1163
1269000.0,0.209,0.1163
1269900.0,0.209,0.1163
1270800.0,0.209,0.1163
1271700.0,0.209,0.1163
1272600.0,0.209,0.1163
1273500.0,0.209,0.1163
1274400.0,0.209,0.1163
1275300.0,0.209,0.1163
1276200.0,0.209,0.1163
1277100.0,0.209,0.1163
1278000.0,0.209,0.1163
1278900.0,0.209,0.1163
1279800.0,0.209,0.1163
1280700.0,0.209,0.1163
1281600.0,0.209,0.1163
1282500.0,0.209,0.1163
1283400.0,0.209,0.1163
1284300.0,0.209,0.1163
1285200.0,0.209,0.1163
1286100.0,0.209,0.1163
1287000.0,0.209,0.1163
1287900.0,0.209,0.1163
1288800.0,0.209,0.1163
1289700.0,0.209,0.1163
1290600.0,0.209,0.1163
1291500.0,0.209,0.1163
1292400.0,0.209,0.1163
1293300.0,0.209,0.1163
1294200.0,0.209,0.1163
1295100.0,0.209,0.1163
1296000.0,0.209,0.1163
1296900.0,0.209,0.1163
1297800.0,0.209,0.1163
1298700.0,0.209,0.1163
1299600.0,0.209,0.1163
1300500.0,0.209,0.1163
1301400.0,0.209,0.1163
1302300.0,0.209,0.1163
1303200.0,0.209,0.1163
1304100.0,0.209,0.1163
1305000.0,0.209,0.1163
1305900.0,0.209,0.1163
1306800.0,0.209,0.1163
1307700.0,0.209,0.1163
1308600.0,0.209,0.1163
1309500.0,0.209,0.1163
1310400.0,0.209,0.1163
1311300.0,0.209,0.1163
1312200.0,0.209,0.1163
1313100.0,0.209,0.1163
1314000.0,0.209,0.1163
1314900.0,0.209,0.1163
1315800.0,0.209,0.1163
1316700.0,0.209,0.1163
1317600.0,0.209,0.1163
1318500.0,0.209,0.1163
1319400.0,0.209,0.1163
1320300.0,0.209,0.1163
1321200.0,0.209,0.1163
1322100.0,0.209,0.1163
1323000.0,0.209,0.1163
1323900.0,0.209,0.1163
1324800.0,0.209,0.1163
1325700.0,0.209,0.1163
1326600.0,0.209,0.1163
1327500.0,0.209,0.1163
1328400.0,0.209,0.1163
1329300.0,0.209,0.1163
1330200.0,0.209,0.1163
1331100.0,0.209,0.1163
1332000.0,0.209,0.1163
1332900.0,0.209,0.1163
1333800.0,0.209,0.1163
1334700.0,0.209,0.1163
1335600.0,0.209,0.1163
1336500.0,0.209,0.1163
1337400.0,0.209,0.1163
1338300.0,0.209,0.1163
1339200.0,0.209,0.1163
1340100.0,0.209,0.1163
1341000.0,0.209,0.1163
1341900.0,0.209,0.1163
1342800.0,0.209,0.1163
1343700.0,0.209,0.1163
1344600.0,0.209,0.1163
1345500.0,0.209,0.1163
1346400.0,0.209,0.1163
1347300.0,0.209,0.1163
1348200.0,0.209,0.1163
1349100.0,0.209,0.1163
1350000.0,0.209,0.1163
1350900.0,0.209,0.1163
1351800.0,0.209,0.1163
1352700.0,0.209,0.1163
1353600.0,0.209,0.1163
1354500.0,0.209,0.1163
1355400.0,0.209,0.1163
1356300.0,0.209,0.1163
1357200.0,0.209,0.1163
1358100.0,0.209,0.1163
1359000.0,0.209,0.1163
1359900.0,0.209,0.1163
1360800.0,0.209,0.1163
1361700.0,0.209,0.1163
1362600.0,0.209,0.1163
1363500.0,0.209,0.1163
1364400.0,0.209,0.1163
1365300.0,0.209,0.1163
1366200.0,0.209,0.1163
1367100.0,0.209,0.1163
1368000.0,0.209,0.1163
1368900.0,0.209,0.1163
1369800.0,0.209,0.1163
1370700.0,0.209,0.1163
1371600.0,0.209,0.1163
1372500.0,0.209,0.1163
1373400.0,0.209,0.1163
1374300.0,0.209,0.1163
1375200.0,0.209,0.1163
1376100.0,0.209,0.1163
1377000.0,0.209,0.1163
1377900.0,0.209,0.1163
1378800.0,0.209,0.1163
1379700.0,0.209,0.1163
1380600.0,0.209,0.1163
1381500.0,0.209,0.1163
1382400.0,0.209,0.1163
1383300.0,0.209,0.1163
1384200.0,0.209,0.1163
1385100.0,0.209,0.1163
1386000.0,0.209,0.1163
1386900.0,0.209,0.1163
1387800.0,0.209,0.1163
1388700.0,0.209,0.1163
1389600.0,0.209,0.1163
1390500.0,0.209,0.1163
1391400.0,0.209,0.1163
1392300.0,0.209,0.1163
1393200.0,0.209,0.1163
1394100.0,0.209,0.1163
1395000.0,0.209,0.1163
1395900.0,0.209,0.1163
1396800.0,0.209,0.1163
1397700.0,0.209,0.1163
1398600.0,0.209,0.1163
1399500.0,0.209,0.1163
1400400.0,0.209,0.1163
1401300.0,0.209,0.1163
1402200.0,0.209,0.1163
1403100.0,0.209,0.1163
1404000.0,0.209,0.1163
1404900.0,0.209,0.1163
1405800.0,0.209,0.1163
1406700.0,0.209,0.1163
1407600.0,0.209,0.1163
1408500.0,0.209,0.1163
1409400.0,0.209,0.1163
1410300.0,0.209,0.1163
1411200.0,0.209,0.1163
1412100.0,0.209,0.1163
1413000.0,0.209,0.1163
1413900.0,0.209,0.1163
1414800.0,0.209,0.1163
1415700.0,0.209,0.1163
1416600.0,0.209,0.1163
1417500.0,0.209,0.1163
1418400.0,0.209,0.1163
1419300.0,0.209,0.1163
1420200.0,0.209,0.1163
1421100.0,0.209,0.1163
1422000.0,0.209,0.1163
1422900.0,0.209,0.1163
1423800.0,0.209,0.1163
1424700.0,0.209,0.1163
1425600.0,0.209,0.1163
1426500.0,0.209,0.1163
1427400.0,0.209,0.1163
1428300.0,0.209,0.1163
1429200.0,0.209,0.1163
1430100.0,0.209,0.1163
1431000.0,0.209,0.1163
1431900.0,0.209,0.1163
1432800.0,0.209,0.1163
1433700.0,0.209,0.1163
1434600.0,0.209,0.1163
1435500.0,0.209,0.1163
1436400.0,0.209,0.1163
1437300.0,0.209,0.1163
1438200.0,0.209,0.1163
1439100.0,0.209,0.1163
1440000.0,0.209,0.1163
1440900.0,0.209,0.1163
1441800.0,0.209,0.1163
1442700.0,0.209,0.1163
1443600.0,0.209,0.1163
1444500.0,0.209,0.1163
1445400.0,0.209,0.1163
1446300.0,0.209,0.1163
1447200.0,0.209,0.1163
1448100.0,0.209,0.1163
1449000.0,0.209,0.1163
1449900.0,0.209,0.1163
1450800.0,0.209,0.1163
1451700.0,0.209,0.1163
1452600.0,0.209,0.1163
1453500.0,0.209,0.1163
1454400.0,0.209,0.1163
1455300.0,0.209,0.1163
1456200.0,0.209,0.1163
1457100.0,0.209,0.1163
1458000.0,0.209,0.1163
1458900.0,0.209,0.1163
1459800.0,0.209,0.1163
1460700.0,0.209,0.1163
1461600.0,0.209,0.1163
1462500.0,0.209,0.1163
1463400.0,0.209,0.1163
1464300.0,0.209,0.1163
1465200.0,0.209,0.1163
1466100.0,0.209,0.1163
1467000.0,0.209,0.1163
1467900.0,0.209,0.1163
1468800.0,0.209,0.1163
1469700.0,0.209,0.1163
1470600.0,0.209,0.1163
1471500.0,0.209,0.1163
1472400.0,0.209,0.1163
1473300.0,0.209,0.1163
1474200.0,0.209,0.1163
1475100.0,0.209,0.1163
1476000.0,0.209,0.1163
1476900.0,0.209,0.1163
1477800.0,0.209,0.1163
1478700.0,0.209,0.1163
1479600.0,0.209,0.1163
1480500.0,0.209,0.1163
1481400.0,0.209,0.1163
1482300.0,0.209,0.1163
1483200.0,0.209,0.1163
1484100.0,0.209,0.1163
1485000.0,0.209,0.1163
1485900.0,0.209,0.1163
1486800.0,0.209,0.1163
1487700.0,0.209,0.1163
1488600.0,0.209,0.1163
1489500.0,0.209,0.1163
1490400.0,0.209,0.1163
1491300.0,0.209,0.1163
1492200.0,0.209,0.1163
1493100.0,0.209,0.1163
1494000.0,0.209,0.1163
1494900.0,0.209,0.1163
1495800.0,0.209,0.1163
1496700.0,0.209,0.1163
1497600.0,0.209,0.1163
1498500.0,0.209,0.1163
1499400.0,0.209,0.1163
1500300.0,0.209,0.1163
1501200.0,0.209,0.1163
1502100.0,0.209,0.1163
1503000.0,0.209,0.1163
1503900.0,0.209,0.1163
1504800.0,0.209,0.1163
1505700.0,0.209,0.1163
1506600.0,0.209,0.1163
1507500.0,0.209,0.1163
1508400.0,0.209,0.1163
1509300.0,0.209,0.1163
1510200.0,0.209,0.1163
1511100.0,0.209,0.1163
1512000.0,0.209,0.1163
1512900.0,0.209,0.1163
1513800.0,0.209,0.1163
1514700.0,0.209,0.1163
1515600.0,0.209,0.1163
1516500.0,0.209,0.1163
1517400.0,0.209,0.1163
1518300.0,0.209,0.1163
1519200.0,0.209,0.1163
1520100.0,0.209,0.1163
1521000.0,0.209,0.1163
1521900.0,0.209,0.1163
1522800.0,0.209,0.1163
1523700.0,0.209,0.1163
1524600.0,0.209,0.1163
1525500.0,0.209,0.1163
1526400.0,0.209,0.1163
1527300.0,0.209,0.1163
1528200.0,0.209,0.1163
1529100.0,0.209,0.1163
1530000.0,0.209,0.1163
1530900.0,0.209,0.1163
1531800.0,0.209,0.1163
1532700.0,0.209,0.1163
1533600.0,0.209,0.1163
1534500.0,0.209,0.1163
1535400.0,0.209,0.1163
1536300.0,0.209,0.1163
1537200.0,0.209,0.1163
1538100.0,0.209,0.1163
1539000.0,0.209,0.1163
1539900.0,0.209,0.1163
1540800.0,0.209,0.1163
1541700.0,0.209,0.1163
1542600.0,0.209,0.1163
1543500.0,0.209,0.1163
1544400.0,0.209,0.1163
1545300.0,0.209,0.1163
1546200.0,0.209,0.1163
1547100.0,0.209,0.1163
1548000.0,0.209,0.1163
1548900.0,0.209,0.1163
1549800.0,0.209,0.1163
1550700.0,0.209,0.1163
1551600.0,0.209,0.1163
1552500.0,0.209,0.1163
1553400.0,0.209,0.1163
1554300.0,0.209,0.1163
1555200.0,0.209,0.1163
1556100.0,0.209,0.1163
1557000.0,0.209,0.1163
1557900.0,0.209,0.1163
1558800.0,0.209,0.1163
1559700.0,0.209,0.1163
1560600.0,0.209,0.1163
1561500.0,0.209,0.1163
1562400.0,0.209,0.1163
1563300.0,0.209,0.1163
1564200.0,0.209,0.1163
1565100.0,0.209,0.1163
1566000.0,0.209,0.1163
1566900.0,0.209,0.1163
1567800.0,0.209,0.1163
1568700.0,0.209,0.1163
1569600.0,0.209,0.1163
1570500.0,0.209,0.1163
1571400.0,0.209,0.1163
1572300.0,0.209,0.1163
1573200.0,0.209,0.1163
1574100.0,0.209,0.1163
1575000.0,0.209,0.1163
1575900.0,0.209,0.1163
1576800.0,0.209,0.1163
1577700.0,0.209,0.1163
1578600.0,0.209,0.1163
1579500.0,0.209,0.1163
1580400.0,0.209,0.1163
1581300.0,0.209,0.1163
1582200.0,0.209,0.1163
1583100.0,0.209,0.1163
1584000.0,0.209,0.1163
1584900.0,0.209,0.1163
1585800.0,0.209,0.1163
1586700.0,0.209,0.1163
1587600.0,0.209,0.1163
1588500.0,0.209,0.1163
1589400.0,0.209,0.1163
1590300.0,0.209,0.1163
1591200.0,0.209,0.1163
1592100.0,0.209,0.1163
1593000.0,0.209,0.1163
1593900.0,0.209,0.1163
1594800.0,0.209,0.1163
1595700.0,0.209,0.1163
1596600.0,0.209,0.1163
1597500.0,0.209,0.1163
1598400.0,0.209,0.1163
1599300.0,0.209,0.1163
1600200.0,0.209,0.1163
1601100.0,0.209,0.1163
1602000.0,0.209,0.1163
1602900.0,0.209,0.1163
1603800.0,0.209,0.1163
1604700.0,0.209,0.1163
1605600.0,0.209,0.1163
1606500.0,0.209,0.1163
1607400.0,0.209,0.1163
1608300.0,0.209,0.1163
1609200.0,0.209,0.1163
1610100.0,0.209,0.1163
1611000.0,0.209,0.1163
1611900.0,0.209,0.1163
1612800.0,0.209,0.1163
1613700.0,0.209,0.1163
1614600.0,0.209,0.1163
1615500.0,0.209,0.1163
1616400.0,0.209,0.1163
1617300.0,0.209,0.1163
1618200.0,0.209,0.1163
1619100.0,0.209,0.1163
1620000.0,0.209,0.1163
1620900.0,0.209,0.1163
1621800.0,0.209,0.1163
1622700.0,0.209,0.1163
1623600.0,0.209,0.1163
1624500.0,0.209,0.1163
1625400.0,0.209,0.1163
1626300.0,0.209,0.1163
1627200.0,0.209,0.1163
1628100.0,0.209,0.1163
1629000.0,0.209,0.1163
1629900.0,0.209,0.1163
1630800.0,0.209,0.1163
1631700.0,0.209,0.1163
1632600.0,0.209,0.1163
1633500.0,0.209,0.1163
1634400.0,0.209,0.1163
1635300.0,0.209,0.1163
1636200.0,0.209,0.1163
1637100.0,0.209,0.1163
1638000.0,0.209,0.1163
1638900.0,0.209,0.1163
1639800.0,0.209,0.1163
1640700.0,0.209,0.1163
1641600.0,0.209,0.1163
1642500.0,0.209,0.1163
1643400.0,0.209,0.1163
1644300.0,0.209,0.1163
1645200.0,0.209,0.1163
1646100.0,0.209,0.1163
1647000.0,0.209,0.1163
1647900.0,0.209,0.1163
1648800.0,0.209,0.1163
1649700.0,0.209,0.1163
1650600.0,0.209,0.1163
1651500.0,0.209,0.1163
1652400.0,0.209,0.1163
1653300.0,0.209,0.1163
1654200.0,0.209,0.1163
1655100.0,0.209,0.1163
1656000.0,0.209,0.1163
1656900.0,0.209,0.1163
1657800.0,0.209,0.1163
1658700.0,0.209,0.1163
1659600.0,0.209,0.1163
1660500.0,0.209,0.1163
1661400.0,0.209,0.1163
1662300.0,0.209,0.1163
1663200.0,0.209,0.1163
1664100.0,0.209,0.1163
1665000.0,0.209,0.1163
1665900.0,0.209,0.1163
1666800.0,0.209,0.1163
1667700.0,0.209,0.1163
1668600.0,0.209,0.1163
1669500.0,0.209,0.1163
1670400.0,0.209,0.1163
1671300.0,0.209,0.1163
1672200.0,0.209,0.1163
1673100.0,0.209,0.1163
1674000.0,0.209,0.1163
1674900.0,0.209,0.1163
1675800.0,0.209,0.1163
1676700.0,0.209,0.1163
1677600.0,0.209,0.1163
1678500.0,0.209,0.1163
1679400.0,0.209,0.1163
1680300.0,0.209,0.1163
1681200.0,0.209,0.1163
1682100.0,0.209,0.1163
1683000.0,0.209,0.1163
1683900.0,0.209,0.1163
1684800.0,0.209,0.1163
1685700.0,0.209,0.1163
1686600.0,0.209,0.1163
1687500.0,0.209,0.1163
1688400.0,0.209,0.1163
1689300.0,0.209,0.1163
1690200.0,0.209,0.1163
1691100.0,0.209,0.1163
1692000.0,0.209,0.1163
1692900.0,0.209,0.1163
1693800.0,0.209,0.1163
1694700.0,0.209,0.1163
1695600.0,0.209,0.1163
1696500.0,0.209,0.1163
1697400.0,0.209,0.1163
1698300.0,0.209,0.1163
1699200.0,0.209,0.1163
1700100.0,0.209,0.1163
1701000.0,0.209,0.1163
1701900.0,0.209,0.1163
1702800.0,0.209,0.1163
1703700.0,0.209,0.1163
1704600.0,0.209,0.1163
1705500.0,0.209,0.1163
1706400.0,0.209,0.1163
1707300.0,0.209,0.1163
1708200.0,0.209,0.1163
1709100.0,0.209,0.1163
1710000.0,0.209,0.1163
1710900.0,0.209,0.1163
1711800.0,0.209,0.1163
1712700.0,0.209,0.1163
1713600.0,0.209,0.1163
1714500.0,0.209,0.1163
1715400.0,0.209,0.1163
1716300.0,0.209,0.1163
1717200.0,0.209,0.1163
1718100.0,0.209,0.1163
1719000.0,0.209,0.1163
1719900.0,0.209,0.1163
1720800.0,0.209,0.1163
1721700.0,0.209,0.1163
1722600.0,0.209,0.1163
1723500.0,0.209,0.1163
1724400.0,0.209,0.1163
1725300.0,0.209,0.1163
1726200.0,0.209,0.1163
1727100.0,0.209,0.1163
1728000.0,0.209,0.1163
1728900.0,0.209,0.1163
1729800.0,0.209,0.1163
1730700.0,0.209,0.1163
1731600.0,0.209,0.1163
1732500.0,0.209,0.1163
1733400.0,0.209,0.1163
1734300.0,0.209,0.1163
1735200.0,0.209,0.1163
1736100.0,0.209,0.1163
1737000.0,0.209,0.1163
1737900.0,0.209,0.1163
1738800.0,0.209,0.1163
1739700.0,0.209,0.1163
1740600.0,0.209,0.1163
