Time,heating_cooling.heapro.Q_flow,heating_cooling.coopro.Q_flow
1.58796e+07,0,-0
1.58796e+07,0,-0
1.588019e+07,0,-0
1.588079e+07,0,-0
1.588139e+07,0,-0
1.588199e+07,0,-0
1.588259e+07,0,-0
15883009,0,-0
15883009,0,-0
15883017,0,-0
15883017,0,-0
1.588319e+07,0,-0
1.58832e+07,0,-0
1.58832e+07,0,-0
1.588379e+07,0,-0
1.588439e+07,0,-0
1.588499e+07,0,-0
1.588559e+07,0,-0
1.588619e+07,0,-0
1.588679e+07,0,-0
1.58868e+07,0,-0
1.58868e+07,0,-0
1.588739e+07,0,-0
1.588799e+07,0,-0
1.588859e+07,0,-0
1.588919e+07,0,-0
1.588979e+07,0,-0
1.589039e+07,0,-0
1.58904e+07,0,-0
1.58904e+07,0,-0
1.589099e+07,0,-0
1.589159e+07,0,-0
1.589219e+07,0,-0
1.589279e+07,0,-0
1.589339e+07,0,-0
1.589399e+07,0,-0
1.5894e+07,0,-0
1.5894e+07,0,-0
1.589459e+07,0,-0
1.589519e+07,0,-0
1.589579e+07,0,-0
1.589639e+07,0,-0
1.589699e+07,0,-0
1.589759e+07,0,-0
1.58976e+07,0,-0
1.58976e+07,0,-0
1.589819e+07,0,-0
1.589879e+07,0,-0
1.589939e+07,0,-0
1.589999e+07,0,-0
1.590059e+07,0,-0
1.590119e+07,0,-0
1.59012e+07,0,-0
1.59012e+07,0,-0
1.590179e+07,0,-0
1.590239e+07,0,-0
1.590299e+07,0,-0
1.590359e+07,0,-0
1.590419e+07,0,-0
1.590479e+07,0,-0
1.59048e+07,0,-0
1.59048e+07,0,-0
1.590539e+07,0,-0
1.590599e+07,0,-0
1.590659e+07,0,-0
1.590719e+07,0,-0
1.590779e+07,0,-0
1.590839e+07,0,-0
1.59084e+07,0,-0
1.59084e+07,0,-0
1.590899e+07,0,-0
1.590959e+07,0,-0
1.591019e+07,0,-0
1.591079e+07,0,-0
1.591139e+07,0,-0
1.591199e+07,0,-0
1.5912e+07,0,-0
1.5912e+07,0,-0
1.591259e+07,0,-0
1.591319e+07,0,-0
1.591379e+07,0,-0
1.591439e+07,0,-0
1.591499e+07,0,-0
1.591559e+07,0,-0
1.59156e+07,0,-0
1.59156e+07,0,-0
1.591619e+07,0,-0
1.591679e+07,0,-0
1.591739e+07,0,-0
1.591799e+07,0,-0
1.591859e+07,0,-0
15918842,0,-0
15918842,0,-0
15918848,0,-0
15918848,0,-0
1.591919e+07,0,-0
1.59192e+07,0,-0
1.59192e+07,0,-0
1.591979e+07,0,-0
1.592039e+07,0,-0
1.592099e+07,0,-0
1.592159e+07,0,-0
1.592219e+07,0,-0
1.592279e+07,0,-0
1.59228e+07,0,-0
1.59228e+07,0,-0
1.592339e+07,0,-0
1.592399e+07,0,-0
1.592459e+07,0,-0
1.592519e+07,0,-0
1.592579e+07,0,-0
1.592639e+07,0,-0
1.59264e+07,0,-0
1.59264e+07,0,-0
1.592699e+07,0,-0
1.592759e+07,0,-0
1.592819e+07,0,-0
1.592879e+07,0,-0
1.592939e+07,0,-0
1.592999e+07,0,-0
1.593e+07,0,-0
1.593e+07,0,-0
1.593059e+07,0,-0
1.593119e+07,0,-0
1.593179e+07,0,-0
1.593239e+07,0,-0
1.593299e+07,0,-0
1.593359e+07,0,-0
1.59336e+07,0,-0
1.59336e+07,0,-0
1.593419e+07,0,-0
1.593479e+07,0,-0
1.593539e+07,0,-0
1.593599e+07,0,-0
1.593659e+07,0,-0
1.593719e+07,0,-0
1.59372e+07,0,-0
1.59372e+07,0,-0
1.593779e+07,0,-0
1.593839e+07,0,-0
1.593899e+07,0,-0
1.593959e+07,0,-0
1.594019e+07,0,-0
1.594079e+07,0,-0
1.59408e+07,0,-0
1.59408e+07,0,-0
1.594139e+07,0,-0
1.594199e+07,0,-0
1.594259e+07,0,-0
1.594319e+07,0,-0
1.594379e+07,0,-0
1.594439e+07,0,-0
1.59444e+07,0,-0
1.59444e+07,0,-0
1.594499e+07,0,-0
1.594559e+07,0,-0
1.594619e+07,0,-0
1.594679e+07,0,-0
1.594739e+07,0,-0
1.594799e+07,0,-0
1.5948e+07,0,-0
1.5948e+07,0,-0
1.594859e+07,0,-0
1.594919e+07,0,-0
1.594979e+07,0,-0
1.595039e+07,0,-0
1.595099e+07,0,-0
1.595159e+07,0,-0
1.59516e+07,0,-0
1.59516e+07,0,-0
1.595219e+07,0,-0
1.595279e+07,0,-0
1.595339e+07,0,-0
1.595399e+07,0,-0
1.595459e+07,0,-0
1.595519e+07,0,-0
1.59552e+07,0,-0
1.59552e+07,0,-0
1.595579e+07,0,-0
1.595639e+07,0,-0
1.595699e+07,0,-0
1.595759e+07,0,-0
1.595819e+07,0,-0
1.595879e+07,0,-0
1.59588e+07,0,-0
1.59588e+07,0,-0
1.595939e+07,0,-0
1.595999e+07,0,-0
1.596059e+07,0,-0
1.596119e+07,0,-0
1.596179e+07,0,-0
1.596239e+07,0,-0
1.59624e+07,0,-0
1.59624e+07,0,-0
1.596299e+07,0,-0
1.596359e+07,0,-0
1.596419e+07,0,-0
1.596479e+07,0,-0
1.596539e+07,0,-0
1.596599e+07,0,-0
1.5966e+07,0,-0
1.5966e+07,0,-0
1.596659e+07,0,-0
1.596719e+07,0,-0
1.596779e+07,0,-0
1.596839e+07,0,-0
1.596899e+07,0,-0
1.596959e+07,0,-0
1.59696e+07,0,-0
1.59696e+07,0,-0
1.597019e+07,0,-0
1.597079e+07,0,-0
15971387,0,-0
15971387,0,-0
1.597139e+07,0,-0
15971415,0,-0
15971415,0,-0
1.597199e+07,0,-0
1.597259e+07,0,-0
1.597319e+07,0,-0
1.59732e+07,0,-0
1.59732e+07,0,-0
1.597379e+07,0,-0
1.597439e+07,0,-0
1.597499e+07,0,-0
1.597559e+07,0,-0
1.597619e+07,0,-0
1.597679e+07,0,-0
1.59768e+07,0,-0
1.59768e+07,0,-0
1.597739e+07,0,-0
1.597799e+07,0,-0
1.597859e+07,0,-0
1.597919e+07,0,-0
1.597979e+07,0,-0
1.598039e+07,0,-0
1.59804e+07,0,-0
1.59804e+07,0,-0
1.598099e+07,0,-0
1.598159e+07,0,-0
1.598219e+07,0,-0
1.598279e+07,0,-0
1.598339e+07,0,-0
1.598399e+07,0,-0
1.5984e+07,0,-0
1.5984e+07,0,-0
1.598459e+07,0,-0
1.598519e+07,0,-0
1.598579e+07,0,-0
1.598639e+07,0,-0
1.598699e+07,0,-0
1.598759e+07,0,-0
1.59876e+07,0,-0
1.59876e+07,0,-0
1.598819e+07,0,-0
1.598879e+07,0,-0
1.598939e+07,0,-0
1.598999e+07,0,-0
1.599059e+07,0,-0
1.599119e+07,0,-0
1.59912e+07,0,-0
1.59912e+07,0,-0
1.599179e+07,0,-0
1.599239e+07,0,-0
1.599299e+07,0,-0
1.599359e+07,0,-0
1.599419e+07,0,-0
1.599479e+07,0,-0
1.59948e+07,0,-0
1.59948e+07,0,-0
1.599539e+07,0,-0
1.599599e+07,0,-0
1.599659e+07,0,-0
1.599719e+07,0,-0
1.599779e+07,0,-0
1.599839e+07,0,-0
1.59984e+07,0,-0
1.59984e+07,0.063670315,-24166.508
1.599899e+07,0.063670315,-105425.93
1.599959e+07,0.063670315,-115859.34
1.600019e+07,0.063670315,-107129.65
1.600079e+07,0.063670315,-66522.65
1.600139e+07,0.063670315,-44307.332
1.600199e+07,0.063670315,-57133.402
1.6002e+07,0.063670315,-57355.324
1.6002e+07,0.063670315,-57355.324
1.600259e+07,0.063670315,-60461.984
1.600319e+07,0.063670315,-52599.06
1.600379e+07,0.063670315,-51153.84
1.600439e+07,0.063670315,-53359.87
1.600499e+07,0.063670315,-52747.92
1.600559e+07,0.063670315,-51674.44
1.60056e+07,0.063670315,-51670.996
1.60056e+07,0.063670315,-51670.996
1.600619e+07,0.063670315,-52129.41
1.600679e+07,0.063670315,-52699.71
1.600739e+07,0.063670315,-52793.527
16007843,0.063670315,-52925.5
16007843,0.063670315,-52925.5
16007861,0.063670315,-52934.47
16007861,0.063670315,-52934.47
1.600799e+07,0.063670315,-53007.17
1.600859e+07,0.063670315,-53419.875
1.600919e+07,0.063670315,-53779.395
1.60092e+07,0.063670315,-53784.73
1.60092e+07,0.063670315,-53784.73
1.600979e+07,0.063670315,-55540.402
1.601039e+07,0.063670315,-55708.69
1.601099e+07,0.063670315,-56071.07
1.601159e+07,0.063670315,-57217.76
1.601219e+07,0.063670315,-57996.227
1.601279e+07,0.063670315,-58230.07
1.60128e+07,0.063670315,-58233.08
1.60128e+07,0.063670315,-58233.08
1.601339e+07,0.063670315,-63382.652
1.601399e+07,0.063670315,-68651.414
1.601459e+07,0.063670315,-67260.41
1.601519e+07,0.063670315,-66551.14
1.601579e+07,0.063670315,-68278.16
1.601639e+07,0.063670315,-69642.96
1.60164e+07,0.063670315,-69658.92
1.60164e+07,0.063670315,-69658.92
1.601699e+07,0.063670315,-71493.18
1.601759e+07,0.063670315,-74062.375
1.601819e+07,0.063670315,-76046.234
1.601879e+07,0.063670315,-78484.05
1.601939e+07,0.063670315,-80756.82
1.601999e+07,0.063670315,-82567.29
1.602e+07,0.063670315,-82595.34
1.602e+07,0.063670315,-82595.34
1.602059e+07,0.063670315,-85026.664
1.602119e+07,0.063670315,-87452.75
1.602179e+07,0.063670315,-88616.89
1.602239e+07,0.063670315,-89926.01
1.602299e+07,0.063670315,-91365.42
1.602359e+07,0.063670315,-92261.79
1.60236e+07,0.063670315,-92273.836
1.60236e+07,0.063670315,-92273.836
1.602419e+07,0.063670315,-92925.83
1.602479e+07,0.063670315,-93537.8
1.602539e+07,0.063670315,-93963.625
1.602599e+07,0.063670315,-94141.266
1.602659e+07,0.063670315,-94238.28
1.602719e+07,0.063670315,-94384.28
1.60272e+07,0.063670315,-94388.61
1.60272e+07,0.063670315,-94388.61
1.602779e+07,0.063670315,-92951.86
1.602839e+07,0.063670315,-91143.234
1.602899e+07,0.063670315,-91416.695
1.602959e+07,0.063670315,-91677.47
1.603019e+07,0.063670315,-91362.31
1.603079e+07,0.063670315,-91518.11
1.60308e+07,0.063670315,-91528.07
1.60308e+07,0.063670315,-91528.07
1.603139e+07,0.063670315,-92423.53
1.603199e+07,0.063670315,-93672.914
1.603259e+07,0.063670315,-95219.76
1.603319e+07,0.063670315,-97100.38
1.603379e+07,0.063670315,-98953.15
1.603439e+07,0.063670315,-100613.84
1.60344e+07,0.063670315,-100641.12
1.60344e+07,0.063670315,-100641.12
1.603499e+07,0.063670315,-103915.38
1.603559e+07,0.063670315,-107200.5
1.603619e+07,0.063670315,-108178.1
1.603679e+07,0.063670315,-109283.71
1.603739e+07,0.063670315,-110931.125
1.603799e+07,0.063670315,-112211.14
1.6038e+07,0.063670315,-112228.984
1.6038e+07,0.063670315,-112228.984
1.6038e+07,0.063670315,-112228.984
1.6038e+07,0.063670315,-112228.984
16038092,0.063670315,-111876.32
16038092,0.063670315,-111876.32
1.603859e+07,0.063670315,-104031.46
1.603919e+07,0.063670315,-101829.836
1.603979e+07,0.063670315,-103687.84
1.604039e+07,0.063670315,-104856.29
1.604099e+07,0.063670315,-104886.22
1.604159e+07,0.063670315,-104864.22
1.60416e+07,0.063670315,-104863.43
1.60416e+07,0.063670315,-104863.43
1.604219e+07,0.063670315,-99019.83
1.604279e+07,0.063670315,-93040.4
1.604339e+07,0.063670315,-94067.984
1.604399e+07,0.063670315,-94178.02
1.604459e+07,0.063670315,-92337.66
1.604519e+07,0.063670315,-91164.414
1.60452e+07,0.063670315,-91150.695
1.60452e+07,0.063670315,-91150.695
1.604579e+07,0.063670315,-86853.016
1.604639e+07,0.063670315,-82212.42
1.604699e+07,0.063670315,-81666.25
1.604759e+07,0.063670315,-80376.4
1.604819e+07,0.063670315,-77804.78
1.604879e+07,0.063670315,-75567.41
1.60488e+07,0.063670315,-75532.555
1.60488e+07,0.063670315,-75532.555
1.604939e+07,0.063670315,-71743.164
16049559,0.063670315,-70367.51
16049559,0.063670315,-70367.51
16049645,0.063670315,-69976.63
16049645,0.063670315,-69976.63
1.604999e+07,0.063670315,-73584.27
1.605059e+07,0.063670315,-77555.305
1.605119e+07,0.063670315,-76417.74
1.605179e+07,0.063670315,-73659.836
1.605239e+07,0.063670315,-71622.984
1.60524e+07,0.063670315,-71585.05
1.60524e+07,0,-0
1.605299e+07,0,-0
1.605359e+07,0,-0
1.605419e+07,0,-0
1.605479e+07,0,-0
1.605539e+07,0,-0
1.605599e+07,0,-0
1.6056e+07,0,-0
1.6056e+07,0,-0
1.605659e+07,0,-0
16056728,0,-0
16056728,0,-0
16056735,0,-0
16056735,0,-0
1.605719e+07,0,-0
1.605779e+07,0,-0
1.605839e+07,0,-0
1.605899e+07,0,-0
1.605959e+07,0,-0
1.60596e+07,0,-0
1.60596e+07,0,-0
1.606019e+07,0,-0
1.606079e+07,0,-0
1.606139e+07,0,-0
1.606199e+07,0,-0
1.606259e+07,0,-0
1.606319e+07,0,-0
1.60632e+07,0,-0
1.60632e+07,0,-0
1.606379e+07,0,-0
1.606439e+07,0,-0
1.606499e+07,0,-0
1.606559e+07,0,-0
1.606619e+07,0,-0
1.606679e+07,0,-0
1.60668e+07,0,-0
1.60668e+07,0,-0
1.606739e+07,0,-0
1.606799e+07,0,-0
1.606859e+07,0,-0
1.606919e+07,0,-0
1.606979e+07,0,-0
1.607039e+07,0,-0
1.60704e+07,0,-0
1.60704e+07,0,-0
1.607099e+07,0,-0
1.607159e+07,0,-0
1.607219e+07,0,-0
1.607279e+07,0,-0
1.607339e+07,0,-0
1.607399e+07,0,-0
1.6074e+07,0,-0
1.6074e+07,0,-0
1.607459e+07,0,-0
1.607519e+07,0,-0
1.607579e+07,0,-0
1.607639e+07,0,-0
1.607699e+07,0,-0
1.607759e+07,0,-0
1.60776e+07,0,-0
1.60776e+07,0,-0
1.607819e+07,0,-0
1.607879e+07,0,-0
1.607939e+07,0,-0
1.607999e+07,0,-0
1.608059e+07,0,-0
1.608119e+07,0,-0
1.60812e+07,0,-0
1.60812e+07,0,-0
1.608179e+07,0,-0
1.608239e+07,0,-0
1.608299e+07,0,-0
1.608359e+07,0,-0
1.608419e+07,0,-0
1.608479e+07,0,-0
1.60848e+07,0,-0
1.60848e+07,0,-0
1.608539e+07,0,-0
1.608599e+07,0,-0
1.608659e+07,0,-0
1.608719e+07,0,-0
1.608779e+07,0,-0
1.608839e+07,0,-0
1.60884e+07,0,-0
1.60884e+07,0,-0
1.608899e+07,0,-0
1.608959e+07,0,-0
1.609019e+07,0,-0
1.609079e+07,0,-0
1.609139e+07,0,-0
1.609199e+07,0,-0
1.6092e+07,0,-0
1.6092e+07,0.063670315,-71585.05
1.609259e+07,0.063670315,-114052.484
1.609319e+07,0.063670315,-71380.68
16093678,0.063670315,-15265.17
16093678,0.063670315,-15265.17
16093685,0.063670315,-14920.285
16093685,0.063670315,-14920.285
1.609379e+07,0.063670315,-10498.618
1.609439e+07,0.063670315,-19633.523
1.609499e+07,0.063670315,-36245.668
1.609559e+07,0.063670315,-29116.379
1.60956e+07,0.063670315,-28953.11
1.60956e+07,0.063670315,-28953.11
16095603,0.063670315,-29018.217
16095603,0.063670315,-29018.217
16095612,0.063670315,-29198.258
16095612,0.063670315,-29198.258
16095668,0.063670315,-29087.46
16095668,0.063670315,-29087.46
1.609619e+07,0.063670315,-27582.768
1.609679e+07,0.063670315,-31140.084
1.609739e+07,0.063670315,-30630.14
1.609799e+07,0.063670315,-29932.34
1.609859e+07,0.063670315,-30956.273
1.609919e+07,0.063670315,-31474.275
1.60992e+07,0.063670315,-31475.535
1.60992e+07,0.063670315,-31475.535
1.609979e+07,0.063670315,-36741.027
1.610039e+07,0.063670315,-42267.11
1.610099e+07,0.063670315,-41211.19
1.610159e+07,0.063670315,-41151.125
1.610219e+07,0.063670315,-43102.37
1.610279e+07,0.063670315,-44081.5
1.61028e+07,0.063670315,-44088.742
1.61028e+07,0.063670315,-44088.742
1.610339e+07,0.063670315,-45372.164
1.610399e+07,0.063670315,-47051.676
1.610459e+07,0.063670315,-47650.27
1.610519e+07,0.063670315,-48302.25
1.610579e+07,0.063670315,-49534.95
1.610639e+07,0.063670315,-50883.98
1.61064e+07,0.063670315,-50902.812
1.61064e+07,0.063670315,-50902.812
1.610699e+07,0.063670315,-52666.707
1.610759e+07,0.063670315,-54475.305
1.610819e+07,0.063670315,-55424.78
16108282,0.063670315,-55608.76
16108282,0.063670315,-55608.76
1.610879e+07,0.063670315,-57046.117
1.610939e+07,0.063670315,-57969.414
1.610999e+07,0.063670315,-58628.73
1.611e+07,0.063670315,-58645.05
1.611e+07,0.063670315,-58645.05
1.611059e+07,0.063670315,-59688.754
1.611119e+07,0.063670315,-60598.95
1.611179e+07,0.063670315,-61182.1
1.611239e+07,0.063670315,-61592.94
1.611299e+07,0.063670315,-62010.887
1.611359e+07,0.063670315,-62417.81
1.61136e+07,0.063670315,-62424.8
1.61136e+07,0.063670315,-62424.8
1.611419e+07,0.063670315,-61245.043
1.611479e+07,0.063670315,-60375.26
1.611539e+07,0.063670315,-62081.285
1.611599e+07,0.063670315,-63476.31
1.611659e+07,0.063670315,-64170.395
1.611719e+07,0.063670315,-65310.13
1.61172e+07,0.063670315,-65333.777
1.61172e+07,0.063670315,-65333.777
1.611779e+07,0.063670315,-66711.22
1.611839e+07,0.063670315,-67975.28
1.611899e+07,0.063670315,-69318.38
1.611959e+07,0.063670315,-70769.49
1.612019e+07,0.063670315,-72029.43
1.612079e+07,0.063670315,-73105.94
1.61208e+07,0.063670315,-73123.68
1.61208e+07,0.063670315,-73123.68
1.612139e+07,0.063670315,-75770.82
1.612199e+07,0.063670315,-78063.445
1.612259e+07,0.063670315,-77875.945
1.612319e+07,0.063670315,-77787.24
1.612379e+07,0.063670315,-78106.61
1.612439e+07,0.063670315,-77955.164
1.61244e+07,0.063670315,-77948.57
1.61244e+07,0.063670315,-77948.57
1.612499e+07,0.063670315,-75805.37
1.612559e+07,0.063670315,-73689.55
1.612619e+07,0.063670315,-73841.766
1.612679e+07,0.063670315,-73735.984
1.612739e+07,0.063670315,-72479.67
1.612799e+07,0.063670315,-71378.26
1.6128e+07,0.063670315,-71367.62
1.6128e+07,0.063670315,-71367.62
1.612859e+07,0.063670315,-65874.375
1.612919e+07,0.063670315,-60461.54
1.612979e+07,0.063670315,-61758.81
1.613039e+07,0.063670315,-61979.23
1.613099e+07,0.063670315,-60147.42
1.613159e+07,0.063670315,-58962.418
1.61316e+07,0.063670315,-58947.523
1.61316e+07,0.063670315,-58947.523
1.613219e+07,0.063670315,-54480.207
1.613279e+07,0.063670315,-49742.98
1.613339e+07,0.063670315,-49465.492
1.613399e+07,0.063670315,-48407.82
1.613459e+07,0.063670315,-46196.598
1.613519e+07,0.063670315,-44652.1
1.61352e+07,0.063670315,-44630.723
1.61352e+07,0.063670315,-44630.723
1.613579e+07,0.063670315,-41602.64
1.613639e+07,0.063670315,-38492.945
1.613699e+07,0.063670315,-37650.97
1.613759e+07,0.063670315,-36268.258
1.613819e+07,0.063670315,-33688.395
1.613879e+07,0.063670315,-31543.623
1.61388e+07,0.063670315,-31512.453
1.61388e+07,0,-0
1.613939e+07,0,-0
1.613999e+07,0,-0
1.614059e+07,0,-0
1.614119e+07,0,-0
1.614179e+07,0,-0
1.614184e+07,0,-0
1.614184e+07,0,-0
16141847,0,-0
16141847,0,-0
1.614239e+07,0,-0
1.61424e+07,0,-0
1.61424e+07,0,-0
1.614299e+07,0,-0
1.614359e+07,0,-0
1.614419e+07,0,-0
1.614479e+07,0,-0
1.614539e+07,0,-0
1.614599e+07,0,-0
1.6146e+07,0,-0
1.6146e+07,0,-0
1.614659e+07,0,-0
1.614719e+07,0,-0
1.614779e+07,0,-0
1.614839e+07,0,-0
1.614899e+07,0,-0
1.614959e+07,0,-0
1.61496e+07,0,-0
1.61496e+07,0,-0
1.615019e+07,0,-0
1.615079e+07,0,-0
1.615139e+07,0,-0
1.615199e+07,0,-0
1.615259e+07,0,-0
1.615319e+07,0,-0
1.61532e+07,0,-0
1.61532e+07,0,-0
1.615379e+07,0,-0
1.615439e+07,0,-0
1.615499e+07,0,-0
1.615559e+07,0,-0
1.615619e+07,0,-0
1.615679e+07,0,-0
1.61568e+07,0,-0
1.61568e+07,0,-0
1.615739e+07,0,-0
1.615799e+07,0,-0
1.615859e+07,0,-0
1.615919e+07,0,-0
1.615979e+07,0,-0
1.616039e+07,0,-0
1.61604e+07,0,-0
1.61604e+07,0,-0
1.616099e+07,0,-0
1.616159e+07,0,-0
1.616219e+07,0,-0
1.616279e+07,0,-0
1.616339e+07,0,-0
1.616399e+07,0,-0
1.6164e+07,0,-0
1.6164e+07,0,-0
1.616459e+07,0,-0
1.616519e+07,0,-0
1.616579e+07,0,-0
1.616639e+07,0,-0
1.616699e+07,0,-0
1.616759e+07,0,-0
1.61676e+07,0,-0
1.61676e+07,0,-0
1.616819e+07,0,-0
1.616879e+07,0,-0
1.616939e+07,0,-0
1.616999e+07,0,-0
1.617059e+07,0,-0
1.617119e+07,0,-0
1.61712e+07,0,-0
1.61712e+07,0,-0
1.617179e+07,0,-0
1.617239e+07,0,-0
1.617299e+07,0,-0
1.617359e+07,0,-0
1.617419e+07,0,-0
1.617479e+07,0,-0
1.61748e+07,0,-0
1.61748e+07,0,-0
1.617539e+07,0,-0
1.617599e+07,0,-0
1.617659e+07,0,-0
1.617719e+07,0,-0
16177666,0,-0
16177666,0,-0
16177671,0,-0
16177671,0,-0
1.617779e+07,0,-0
1.617839e+07,0,-0
1.61784e+07,0,-0
1.61784e+07,0.063670315,-31512.453
1.617899e+07,0.063670315,-29593.621
1.617959e+07,0.063670315,-4074.079
1.618019e+07,0.063670315,-559.3942
1.618079e+07,0.063670315,-10864.337
1.618139e+07,0.063670315,-16244.093
1.618199e+07,0.063670315,-14835.975
1.6182e+07,0.063670315,-14826.693
1.6182e+07,0.063670315,-14826.693
1.618259e+07,0.063670315,-15745.915
1.618319e+07,0.063670315,-17362.404
1.618379e+07,0.063670315,-20357.941
1.618439e+07,0.063670315,-22739.865
1.618499e+07,0.063670315,-24853.383
1.618559e+07,0.063670315,-27166.137
1.61856e+07,0.063670315,-27206.412
1.61856e+07,0.063670315,-27206.412
1.618619e+07,0.063670315,-34605.09
1.618679e+07,0.063670315,-41600.96
1.618739e+07,0.063670315,-41966.33
1.618799e+07,0.063670315,-43437.613
1.618859e+07,0.063670315,-46843.582
1.618919e+07,0.063670315,-49318.22
1.61892e+07,0.063670315,-49352.215
1.61892e+07,0.063670315,-49352.215
1.618979e+07,0.063670315,-52100.31
1.619039e+07,0.063670315,-55092.03
1.619099e+07,0.063670315,-56790.254
1.619159e+07,0.063670315,-58361.816
1.619219e+07,0.063670315,-60229.5
1.619279e+07,0.063670315,-61961.605
1.61928e+07,0.063670315,-61989.535
1.61928e+07,0.063670315,-61989.535
1.619339e+07,0.063670315,-64368.055
1.619399e+07,0.063670315,-66744.05
1.619459e+07,0.063670315,-68192.56
1.619519e+07,0.063670315,-69842.02
1.619579e+07,0.063670315,-71288.96
1.619639e+07,0.063670315,-72571.56
1.61964e+07,0.063670315,-72593.71
1.61964e+07,0.063670315,-72593.71
1.619699e+07,0.063670315,-73862.08
1.619759e+07,0.063670315,-75067.72
1.619819e+07,0.063670315,-76069.14
1.619879e+07,0.063670315,-76800.984
1.619939e+07,0.063670315,-77301.375
1.619999e+07,0.063670315,-77601.38
1.62e+07,0.063670315,-77604.734
1.62e+07,0.063670315,-77604.734
1.620059e+07,0.063670315,-75900.74
1.620119e+07,0.063670315,-73731.484
1.620179e+07,0.063670315,-73499.875
1.620239e+07,0.063670315,-72987.95
1.620299e+07,0.063670315,-71962.945
1.620359e+07,0.063670315,-71658.61
1.62036e+07,0.063670315,-71663.266
1.62036e+07,0.063670315,-71663.266
1.620419e+07,0.063670315,-72178.73
1.620479e+07,0.063670315,-72822.44
1.620539e+07,0.063670315,-73577.7
1.620599e+07,0.063670315,-74526.805
1.620659e+07,0.063670315,-75511.68
1.620719e+07,0.063670315,-76554.26
1.62072e+07,0.063670315,-76573.31
1.62072e+07,0.063670315,-76573.31
1.620779e+07,0.063670315,-79411.89
1.620839e+07,0.063670315,-82233.664
1.620899e+07,0.063670315,-82720.41
1.620959e+07,0.063670315,-83336.73
1.621019e+07,0.063670315,-84474.93
1.621079e+07,0.063670315,-85279.19
1.62108e+07,0.063670315,-85289.58
1.62108e+07,0.063670315,-85289.58
1.621139e+07,0.063670315,-84090.945
1.621199e+07,0.063670315,-82866.24
1.621259e+07,0.063670315,-83715.336
1.621319e+07,0.063670315,-84016.62
1.621379e+07,0.063670315,-83384.96
1.621439e+07,0.063670315,-82687.81
1.62144e+07,0.063670315,-82675.984
1.62144e+07,0.063670315,-82675.984
1.621499e+07,0.063670315,-76739.63
1.621559e+07,0.063670315,-70694.914
1.621619e+07,0.063670315,-71272.55
1.621679e+07,0.063670315,-70784.11
1.621739e+07,0.063670315,-68567.49
1.621799e+07,0.063670315,-67459.48
1.6218e+07,0.063670315,-67450.49
1.6218e+07,0.063670315,-67450.49
1.621859e+07,0.063670315,-63764.63
1.621919e+07,0.063670315,-60558.418
1.621979e+07,0.063670315,-62301.566
1.622039e+07,0.063670315,-63443.855
1.622099e+07,0.063670315,-63571.89
1.622159e+07,0.063670315,-64397.855
1.62216e+07,0.063670315,-64404.156
1.62216e+07,0.063670315,-64404.156
1.622219e+07,0.063670315,-62369.223
1.622279e+07,0.063670315,-59896.855
1.622339e+07,0.063670315,-59720.027
1.622399e+07,0.063670315,-58805.1
1.622459e+07,0.063670315,-56691.754
1.622519e+07,0.063670315,-54372.46
1.62252e+07,0.063670315,-54331.703
1.62252e+07,0,-0
1.622579e+07,0,-0
1.622639e+07,0,-0
1.622699e+07,0,-0
1.622759e+07,0,-0
1.622819e+07,0,-0
1.622879e+07,0,-0
1.62288e+07,0,-0
1.62288e+07,0,-0
1.622939e+07,0,-0
1.622999e+07,0,-0
16230175,0,-0
16230175,0,-0
16230179,0,-0
16230179,0,-0
1.623059e+07,0,-0
1.623119e+07,0,-0
1.623179e+07,0,-0
1.623239e+07,0,-0
1.62324e+07,0,-0
1.62324e+07,0,-0
1.623299e+07,0,-0
1.623359e+07,0,-0
1.623419e+07,0,-0
1.623479e+07,0,-0
1.623539e+07,0,-0
1.623599e+07,0,-0
1.6236e+07,0,-0
1.6236e+07,0,-0
1.623659e+07,0,-0
1.623719e+07,0,-0
1.623779e+07,0,-0
1.623839e+07,0,-0
1.623899e+07,0,-0
1.623959e+07,0,-0
1.62396e+07,0,-0
1.62396e+07,0,-0
1.624019e+07,0,-0
1.624079e+07,0,-0
1.624139e+07,0,-0
1.624199e+07,0,-0
1.624259e+07,0,-0
1.624319e+07,0,-0
1.62432e+07,0,-0
1.62432e+07,0,-0
1.624379e+07,0,-0
1.624439e+07,0,-0
1.624499e+07,0,-0
1.624559e+07,0,-0
1.624619e+07,0,-0
1.624679e+07,0,-0
1.62468e+07,0,-0
1.62468e+07,0,-0
1.624739e+07,0,-0
1.624799e+07,0,-0
1.624859e+07,0,-0
1.624919e+07,0,-0
1.624979e+07,0,-0
1.625039e+07,0,-0
1.62504e+07,0,-0
1.62504e+07,0,-0
1.625099e+07,0,-0
1.625159e+07,0,-0
1.625219e+07,0,-0
1.625279e+07,0,-0
1.625339e+07,0,-0
1.625399e+07,0,-0
1.6254e+07,0,-0
1.6254e+07,0,-0
1.625459e+07,0,-0
1.625519e+07,0,-0
1.625579e+07,0,-0
1.625639e+07,0,-0
1.625699e+07,0,-0
1.625759e+07,0,-0
1.62576e+07,0,-0
1.62576e+07,0,-0
1.625819e+07,0,-0
1.625879e+07,0,-0
1.625939e+07,0,-0
1.625999e+07,0,-0
1.626059e+07,0,-0
