# time: time of price [s],,
# PriceElectricPowerHighlyDynamic: Price of electricity in highly dynamic scenario [$/kWh],,
"# DayAheadPrice: Hourly price of electricity, not including other utility fees.",,
time,DayAheadPrice,PriceElectricPowerHighlyDynamic
3614400,0.02622,0.06489
3618000,0.02491,0.06358
3621600,0.02277,0.06144
3625200,0.02075,0.05942
3628800,0.02053,0.0592
3632400,0.02044,0.05911
3636000,0.01991,0.05858
3639600,0.02011,0.05878
3643200,0.02021,0.05888
3646800,0.02338,0.06205
3650400,0.02698,0.06565
3654000,0.02878,0.06745
3657600,0.02828,0.06695
3661200,0.02879,0.06746
3664800,0.02751,0.06618
3668400,0.02594,0.06461
3672000,0.02462,0.06329
3675600,0.02502,0.06369
3679200,0.02369,0.06236
3682800,0.02168,0.06035
3686400,0.02266,0.06133
3690000,0.02419,0.06286
3693600,0.02617,0.06484
3697200,0.02548,0.06415
3700800,0.02494,0.06361
3704400,0.02386,0.06253
3708000,0.02142,0.06009
3711600,0.01916,0.05783
3715200,0.02043,0.0591
3718800,0.02064,0.05931
3722400,0.02028,0.05895
3726000,0.02001,0.05868
3729600,0.0205,0.05917
3733200,0.02267,0.06134
3736800,0.02825,0.06692
3740400,0.03152,0.07019
3744000,0.03142,0.07009
3747600,0.02815,0.06682
3751200,0.02739,0.06606
3754800,0.02651,0.06518
3758400,0.02605,0.06472
3762000,0.02589,0.06456
3765600,0.02566,0.06433
3769200,0.02541,0.06408
3772800,0.02574,0.06441
3776400,0.0295,0.06817
3780000,0.03358,0.07225
3783600,0.03121,0.06988
3787200,0.02963,0.0683
3790800,0.02657,0.06524
3794400,0.02509,0.06376
3798000,0.02206,0.06073
3801600,0.02235,0.06102
3805200,0.02181,0.06048
3808800,0.02174,0.06041
3812400,0.02158,0.06025
3816000,0.02205,0.06072
3819600,0.02364,0.06231
3823200,0.03016,0.06883
3826800,0.0327,0.07137
3830400,0.02746,0.06613
3834000,0.02591,0.06458
3837600,0.02509,0.06376
3841200,0.02449,0.06316
3844800,0.02368,0.06235
3848400,0.02388,0.06255
3852000,0.02303,0.0617
3855600,0.02296,0.06163
3859200,0.02334,0.06201
3862800,0.02454,0.06321
3866400,0.02697,0.06564
3870000,0.02543,0.0641
3873600,0.02488,0.06355
3877200,0.02345,0.06212
3880800,0.02122,0.05989
3884400,0.01982,0.05849
3888000,0.01882,0.05749
3891600,0.01898,0.05765
3895200,0.01889,0.05756
3898800,0.0189,0.05757
3902400,0.01946,0.05813
3906000,0.02201,0.06068
3909600,0.02553,0.0642
3913200,0.03047,0.06914
3916800,0.02769,0.06636
3920400,0.02871,0.06738
3924000,0.0285,0.06717
3927600,0.02824,0.06691
3931200,0.02703,0.0657
3934800,0.02671,0.06538
3938400,0.0258,0.06447
3942000,0.02563,0.0643
3945600,0.02587,0.06454
3949200,0.02866,0.06733
3952800,0.03614,0.07481
3956400,0.03327,0.07194
3960000,0.03433,0.073
3963600,0.02814,0.06681
3967200,0.02561,0.06428
3970800,0.02462,0.06329
3974400,0.02275,0.06142
3978000,0.02283,0.0615
3981600,0.02215,0.06082
3985200,0.0222,0.06087
3988800,0.02225,0.06092
3992400,0.02426,0.06293
3996000,0.02644,0.06511
3999600,0.02691,0.06558
4003200,0.02893,0.0676
4006800,0.03045,0.06912
4010400,0.02996,0.06863
4014000,0.0276,0.06627
4017600,0.02695,0.06562
4021200,0.02631,0.06498
4024800,0.02508,0.06375
4028400,0.02486,0.06353
4032000,0.02497,0.06364
4035600,0.0267,0.06537
4039200,0.02966,0.06833
4042800,0.02744,0.06611
4046400,0.02696,0.06563
4050000,0.02674,0.06541
4053600,0.02576,0.06443
4057200,0.02489,0.06356
4060800,0.02315,0.06182
4064400,0.02251,0.06118
4068000,0.02207,0.06074
4071600,0.02196,0.06063
4075200,0.02231,0.06098
4078800,0.02207,0.06074
4082400,0.02343,0.0621
4086000,0.02505,0.06372
4089600,0.0259,0.06457
4093200,0.02627,0.06494
4096800,0.02603,0.0647
4100400,0.02552,0.06419
4104000,0.02456,0.06323
4107600,0.02406,0.06273
4111200,0.02375,0.06242
4114800,0.02378,0.06245
4118400,0.02479,0.06346
4122000,0.02737,0.06604
4125600,0.02965,0.06832
4129200,0.02743,0.0661
4132800,0.02679,0.06546
4136400,0.02589,0.06456
4140000,0.02454,0.06321
4143600,0.02307,0.06174
4147200,0.02167,0.06034
4150800,0.02059,0.05926
4154400,0.02055,0.05922
4158000,0.02051,0.05918
4161600,0.02065,0.05932
4165200,0.02287,0.06154
4168800,0.02646,0.06513
4172400,0.02778,0.06645
4176000,0.02833,0.067
4179600,0.02876,0.06743
4183200,0.02886,0.06753
4186800,0.02829,0.06696
4190400,0.02666,0.06533
4194000,0.02614,0.06481
4197600,0.02576,0.06443
4201200,0.02562,0.06429
4204800,0.02548,0.06415
4208400,0.02807,0.06674
4212000,0.03201,0.07068
4215600,0.03083,0.0695
4219200,0.03052,0.06919
4222800,0.02816,0.06683
4226400,0.02645,0.06512
4230000,0.02547,0.06414
4233600,0.02764,0.06631
4237200,0.02745,0.06612
4240800,0.02779,0.06646
4244400,0.02773,0.0664
4248000,0.02941,0.06808
4251600,0.04069,0.07936
4255200,0.04131,0.07998
4258800,0.0514,0.09007
4262400,0.04624,0.08491
4266000,0.04082,0.07949
4269600,0.0394,0.07807
4273200,0.0378,0.07647
4276800,0.03457,0.07324
4280400,0.03045,0.06912
4284000,0.02904,0.06771
4287600,0.02947,0.06814
4291200,0.0285,0.06717
4294800,0.03654,0.07521
4298400,0.04013,0.0788
4302000,0.03883,0.0775
4305600,0.03698,0.07565
4309200,0.02965,0.06832
4312800,0.02797,0.06664
4316400,0.02586,0.06453
4320000,0.02287,0.06154
4323600,0.02162,0.06029
4327200,0.02,0.05867
4330800,0.01965,0.05832
4334400,0.01975,0.05842
4338000,0.02091,0.05958
4341600,0.02354,0.06221
4345200,0.02637,0.06504
4348800,0.02924,0.06791
4352400,0.02928,0.06795
4356000,0.03064,0.06931
4359600,0.03251,0.07118
4363200,0.03078,0.06945
4366800,0.03077,0.06944
4370400,0.02928,0.06795
4374000,0.0284,0.06707
4377600,0.0265,0.06517
4381200,0.02623,0.0649
4384800,0.02938,0.06805
4388400,0.02712,0.06579
4392000,0.02653,0.0652
4395600,0.02418,0.06285
4399200,0.02311,0.06178
4402800,0.0218,0.06047
4406400,0.0187,0.05737
4410000,0.01873,0.0574
4413600,0.01854,0.05721
4417200,0.01858,0.05725
4420800,0.01913,0.0578
4424400,0.02167,0.06034
4428000,0.0298,0.06847
4431600,0.03063,0.0693
4435200,0.02908,0.06775
4438800,0.02902,0.06769
4442400,0.02746,0.06613
4446000,0.02635,0.06502
4449600,0.02584,0.06451
4453200,0.02531,0.06398
4456800,0.02473,0.0634
4460400,0.025,0.06367
4464000,0.02518,0.06385
4467600,0.02777,0.06644
4471200,0.03256,0.07123
4474800,0.03057,0.06924
4478400,0.03082,0.06949
4482000,0.0282,0.06687
4485600,0.02627,0.06494
4489200,0.02383,0.0625
4492800,0.02263,0.0613
4496400,0.02194,0.06061
4500000,0.02192,0.06059
4503600,0.02218,0.06085
4507200,0.02256,0.06123
4510800,0.02583,0.0645
4514400,0.0328,0.07147
4518000,0.03423,0.0729
4521600,0.03196,0.07063
4525200,0.03232,0.07099
4528800,0.03205,0.07072
4532400,0.03042,0.06909
4536000,0.02861,0.06728
4539600,0.02745,0.06612
4543200,0.02712,0.06579
4546800,0.0269,0.06557
4550400,0.02579,0.06446
4554000,0.02703,0.0657
4557600,0.03211,0.07078
4561200,0.02939,0.06806
4564800,0.0268,0.06547
4568400,0.02515,0.06382
4572000,0.02368,0.06235
4575600,0.02133,0.06
4579200,0.02242,0.06109
4582800,0.02158,0.06025
4586400,0.02208,0.06075
4590000,0.02112,0.05979
4593600,0.02112,0.05979
4597200,0.02117,0.05984
4600800,0.02329,0.06196
4604400,0.02529,0.06396
4608000,0.02807,0.06674
4611600,0.0291,0.06777
4615200,0.02913,0.0678
4618800,0.02729,0.06596
4622400,0.02663,0.0653
4626000,0.02547,0.06414
4629600,0.02496,0.06363
4633200,0.02455,0.06322
4636800,0.02283,0.0615
4640400,0.02333,0.062
4644000,0.0252,0.06387
4647600,0.02251,0.06118
4651200,0.02191,0.06058
4654800,0.02073,0.0594
4658400,0.01946,0.05813
4662000,0.01841,0.05708
4665600,0.01653,0.0552
4669200,0.01638,0.05505
4672800,0.01594,0.05461
4676400,0.01549,0.05416
4680000,0.01523,0.0539
4683600,0.01554,0.05421
4687200,0.01614,0.05481
4690800,0.01565,0.05432
4694400,0.02083,0.0595
4698000,0.02217,0.06084
4701600,0.02274,0.06141
4705200,0.02205,0.06072
4708800,0.02177,0.06044
4712400,0.02157,0.06024
4716000,0.02093,0.0596
4719600,0.02125,0.05992
4723200,0.02012,0.05879
4726800,0.02229,0.06096
4730400,0.02661,0.06528
4734000,0.02606,0.06473
4737600,0.02536,0.06403
4741200,0.02392,0.06259
4744800,0.02292,0.06159
4748400,0.02182,0.06049
4752000,0.02141,0.06008
4755600,0.02112,0.05979
4759200,0.02108,0.05975
4762800,0.0209,0.05957
4766400,0.02137,0.06004
4770000,0.02352,0.06219
4773600,0.03643,0.0751
4777200,0.04279,0.08146
4780800,0.0387,0.07737
4784400,0.03839,0.07706
4788000,0.03433,0.073
4791600,0.03164,0.07031
4795200,0.02893,0.0676
4798800,0.02883,0.0675
4802400,0.02801,0.06668
4806000,0.02775,0.06642
4809600,0.02831,0.06698
4813200,0.03212,0.07079
4816800,0.04016,0.07883
4820400,0.04019,0.07886
4824000,0.04086,0.07953
4827600,0.03603,0.0747
4831200,0.03117,0.06984
4834800,0.02817,0.06684
4838400,0.02679,0.06546
4842000,0.02635,0.06502
4845600,0.02643,0.0651
4849200,0.02635,0.06502
4852800,0.02693,0.0656
4856400,0.03354,0.07221
4860000,0.03844,0.07711
4863600,0.04185,0.08052
4867200,0.03922,0.07789
4870800,0.03628,0.07495
4874400,0.03569,0.07436
4878000,0.03236,0.07103
4881600,0.03035,0.06902
4885200,0.02859,0.06726
4888800,0.02763,0.0663
4892400,0.02758,0.06625
4896000,0.02732,0.06599
4899600,0.02807,0.06674
4903200,0.03423,0.0729
4906800,0.03352,0.07219
4910400,0.03217,0.07084
4914000,0.0303,0.06897
4917600,0.0285,0.06717
4921200,0.02611,0.06478
4924800,0.02628,0.06495
4928400,0.02623,0.0649
4932000,0.02643,0.0651
4935600,0.02562,0.06429
4939200,0.02626,0.06493
4942800,0.02829,0.06696
4946400,0.04057,0.07924
4950000,0.04466,0.08333
4953600,0.04017,0.07884
4957200,0.03919,0.07786
4960800,0.04173,0.0804
4964400,0.03386,0.07253
4968000,0.0299,0.06857
4971600,0.02867,0.06734
4975200,0.02783,0.0665
4978800,0.02764,0.06631
4982400,0.02728,0.06595
4986000,0.0288,0.06747
4989600,0.03782,0.07649
4993200,0.04074,0.07941
4996800,0.03382,0.07249
5000400,0.02954,0.06821
5004000,0.02748,0.06615
5007600,0.0259,0.06457
5011200,0.02549,0.06416
5014800,0.02529,0.06396
5018400,0.02513,0.0638
5022000,0.02528,0.06395
5025600,0.02546,0.06413
5029200,0.02842,0.06709
5032800,0.03828,0.07695
5036400,0.03635,0.07502
5040000,0.03567,0.07434
5043600,0.03416,0.07283
5047200,0.034,0.07267
5050800,0.03126,0.06993
5054400,0.02921,0.06788
5058000,0.02868,0.06735
5061600,0.0281,0.06677
5065200,0.0281,0.06677
5068800,0.02846,0.06713
5072400,0.03023,0.0689
5076000,0.0383,0.07697
5079600,0.03858,0.07725
5083200,0.03504,0.07371
5086800,0.03055,0.06922
5090400,0.02827,0.06694
5094000,0.02635,0.06502
5097600,0.02775,0.06642
5101200,0.02744,0.06611
5104800,0.02721,0.06588
5108400,0.02699,0.06566
5112000,0.02742,0.06609
5115600,0.02913,0.0678
5119200,0.03861,0.07728
5122800,0.04221,0.08088
5126400,0.04243,0.0811
5130000,0.04136,0.08003
5133600,0.04277,0.08144
5137200,0.04136,0.08003
5140800,0.03832,0.07699
5144400,0.03721,0.07588
5148000,0.03203,0.0707
5151600,0.03049,0.06916
5155200,0.03125,0.06992
5158800,0.03267,0.07134
5162400,0.03759,0.07626
5166000,0.04137,0.08004
5169600,0.03593,0.0746
5173200,0.03194,0.07061
5176800,0.02771,0.06638
5180400,0.0266,0.06527
5184000,0.02623,0.0649
5187600,0.02479,0.06346
5191200,0.02476,0.06343
5194800,0.0236,0.06227
5198400,0.02298,0.06165
5202000,0.02346,0.06213
5205600,0.02503,0.0637
5209200,0.02551,0.06418
5212800,0.02989,0.06856
5216400,0.03059,0.06926
5220000,0.03269,0.07136
5223600,0.03021,0.06888
5227200,0.02813,0.0668
5230800,0.02668,0.06535
5234400,0.02599,0.06466
5238000,0.0256,0.06427
5241600,0.02595,0.06462
5245200,0.02722,0.06589
5248800,0.02925,0.06792
5252400,0.02881,0.06748
5256000,0.02823,0.0669
5259600,0.0271,0.06577
5263200,0.0266,0.06527
5266800,0.02582,0.06449
5270400,0.02178,0.06045
5274000,0.021,0.05967
5277600,0.02063,0.0593
5281200,0.01936,0.05803
5284800,0.01841,0.05708
5288400,0.01845,0.05712
5292000,0.02024,0.05891
5295600,0.02185,0.06052
5299200,0.02321,0.06188
5302800,0.02549,0.06416
5306400,0.02894,0.06761
5310000,0.02852,0.06719
5313600,0.02776,0.06643
5317200,0.0275,0.06617
5320800,0.02725,0.06592
5324400,0.02735,0.06602
5328000,0.02783,0.0665
5331600,0.03108,0.06975
5335200,0.03808,0.07675
5338800,0.03844,0.07711
5342400,0.03532,0.07399
5346000,0.03261,0.07128
5349600,0.02856,0.06723
5353200,0.02735,0.06602
5356800,0.02483,0.0635
5360400,0.0244,0.06307
5364000,0.02424,0.06291
5367600,0.02491,0.06358
5371200,0.02559,0.06426
5374800,0.02932,0.06799
5378400,0.04586,0.08453
5382000,0.04954,0.08821
5385600,0.04719,0.08586
5389200,0.04185,0.08052
5392800,0.03879,0.07746
5396400,0.03668,0.07535
5400000,0.03418,0.07285
5403600,0.03117,0.06984
5407200,0.02994,0.06861
5410800,0.02946,0.06813
5414400,0.02962,0.06829
5418000,0.0356,0.07427
5421600,0.0489,0.08757
5425200,0.04923,0.0879
5428800,0.04821,0.08688
5432400,0.04507,0.08374
5436000,0.03513,0.0738
5439600,0.03252,0.07119
5443200,0.02896,0.06763
5446800,0.02749,0.06616
5450400,0.02555,0.06422
5454000,0.02696,0.06563
5457600,0.0271,0.06577
5461200,0.02806,0.06673
5464800,0.03751,0.07618
5468400,0.05692,0.09559
5472000,0.04453,0.0832
5475600,0.04477,0.08344
5479200,0.04488,0.08355
5482800,0.04063,0.0793
5486400,0.03796,0.07663
5490000,0.03767,0.07634
5493600,0.03499,0.07366
5497200,0.03504,0.07371
5500800,0.03656,0.07523
5504400,0.04149,0.08016
5508000,0.03991,0.07858
5511600,0.04805,0.08672
5515200,0.04108,0.07975
5518800,0.03684,0.07551
5522400,0.03457,0.07324
5526000,0.03259,0.07126
5529600,0.03068,0.06935
5533200,0.02895,0.06762
5536800,0.02828,0.06695
5540400,0.02919,0.06786
5544000,0.03114,0.06981
5547600,0.03564,0.07431
5551200,0.0479,0.08657
5554800,0.06696,0.10563
5558400,0.05698,0.09565
5562000,0.05164,0.09031
5565600,0.04598,0.08465
5569200,0.03983,0.0785
5572800,0.03354,0.07221
5576400,0.03394,0.07261
5580000,0.02955,0.06822
5583600,0.02946,0.06813
5587200,0.02902,0.06769
5590800,0.03287,0.07154
5594400,0.05121,0.08988
5598000,0.05459,0.09326
5601600,0.05179,0.09046
5605200,0.04543,0.0841
5608800,0.03984,0.07851
5612400,0.03564,0.07431
5616000,0.02688,0.06555
5619600,0.02682,0.06549
5623200,0.02638,0.06505
5626800,0.02803,0.0667
5630400,0.02822,0.06689
5634000,0.03624,0.07491
5637600,0.04557,0.08424
5641200,0.05527,0.09394
5644800,0.04583,0.0845
5648400,0.0408,0.07947
5652000,0.03726,0.07593
5655600,0.03434,0.07301
5659200,0.03117,0.06984
5662800,0.03009,0.06876
5666400,0.02889,0.06756
5670000,0.02907,0.06774
5673600,0.02876,0.06743
5677200,0.03111,0.06978
5680800,0.0392,0.07787
5684400,0.03974,0.07841
5688000,0.03939,0.07806
5691600,0.03556,0.07423
5695200,0.0312,0.06987
5698800,0.02926,0.06793
5702400,0.02702,0.06569
5706000,0.02636,0.06503
5709600,0.02664,0.06531
5713200,0.02664,0.06531
5716800,0.0261,0.06477
5720400,0.02767,0.06634
5724000,0.03397,0.07264
5727600,0.04073,0.0794
5731200,0.042,0.08067
5734800,0.04146,0.08013
5738400,0.04166,0.08033
5742000,0.04032,0.07899
5745600,0.03673,0.0754
5749200,0.03544,0.07411
5752800,0.03216,0.07083
5756400,0.03243,0.0711
5760000,0.0327,0.07137
5763600,0.03296,0.07163
5767200,0.04269,0.08136
5770800,0.04057,0.07924
5774400,0.03589,0.07456
5778000,0.0305,0.06917
5781600,0.02882,0.06749
5785200,0.02602,0.06469
5788800,0.02311,0.06178
5792400,0.02124,0.05991
5796000,0.02017,0.05884
5799600,0.01905,0.05772
5803200,0.01927,0.05794
5806800,0.01767,0.05634
5810400,0.01914,0.05781
5814000,0.0202,0.05887
5817600,0.02324,0.06191
5821200,0.02482,0.06349
5824800,0.03071,0.06938
5828400,0.02818,0.06685
5832000,0.02676,0.06543
5835600,0.02465,0.06332
5839200,0.02429,0.06296
5842800,0.02445,0.06312
5846400,0.02419,0.06286
5850000,0.02511,0.06378
5853600,0.02855,0.06722
5857200,0.02874,0.06741
5860800,0.02639,0.06506
5864400,0.0244,0.06307
5868000,0.02401,0.06268
5871600,0.02371,0.06238
5875200,0.01667,0.05534
5878800,0.01598,0.05465
5882400,0.01377,0.05244
5886000,0.01377,0.05244
5889600,0.01522,0.05389
5893200,0.01384,0.05251
5896800,0.01315,0.05182
5900400,0.01514,0.05381
5904000,0.01537,0.05404
5907600,0.01701,0.05568
5911200,0.02532,0.06399
5914800,0.02593,0.0646
5918400,0.02446,0.06313
5922000,0.02451,0.06318
5925600,0.0239,0.06257
5929200,0.02397,0.06264
5932800,0.024,0.06267
5936400,0.02405,0.06272
5940000,0.02677,0.06544
5943600,0.03862,0.07729
5947200,0.03195,0.07062
5950800,0.02766,0.06633
5954400,0.02498,0.06365
5958000,0.02312,0.06179
5961600,0.02146,0.06013
5965200,0.02188,0.06055
5968800,0.02175,0.06042
5972400,0.02242,0.06109
5976000,0.02331,0.06198
5979600,0.02442,0.06309
5983200,0.03847,0.07714
5986800,0.04104,0.07971
5990400,0.0374,0.07607
5994000,0.0379,0.07657
5997600,0.03762,0.07629
6001200,0.03508,0.07375
6004800,0.0324,0.07107
6008400,0.03112,0.06979
6012000,0.029,0.06767
6015600,0.02888,0.06755
6019200,0.02884,0.06751
6022800,0.0299,0.06857
6026400,0.03432,0.07299
6030000,0.04158,0.08025
6033600,0.04069,0.07936
6037200,0.03567,0.07434
6040800,0.02901,0.06768
6044400,0.02683,0.0655
6048000,0.02093,0.0596
6051600,0.02067,0.05934
6055200,0.0216,0.06027
6058800,0.02061,0.05928
6062400,0.0208,0.05947
6066000,0.0244,0.06307
6069600,0.03922,0.07789
6073200,0.05757,0.09624
6076800,0.03667,0.07534
6080400,0.03638,0.07505
6084000,0.03858,0.07725
6087600,0.03496,0.07363
6091200,0.03199,0.07066
6094800,0.03036,0.06903
6098400,0.02822,0.06689
6102000,0.02705,0.06572
6105600,0.02693,0.0656
6109200,0.02808,0.06675
6112800,0.03133,0.07
6116400,0.03967,0.07834
6120000,0.03803,0.0767
6123600,0.03311,0.07178
6127200,0.02909,0.06776
6130800,0.02555,0.06422
6134400,0.02228,0.06095
6138000,0.02165,0.06032
6141600,0.02112,0.05979
6145200,0.02154,0.06021
6148800,0.02253,0.0612
6152400,0.02694,0.06561
6156000,0.03707,0.07574
6159600,0.04452,0.08319
6163200,0.03398,0.07265
6166800,0.03301,0.07168
6170400,0.03174,0.07041
6174000,0.02821,0.06688
6177600,0.02705,0.06572
6181200,0.02595,0.06462
6184800,0.02533,0.064
6188400,0.02467,0.06334
6192000,0.02459,0.06326
6195600,0.02449,0.06316
6199200,0.02505,0.06372
6202800,0.03546,0.07413
6206400,0.02862,0.06729
6210000,0.02454,0.06321
6213600,0.02278,0.06145
6217200,0.02103,0.0597
6220800,0.01569,0.05436
6224400,0.01539,0.05406
6228000,0.01512,0.05379
6231600,0.01511,0.05378
6235200,0.0153,0.05397
6238800,0.01681,0.05548
6242400,0.02085,0.05952
6246000,0.02507,0.06374
6249600,0.02547,0.06414
6253200,0.02537,0.06404
6256800,0.02514,0.06381
6260400,0.02465,0.06332
6264000,0.02429,0.06296
6267600,0.02409,0.06276
6271200,0.02353,0.0622
6274800,0.02253,0.0612
6278400,0.02249,0.06116
6282000,0.02298,0.06165
6285600,0.02336,0.06203
6289200,0.02709,0.06576
6292800,0.02543,0.0641
6296400,0.0232,0.06187
6300000,0.02033,0.059
6303600,0.01907,0.05774
6307200,0.01357,0.05224
6310800,0.01419,0.05286
6314400,0.01395,0.05262
6318000,0.01365,0.05232
6321600,0.01351,0.05218
6325200,0.01559,0.05426
6328800,0.02089,0.05956
6332400,0.02576,0.06443
6336000,0.02648,0.06515
6339600,0.027,0.06567
6343200,0.02748,0.06615
6346800,0.02835,0.06702
6350400,0.02685,0.06552
6354000,0.02609,0.06476
6357600,0.02444,0.06311
6361200,0.02322,0.06189
6364800,0.02342,0.06209
6368400,0.02457,0.06324
6372000,0.0245,0.06317
6375600,0.028,0.06667
6379200,0.02811,0.06678
6382800,0.02517,0.06384
6386400,0.02292,0.06159
6390000,0.0211,0.05977
6393600,0.02155,0.06022
6397200,0.02176,0.06043
6400800,0.02133,0.06
6404400,0.02133,0.06
6408000,0.02179,0.06046
6411600,0.0217,0.06037
6415200,0.02327,0.06194
6418800,0.02567,0.06434
6422400,0.02861,0.06728
6426000,0.02937,0.06804
6429600,0.02932,0.06799
6433200,0.02766,0.06633
6436800,0.02657,0.06524
6440400,0.02509,0.06376
6444000,0.02443,0.0631
6447600,0.02358,0.06225
6451200,0.02369,0.06236
6454800,0.02508,0.06375
6458400,0.02785,0.06652
6462000,0.03764,0.07631
6465600,0.03633,0.075
6469200,0.0349,0.07357
6472800,0.03046,0.06913
6476400,0.02864,0.06731
6480000,0.02876,0.06743
6483600,0.02817,0.06684
6487200,0.02694,0.06561
6490800,0.02706,0.06573
6494400,0.02768,0.06635
6498000,0.02847,0.06714
6501600,0.02989,0.06856
6505200,0.03792,0.07659
6508800,0.03606,0.07473
6512400,0.03435,0.07302
6516000,0.02998,0.06865
6519600,0.02756,0.06623
6523200,0.02618,0.06485
6526800,0.02504,0.06371
6530400,0.02477,0.06344
6534000,0.02426,0.06293
6537600,0.02452,0.06319
6541200,0.0266,0.06527
6544800,0.02944,0.06811
6548400,0.03963,0.0783
6552000,0.04022,0.07889
6555600,0.0365,0.07517
6559200,0.02969,0.06836
6562800,0.02758,0.06625
6566400,0.02682,0.06549
6570000,0.02654,0.06521
6573600,0.02596,0.06463
6577200,0.0263,0.06497
6580800,0.02846,0.06713
6584400,0.03186,0.07053
6588000,0.04587,0.08454
6591600,0.05783,0.0965
6595200,0.04309,0.08176
6598800,0.04189,0.08056
6602400,0.04227,0.08094
6606000,0.03782,0.07649
6609600,0.03652,0.07519
6613200,0.03394,0.07261
6616800,0.03058,0.06925
6620400,0.02857,0.06724
6624000,0.02877,0.06744
6627600,0.03196,0.07063
6631200,0.03653,0.0752
6634800,0.04615,0.08482
6638400,0.04782,0.08649
6642000,0.04172,0.08039
6645600,0.03407,0.07274
6649200,0.02883,0.0675
6652800,0.02658,0.06525
6656400,0.02604,0.06471
6660000,0.02553,0.0642
6663600,0.02611,0.06478
6667200,0.02767,0.06634
6670800,0.03146,0.07013
6674400,0.04507,0.08374
6678000,0.0607,0.09937
6681600,0.03832,0.07699
6685200,0.03544,0.07411
6688800,0.03491,0.07358
6692400,0.03257,0.07124
6696000,0.02975,0.06842
6699600,0.0289,0.06757
6703200,0.02804,0.06671
6706800,0.02764,0.06631
6710400,0.02779,0.06646
6714000,0.02848,0.06715
6717600,0.03233,0.071
6721200,0.04119,0.07986
6724800,0.04067,0.07934
6728400,0.03435,0.07302
6732000,0.02924,0.06791
6735600,0.02694,0.06561
6739200,0.02486,0.06353
6742800,0.02379,0.06246
6746400,0.02253,0.0612
6750000,0.02289,0.06156
6753600,0.02436,0.06303
6757200,0.02651,0.06518
6760800,0.03823,0.0769
6764400,0.04906,0.08773
6768000,0.04321,0.08188
6771600,0.0365,0.07517
6775200,0.03479,0.07346
6778800,0.03103,0.0697
6782400,0.02894,0.06761
6786000,0.02851,0.06718
6789600,0.02763,0.0663
6793200,0.02709,0.06576
6796800,0.02772,0.06639
6800400,0.02768,0.06635
6804000,0.02872,0.06739
6807600,0.03692,0.07559
6811200,0.03796,0.07663
6814800,0.03065,0.06932
6818400,0.02701,0.06568
6822000,0.02422,0.06289
6825600,0.01862,0.05729
6829200,0.01726,0.05593
6832800,0.01826,0.05693
6836400,0.01691,0.05558
6840000,0.01627,0.05494
6843600,0.01974,0.05841
6847200,0.02599,0.06466
6850800,0.03758,0.07625
6854400,0.03755,0.07622
