Time,fcu.heaCoi.Q_flow,fcu.cooCoi.Q_flow
242700,4.8999317E-17,2.7927483E-10
243000,4.5244083E-17,2.616162E-10
243300,3.987803E-17,2.3378494E-10
243584.78,1.2699648E-16,7.5391066E-10
243584.78,1.7894598E-09,1.2699648E-16
243600,20.822811,1.4729251E-06
243900,64.47394,3.5097464E-06
244200,96.924904,4.901927E-06
244500,124.34283,6.2184868E-06
244800,149.8932,7.4893223E-06
245100,174.39929,8.713318E-06
245400,198.69325,9.927002E-06
245700,222.75998,1.1129329E-05
246000,246.5711,1.23188765E-05
246300,270.06277,1.3492455E-05
246600,293.15726,1.4646189E-05
246900,315.77948,1.5776324E-05
247200,337.8939,1.6881098E-05
247500,359.43002,1.7956974E-05
247800,380.4403,1.9006595E-05
248100,400.95428,2.0031419E-05
248400,421.00244,2.1032974E-05
248700,440.59888,2.2011967E-05
249000,459.67834,2.296514E-05
249300,478.2028,2.3890592E-05
249600,496.1904,2.4789233E-05
249900,513.70105,2.5664056E-05
250200,530.79614,2.651813E-05
250500,547.54016,2.7354668E-05
250800,564.001,2.8177064E-05
251100,580.25037,2.8988909E-05
251400,596.36456,2.9794002E-05
251700,612.4244,3.059636E-05
252000,628.5117,3.140016E-05
252300,644.70337,3.220914E-05
252600,661.0253,3.3024633E-05
252900,677.4548,3.3845503E-05
253200,693.9487,3.46696E-05
253500,710.4507,3.54941E-05
253800,726.8972,3.6315836E-05
254100,743.2159,3.713119E-05
254400,759.36163,3.7937913E-05
254700,775.2691,3.8732724E-05
255000,790.87024,3.9512237E-05
255300,806.11755,4.0274073E-05
255600,820.9543,4.1015395E-05
255900,835.3772,4.1736042E-05
256200,849.5223,4.2442804E-05
256500,863.4825,4.3140324E-05
256800,877.286,4.383001E-05
257100,890.9352,4.4511973E-05
257400,904.4272,4.5186087E-05
257700,917.76624,4.5852543E-05
258000,930.97656,4.651256E-05
258300,944.11316,4.7168887E-05
258600,957.2883,4.7827132E-05
258900,970.6993,4.849717E-05
259200,984.5583,4.9189548E-05
259200,984.5583,4.9189548E-05
259500,999.03467,4.9912724E-05
259800,1014.17834,5.0669252E-05
260100,1029.939,5.145658E-05
260400,1046.1937,5.226858E-05
260700,1062.7775,5.309701E-05
261000,1079.5187,5.39333E-05
261300,1096.2526,5.4769225E-05
261600,1112.823,5.5596985E-05
261900,1129.0845,5.6409317E-05
262200,1144.9037,5.7199577E-05
262500,1160.144,5.7960933E-05
262800,1174.6984,5.8688038E-05
263100,1188.4609,5.9375616E-05
263400,1201.5914,6.0031638E-05
263700,1214.2598,6.066459E-05
264000,1226.3944,6.127094E-05
264300,1237.8687,6.18446E-05
264600,1248.3279,6.2370236E-05
264900,1258.3286,6.286816E-05
265200,1268.4158,6.337119E-05
265500,1278.5608,6.3877626E-05
265800,1288.7667,6.438763E-05
266100,1299.049,6.490143E-05
266400,1309.4032,6.5418855E-05
266700,1319.674,6.59321E-05
267000,1329.4318,6.6419736E-05
267300,1338.4531,6.687057E-05
267600,1346.7141,6.7283414E-05
267900,1354.2734,6.76612E-05
268200,1361.2285,6.8008805E-05
268500,1367.704,6.833243E-05
268800,1373.8407,6.863914E-05
269100,1379.7953,6.893675E-05
269400,1385.7372,6.923372E-05
269700,1391.8472,6.953909E-05
270000,1398.3201,6.98626E-05
270300,1405.4751,7.022021E-05
270600,1413.8423,7.063839E-05
270900,1423.6868,7.1130395E-05
271200,1434.9156,7.16916E-05
271500,1447.2424,7.230768E-05
271800,1460.3055,7.296058E-05
272100,1473.746,7.363236E-05
272400,1487.2401,7.430683E-05
272700,1500.5157,7.497041E-05
273000,1513.359,7.561239E-05
273300,1525.6057,7.622456E-05
273600,1537.1279,7.680054E-05
273900,1547.9336,7.7340716E-05
274200,1558.1926,7.785356E-05
274500,1568.1018,7.8348945E-05
274800,1577.7826,7.883291E-05
275100,1587.2977,7.930861E-05
275400,1596.6555,7.977645E-05
275700,1605.8613,8.023671E-05
276000,1614.919,8.0689555E-05
276300,1623.8253,8.113486E-05
276600,1632.5735,8.157226E-05
276900,1641.1532,8.200124E-05
277200,1649.5505,8.242112E-05
277500,1657.7329,8.283025E-05
277800,1665.6418,8.322573E-05
278100,1673.2537,8.360635E-05
278400,1680.5521,8.397131E-05
278700,1687.5695,8.4322215E-05
279000,1694.3441,8.466099E-05
279300,1700.9266,8.499018E-05
279600,1707.3727,8.5312524E-05
279900,1713.7404,8.563097E-05
280200,1720.0996,8.5948996E-05
280500,1726.5276,8.627046E-05
280800,1733.1094,8.6599626E-05
281100,1739.9603,8.694222E-05
281400,1747.2292,8.730573E-05
281700,1754.9723,8.7693224E-05
282000,1763.1619,8.8102424E-05
282300,1771.6584,8.85284E-05
282600,1780.3787,8.8965455E-05
282900,1789.289,8.940574E-05
283200,1797.8925,8.983647E-05
283500,1806.0261,9.02445E-05
283800,1813.3866,9.061838E-05
284100,1819.9932,9.094748E-05
284400,1825.5105,9.1219845E-05
284700,1829.3378,9.1412854E-05
285000,1830.5626,9.147408E-05
285300,1828.3927,9.136556E-05
285600,1822.1794,9.1054775E-05
285900,1811.2307,9.050713E-05
286200,1796.46,8.9768306E-05
286500,1780.9554,8.899283E-05
286800,1761.3253,8.8011046E-05
287100,1733.6733,8.6628155E-05
287400,1698.2986,8.485916E-05
287700,1657.2622,8.2807244E-05
288000,1613.1202,8.060024E-05
288000,1613.1202,8.060024E-05
288300,4999.9995,0.00040756314
288600,3978.3635,0.0002879885
288900,3776.9817,0.0002728794
289200,3607.8992,0.0002602655
289500,3462.2458,0.00024944867
289800,3335.8481,0.00024009641
290100,3224.4834,0.00023188171
290400,3124.2104,0.00022450455
290700,3032.2175,0.00021775204
291000,2946.5076,0.00021147354
291300,2865.5522,0.00020555432
291600,2788.1833,0.00019990696
291900,2713.5327,0.00019446682
292200,2637.9023,0.00018896429
292500,2559.2485,0.00018325065
292800,2484.2756,0.0001778121
293100,2411.0974,0.00017251068
293400,2338.83,0.000167282
293700,2266.1726,0.0001620316
294000,2190.9048,0.00015659926
294300,2103.8552,0.000150325
294600,2013.0381,0.00014378733
294900,1920.6099,0.00013714201
295200,1826.406,0.00013037681
295500,1730.3495,0.00012348601
295800,1626.5775,0.00011605021
296100,1519.0978,0.0001083562
296400,1416.0271,0.00010098434
296700,1317.6722,9.3955234E-05
297000,1225.3066,8.735838E-05
297300,1140.0061,8.1269274E-05
297600,1061.0748,7.563722E-05
297900,988.2251,7.044087E-05
298200,922.327,6.57416E-05
298500,862.61456,6.148432E-05
298800,803.3222,5.7258112E-05
299100,746.1858,5.3186384E-05
299400,692.19904,4.933917E-05
299700,641.8421,4.575041E-05
300000,595.21924,4.242754E-05
300300,552.33154,3.937077E-05
300600,513.3902,3.6595266E-05
300900,477.69754,3.405137E-05
301200,435.22192,3.102422E-05
301500,389.43625,2.7761316E-05
301800,341.28018,2.4329553E-05
302100,291.222,2.0762154E-05
302400,239.50871,1.7076562E-05
302700,186.35927,1.3288226E-05
303000,132.49863,9.448658E-06
303300,77.48002,5.5257933E-06
303600,22.056982,1.5732295E-06
303900,2.48866E-07,1.7750866E-14
304200,4.5455398E-10,3.2421976E-17
304500,-9.767701E-11,-6.967009E-18
304800,-7.537894E-11,-5.376554E-18
305100,-6.512757E-11,-4.6453545E-18
305400,-3.904513E-11,-2.7849724E-18
305700,-3.0332677E-11,-2.163539E-18
306000,-2.8008025E-11,-1.9977284E-18
306300,-2.62075E-11,-1.8693025E-18
306600,-2.468621E-11,-1.7607933E-18
306900,-2.3721398E-11,-1.6919762E-18
307200,-2.2794294E-11,-1.6258487E-18
307500,-2.1758368E-11,-1.5519593E-18
307800,-2.1187689E-11,-1.5112543E-18
308100,-2.0631975E-11,-1.4716171E-18
308400,-1.9825617E-11,-1.4141019E-18
308700,-1.9305628E-11,-1.3770126E-18
309000,-1.8799278E-11,-1.3408963E-18
309300,-1.8064546E-11,-1.28849E-18
309600,-1.7243573E-11,-1.2299324E-18
309900,-1.6459908E-11,-1.1740361E-18
310200,-1.571186E-11,-1.1206799E-18
310500,-1.5097793E-11,-1.0768804E-18
310800,-1.4701807E-11,-1.0486359E-18
311100,-1.4127216E-11,-1.0076521E-18
311400,-1.3485181E-11,-9.618576E-19
311700,-1.3131491E-11,-9.366299E-19
312000,-1.2787077E-11,-9.120639E-19
312300,-1.2369235E-11,-8.822605E-19
312600,-1.2044813E-11,-8.591205E-19
312900,-1.1728901E-11,-8.365874E-19
313200,-1.14212745E-11,-8.146453E-19
313500,-1.1121716E-11,-7.932787E-19
313800,-1.0830015E-11,-7.7247254E-19
314100,-7.820425E-12,-5.578075E-19
314400,-6.4070732E-12,-4.5699733E-19
314700,-5.9160446E-12,-4.2197373E-19
315000,-4.024033E-12,-2.870222E-19
315300,-3.4999518E-12,-2.496411E-19
315600,-3.2967869E-12,-2.3514992E-19
315900,-2.2875892E-12,-1.6316688E-19
316200,-1.8866575E-12,-1.3456963E-19
316500,-1.7076849E-12,-1.2180405E-19
316800,-1.4559659E-12,-1.0384969E-19
317100,-1.3004526E-12,-9.275739E-20
317400,-1.1087611E-12,-7.908461E-20
317700,-9.516279E-13,-6.787677E-20
318000,-7.4421204E-13,-5.308242E-20
318300,-5.129773E-13,-3.6589136E-20
318600,-4.287307E-13,-3.0580076E-20
318900,-3.2432892E-13,-2.3133411E-20
319200,-2.746904E-13,-1.9592844E-20
319500,-2.3110832E-13,-1.6484264E-20
319800,-1.8934111E-13,-1.3505135E-20
320100,-1.7716912E-13,-1.2636943E-20
320400,-1.6468174E-13,-1.1746256E-20
320700,-1.5615646E-13,-1.1138173E-20
321000,-1.500534E-13,-1.070286E-20
321300,-1.3855353E-13,-9.882608E-21
321600,-1.2624609E-13,-9.004756E-21
321900,-1.150319E-13,-8.204881E-21
322200,-1.0621603E-13,-7.576071E-21
322500,-9.807578E-14,-6.995452E-21
322800,-8.644377E-14,-6.1657756E-21
323100,-7.669929E-14,-5.4707306E-21
323400,60.198322,4.293427E-06
323700,98.55622,7.0280043E-06
324000,134.31561,9.577016E-06
324000,9.577016E-06,0.0046032863
324300,-1.1755487E-16,-7.4789314E-11
324600,1.5985967E-17,1.5535264E-11
324900,1.4858582E-17,1.7604336E-11
325200,1.408938E-17,1.8930092E-11
325500,1.1390686E-17,1.680933E-11
325800,9.776402E-18,1.5575112E-11
326100,9.147916E-18,1.5563394E-11
326400,8.225289E-18,1.4829122E-11
326700,7.4946526E-18,1.4233591E-11
327000,6.9202732E-18,1.3779323E-11
327300,6.6057697E-18,1.3737735E-11
327600,6.432513E-18,1.3928324E-11
327900,6.1811113E-18,1.3899268E-11
328200,5.939535E-18,1.3840589E-11
328500,5.7074E-18,1.3757522E-11
328800,5.5577058E-18,1.3836976E-11
329100,5.376097E-18,1.38068055E-11
329400,5.2350925E-18,1.38528486E-11
329700,5.097786E-18,1.3885207E-11
330000,4.964081E-18,1.390531E-11
330300,4.64496E-18,1.3370516E-11
330600,4.260573E-18,1.259333E-11
330900,4.0400105E-18,1.2253741E-11
331200,3.882115E-18,1.2075296E-11
331500,3.73039E-18,1.1892635E-11
331800,3.632549E-18,1.1863343E-11
332100,3.5138488E-18,1.1750411E-11
332400,3.399027E-18,1.1633759E-11
332700,3.309877E-18,1.1590517E-11
333000,3.1177455E-18,1.1165761E-11
333300,2.9958945E-18,1.096867E-11
333600,2.9173182E-18,1.0914418E-11
333900,2.8033004E-18,1.0711934E-11
334200,2.693739E-18,1.0507669E-11
334500,2.6230875E-18,1.0439132E-11
334800,2.5884597E-18,1.05031045E-11
335100,2.5038767E-18,1.0351946E-11
335400,2.4382048E-18,1.0264032E-11
335700,2.358532E-18,1.0103107E-11
336000,2.3273965E-18,1.0139242E-11
336300,2.2663533E-18,1.0036212E-11
336600,2.2069113E-18,9.929842E-12
336900,2.1490283E-18,9.82048E-12
337200,2.1206584E-18,9.838292E-12
337500,2.0650378E-18,9.722187E-12
337800,2.0108759E-18,9.603744E-12
338100,1.9581344E-18,9.483281E-12
338400,1.9322846E-18,9.4863666E-12
338700,1.8816045E-18,9.36095E-12
339000,1.8322537E-18,9.233701E-12
339300,1.7841971E-18,9.104002E-12
339600,1.7606436E-18,9.091319E-12
339900,1.7144654E-18,8.953644E-12
340200,1.6694982E-18,8.812885E-12
340500,1.6257105E-18,8.6696475E-12
340800,1.5830713E-18,8.524613E-12
341100,1.5621729E-18,8.490586E-12
341400,1.5212E-18,8.342266E-12
341700,1.4813019E-18,8.194629E-12
342000,1.4424502E-18,8.0488645E-12
342300,1.4234082E-18,8.011879E-12
342600,1.3768956E-18,7.819E-12
342900,1.331903E-18,7.632446E-12
343200,1.2969697E-18,7.501464E-12
343500,1.2798482E-18,7.472503E-12
343800,1.2462801E-18,7.34615E-12
344100,1.2135927E-18,7.2224965E-12
344359.28,5.4627764E-14,3.2783825E-07
344359.28,7.661972E-07,5.4627764E-14
344400,20.665485,1.4289208E-06
344700,49.67598,2.7658139E-06
345000,75.59192,3.865953E-06
345300,98.45601,4.93657E-06
345600,119.90891,5.995515E-06
345600,119.90891,5.995515E-06
345900,140.8192,7.038864E-06
346200,161.54263,8.074433E-06
346500,182.13165,9.10337E-06
346800,202.5142,1.0121948E-05
347100,222.58296,1.1124789E-05
347400,242.16624,1.2103347E-05
347700,261.40683,1.3064756E-05
348000,280.23346,1.4005462E-05
348300,298.5814,1.4922265E-05
348600,316.43164,1.5814468E-05
348900,333.8241,1.6682667E-05
349200,350.75403,1.7528984E-05
349500,367.24078,1.8352668E-05
349800,383.14853,1.9147445E-05
350100,398.42383,1.9910613E-05
350400,413.07117,2.0642397E-05
350700,427.1198,2.1344264E-05
351000,440.60748,2.2018101E-05
351300,453.60315,2.2667353E-05
351600,466.21634,2.3297493E-05
351900,478.62094,2.391721E-05
352200,491.07532,2.453941E-05
352500,503.92606,2.5181405E-05
352800,517.5798,2.5863512E-05
353100,532.44617,2.6606258E-05
353400,548.74347,2.7420372E-05
353700,566.24866,2.8294833E-05
354000,584.40753,2.9201932E-05
354300,602.53015,3.0107887E-05
354600,620.0996,3.0983207E-05
354900,636.5203,3.1805463E-05
355200,651.6453,3.2561053E-05
355500,665.2826,3.3242355E-05
355800,677.3822,3.3846834E-05
356100,687.94727,3.4374658E-05
356400,697.00446,3.4827153E-05
356700,703.7833,3.516583E-05
357000,705.38794,3.5246016E-05
357300,700.55005,3.5004356E-05
357600,689.5115,3.445292E-05
357900,673.1798,3.3637054E-05
358200,652.77466,3.2617692E-05
358500,629.651,3.146253E-05
358800,605.19965,3.0241043E-05
359100,580.8222,2.902325E-05
359400,557.9262,2.7879467E-05
359700,537.9211,2.68801E-05
360000,522.23615,2.6096552E-05
360300,512.25146,2.5597765E-05
360600,508.9531,2.5433004E-05
360900,512.3708,2.5603753E-05
361200,522.1464,2.609212E-05
361500,537.7016,2.6869213E-05
361800,558.2535,2.7895914E-05
362100,582.76794,2.9120572E-05
362400,610.0089,3.0481437E-05
362700,638.53876,3.1906697E-05
363000,666.7411,3.3315606E-05
363300,692.85156,3.462003E-05
363600,715.0013,3.5726585E-05
363900,731.9481,3.6573223E-05
364200,745.0473,3.7227644E-05
364500,755.51086,3.7750393E-05
364800,763.9142,3.817022E-05
365100,770.63354,3.850591E-05
365400,775.96234,3.8772137E-05
365700,780.1734,3.898251E-05
366000,783.564,3.9151935E-05
366300,786.4462,3.929593E-05
366600,789.1268,3.9429633E-05
366900,791.7889,3.956352E-05
367200,794.8791,3.971738E-05
367500,799.4801,3.9947023E-05
367800,805.5082,4.0248622E-05
368100,812.95746,4.0620856E-05
368400,821.6237,4.1057014E-05
368700,831.4741,4.1543837E-05
369000,841.9284,4.2067273E-05
369300,852.76263,4.260906E-05
369600,863.466,4.314411E-05
369900,873.5099,4.364611E-05
370200,882.3374,4.4087927E-05
370500,889.4215,4.4441218E-05
370800,894.14404,4.4676497E-05
371100,895.7958,4.4759698E-05
371400,894.0808,4.46719E-05
371700,888.7376,4.4406308E-05
372000,879.5775,4.394866E-05
372300,866.2633,4.328349E-05
372600,849.90735,4.2466403E-05
372900,832.72235,4.160789E-05
373200,809.40027,4.044278E-05
373500,775.0609,3.8727256E-05
373800,731.6116,3.65566E-05
374100,678.7911,3.3917793E-05
374400,618.2431,3.089297E-05
374400,618.2431,3.089297E-05
374700,3150.69,0.00022585291
375000,2655.177,0.00019031868
375300,2444.3494,0.0001750138
375600,2262.1438,0.00016183089
375900,2101.6853,0.00015025178
376200,1959.8519,0.00014003797
376500,1834.4637,0.0001310235
376800,1720.9404,0.00012287327
377100,1615.783,0.00011533241
377400,1511.8347,0.00010788608
377700,1414.0037,0.00010088409
378000,1321.4268,9.426311E-05
378300,1233.2958,8.796417E-05
378600,1149.0902,8.194915E-05
378900,1068.2485,7.6177195E-05
379200,990.6564,7.063943E-05
379500,909.9656,6.488262E-05
379800,835.19794,5.9549857E-05
380100,765.55566,5.4584325E-05
380400,700.664,4.995799E-05
380700,641.1752,4.5716635E-05
381000,589.70984,4.204706E-05
381300,537.70355,3.833894E-05
381600,481.9823,3.436618E-05
381900,423.74402,3.0214287E-05
382200,367.85544,2.6230138E-05
382500,314.18808,2.24044E-05
382800,262.5642,1.8724219E-05
383100,213.29575,1.5211716E-05
383400,166.13724,1.184934E-05
383700,121.57963,8.672037E-06
384000,80.1776,5.7193433E-06
384300,39.635708,2.827547E-06
384600,0.000101686666,7.2544735E-12
384900,2.431726E-10,1.7348284E-17
385200,1.7759157E-09,1.2669638E-16
385500,7.4875695E-10,5.3417398E-17
385800,6.7153166E-10,4.7908038E-17
386100,5.879665E-10,4.194638E-17
386400,5.5016847E-10,3.9249813E-17
386700,5.286662E-10,3.7715813E-17
387000,5.0800436E-10,3.6241764E-17
387300,4.946804E-10,3.5291214E-17
387600,4.721988E-10,3.3687344E-17
387900,4.5981394E-10,3.280379E-17
388200,4.477539E-10,3.194341E-17
388500,4.3601017E-10,3.1105594E-17
388800,4.2457446E-10,3.0289756E-17
389100,3.9203568E-10,2.7968393E-17
389400,3.5959336E-10,2.565391E-17
389700,3.1276073E-10,2.2312802E-17
390000,2.8879119E-10,2.0602781E-17
390300,2.756666E-10,1.9666452E-17
390600,2.6843638E-10,1.9150639E-17
390900,2.5794508E-10,1.8402175E-17
390994.1,6.570411E-09,4.687426E-16
390994.1,4.687426E-16,3.7524024E-09
391200,1.0606703E-05,114.59482
391500,1.5626045E-05,172.23708
391800,2.0513093E-05,226.17297
392100,2.528841E-05,278.8997
392400,2.994658E-05,330.37057
392700,3.4477613E-05,380.47748
393000,3.88644E-05,429.0282
393300,4.31566E-05,476.57138
393600,4.735231E-05,523.07837
393900,5.1440064E-05,568.4168
394200,5.5414857E-05,612.5323
394500,5.9271566E-05,655.37054
394800,6.300302E-05,696.8587
395100,6.6601955E-05,736.91
395400,7.006266E-05,775.4431
395700,7.338128E-05,812.4894
396000,7.655472E-05,847.84406
396300,7.956706E-05,881.4767
396600,8.236529E-05,912.7405
396900,8.49153E-05,941.25214
397200,8.721648E-05,966.9977
397500,8.929235E-05,990.2324
397800,9.119761E-05,1011.5697
398100,9.2965056E-05,1031.3842
398400,9.435474E-05,1046.9673
398700,9.543545E-05,1059.0894
399000,9.6246564E-05,1068.192
399300,9.683257E-05,1074.7682
399600,9.723663E-05,1079.3138
399900,9.749084E-05,1082.1598
400200,9.7586235E-05,1083.2323
400500,9.750762E-05,1082.3519
400800,9.724564E-05,1079.4137
401100,9.679507E-05,1074.3593
401400,9.61531E-05,1067.1581
401700,9.5291194E-05,1057.4916
402000,9.4069765E-05,1043.7963
402300,9.2387185E-05,1024.9373
402600,9.021184E-05,1000.56793
402900,8.761991E-05,971.5502
403200,8.4647196E-05,938.2946
403500,8.131816E-05,901.08386
403800,7.753093E-05,858.79034
404100,7.352008E-05,814.0438
404400,6.92757E-05,766.7384
404700,6.500048E-05,719.13715
405000,6.0958355E-05,674.1737
405300,5.7271933E-05,633.20703
405600,5.3929878E-05,596.0982
405900,5.087295E-05,562.17596
406200,4.795506E-05,529.81244
406500,4.5156547E-05,498.78647
406800,4.2497853E-05,469.323
407100,4.0000716E-05,441.66132
407400,3.7648846E-05,415.61987
407700,3.4966655E-05,385.93463
408000,3.2142532E-05,354.69394
408300,2.9275248E-05,322.99213
408600,2.6423959E-05,291.48273
408900,2.363368E-05,260.6614
409200,2.0928856E-05,230.79588
409500,1.8330742E-05,202.11845
409800,1.5864627E-05,174.90582
410100,1.3551747E-05,149.39006
410400,1.1420112E-05,125.87878
410400,1.1420112E-05,0.005800514
410700,1.200897E-16,3.7379325E-11
411000,3.4545547E-17,1.7320393E-11
411300,3.1686904E-17,2.0168926E-11
411600,2.964988E-17,2.2107559E-11
411900,2.830239E-17,2.382142E-11
412200,2.7196248E-17,2.5310068E-11
412500,2.6133335E-17,2.6523412E-11
412800,2.4945663E-17,2.7330638E-11
413100,2.3497619E-17,2.7567766E-11
413400,2.084882E-17,2.6018217E-11
413700,1.9250996E-17,2.5410354E-11
414000,1.8133515E-17,2.5193396E-11
414300,1.7657907E-17,2.5713463E-11
414600,1.6855415E-17,2.5633806E-11
414900,1.6196655E-17,2.5646874E-11
415200,1.5771846E-17,2.5936822E-11
415500,1.5358181E-17,2.6172751E-11
415800,1.4856324E-17,2.6186128E-11
416100,1.4660203E-17,2.6682266E-11
416400,1.3357966E-17,2.5067148E-11
416700,1.2582564E-17,2.4312621E-11
417000,1.1852172E-17,2.3551322E-11
417300,1.13889535E-17,2.324634E-11
417600,1.0943839E-17,2.2920867E-11
417900,1.0377296E-17,2.2280589E-11
418200,1.0105119E-17,2.2227086E-11
418500,9.7101806E-18,2.187523E-11
418800,9.4555016E-18,2.1817523E-11
419100,9.085952E-18,2.1475667E-11
419400,8.847645E-18,2.1424444E-11
419700,8.501852E-18,2.1091658E-11
420000,8.2788645E-18,2.103948E-11
420300,7.955302E-18,2.0704919E-11
420600,7.3456194E-18,1.9570921E-11
420900,6.919221E-18,1.8860014E-11
421200,6.4744117E-18,1.8040342E-11
421500,6.0581976E-18,1.7239625E-11
421800,5.7065317E-18,1.6566333E-11
422100,5.3043197E-18,1.5691812E-11
422400,4.963326E-18,1.4946626E-11
422700,4.6442535E-18,1.4222993E-11
423000,4.462742E-18,1.3887315E-11
423300,4.3169133E-18,1.3640495E-11
423600,4.1481954E-18,1.3301844E-11
423900,4.0393963E-18,1.313927E-11
424200,3.9334506E-18,1.2974316E-11
424500,3.830284E-18,1.280857E-11
424800,3.7298227E-18,1.2643623E-11
425100,3.4900475E-18,1.1993086E-11
425400,3.39851E-18,1.1839801E-11
425700,3.0966271E-18,1.0938539E-11
426000,2.82156E-18,1.0107104E-11
426300,2.5709266E-18,9.3395396E-12
426600,2.3738944E-18,8.745574E-12
426900,2.1919627E-18,8.188358E-12
427200,2.0239739E-18,7.665025E-12
427500,1.8938606E-18,7.2690755E-12
427800,1.8198428E-18,7.076798E-12
428100,1.760376E-18,6.9328614E-12
428400,1.7028523E-18,6.7889917E-12
428700,1.6803726E-18,6.7788167E-12
429000,1.6362997E-18,6.675944E-12
429300,1.5933827E-18,6.5711065E-12
429600,1.5515914E-18,6.46436E-12
429900,1.5311085E-18,6.4410183E-12
430200,1.4909505E-18,6.3298668E-12
430500,1.4518457E-18,6.217878E-12
430800,1.4326796E-18,6.187287E-12
431100,1.3951032E-18,6.073789E-12
431400,1.3585123E-18,5.9611578E-12
431700,1.3228812E-18,5.850032E-12
432000,1.3054176E-18,5.817914E-12
432000,1.2796535E-18,5.70309E-12
432300,1.1429722E-18,5.134509E-12
432600,1.0983015E-18,4.974193E-12
432900,1.0624124E-18,4.852094E-12
433200,1.0345473E-18,4.7654966E-12
433500,9.941141E-19,4.619423E-12
433800,9.680404E-19,4.538328E-12
434100,9.426506E-19,4.459104E-12
434400,9.118477E-19,4.3525474E-12
434700,8.820513E-19,4.24873E-12
435000,8.589168E-19,4.175118E-12
435300,8.475781E-19,4.157644E-12
435600,8.2534774E-19,4.085465E-12
435900,8.0370047E-19,4.0143344E-12
436200,7.8262096E-19,3.9441735E-12
436500,7.722894E-19,3.926769E-12
436800,7.5203374E-19,3.857484E-12
437100,7.3230936E-19,3.789037E-12
