# Optional header information,,,,,,
# time: time of setpoint [s],,,,,,
# LowerSetp: Heating zone temperature setpoint [K],,,,,,
# UpperSetp: Cooling zone temperature setpoint [K],,,,,,
# UpperCO2: Zone CO2 concentration upper limit [ppm],,,,,,
time,LowerSetp[Day],LowerSetp[Night],UpperSetp[Day],UpperSetp[Night],UpperCO2[Day],UpperCO2[Night]
453600.0,294.15,294.15,297.15,297.15,1500,1500
454500.0,294.15,294.15,297.15,297.15,1500,1500
455400.0,294.15,294.15,297.15,297.15,1500,1500
456300.0,294.15,294.15,297.15,297.15,1500,1500
457200.0,294.15,294.15,297.15,297.15,1500,1500
458100.0,294.15,294.15,297.15,297.15,1500,1500
459000.0,294.15,294.15,297.15,297.15,1500,1500
459900.0,294.15,294.15,297.15,297.15,1500,1500
460800.0,294.15,294.15,297.15,297.15,1500,1500
461700.0,289.15,289.15,297.15,297.15,1500,1500
462600.0,289.15,289.15,297.15,297.15,1500,1500
463500.0,289.15,289.15,297.15,297.15,1500,1500
464400.0,289.15,289.15,297.15,297.15,1500,1500
465300.0,289.15,289.15,297.15,297.15,1500,1500
466200.0,289.15,289.15,297.15,297.15,1500,1500
467100.0,289.15,289.15,297.15,297.15,1500,1500
468000.0,289.15,289.15,297.15,297.15,1500,1500
468900.0,289.15,289.15,297.15,297.15,1500,1500
469800.0,289.15,289.15,297.15,297.15,1500,1500
470700.0,289.15,289.15,297.15,297.15,1500,1500
471600.0,289.15,289.15,297.15,297.15,1500,1500
472500.0,289.15,289.15,297.15,297.15,1500,1500
473400.0,289.15,289.15,297.15,297.15,1500,1500
474300.0,289.15,289.15,297.15,297.15,1500,1500
475200.0,289.15,289.15,297.15,297.15,1500,1500
476100.0,289.15,289.15,297.15,297.15,1500,1500
477000.0,289.15,289.15,297.15,297.15,1500,1500
477900.0,289.15,289.15,297.15,297.15,1500,1500
478800.0,289.15,289.15,297.15,297.15,1500,1500
479700.0,289.15,289.15,297.15,297.15,1500,1500
480600.0,289.15,289.15,297.15,297.15,1500,1500
481500.0,289.15,289.15,297.15,297.15,1500,1500
482400.0,289.15,289.15,297.15,297.15,1500,1500
483300.0,289.15,289.15,297.15,297.15,1500,1500
484200.0,289.15,289.15,297.15,297.15,1500,1500
485100.0,289.15,289.15,297.15,297.15,1500,1500
486000.0,289.15,289.15,297.15,297.15,1500,1500
486900.0,289.15,289.15,297.15,297.15,1500,1500
487800.0,289.15,289.15,297.15,297.15,1500,1500
488700.0,289.15,289.15,297.15,297.15,1500,1500
489600.0,289.15,289.15,297.15,297.15,1500,1500
490500.0,289.15,289.15,297.15,297.15,1500,1500
491400.0,289.15,289.15,297.15,297.15,1500,1500
492300.0,289.15,289.15,297.15,297.15,1500,1500
493200.0,289.15,289.15,297.15,297.15,1500,1500
494100.0,289.15,289.15,297.15,297.15,1500,1500
495000.0,289.15,289.15,297.15,297.15,1500,1500
495900.0,289.15,289.15,297.15,297.15,1500,1500
496800.0,289.15,289.15,297.15,297.15,1500,1500
497700.0,289.15,289.15,297.15,297.15,1500,1500
498600.0,289.15,289.15,297.15,297.15,1500,1500
499500.0,289.15,289.15,297.15,297.15,1500,1500
500400.0,289.15,289.15,297.15,297.15,1500,1500
501300.0,289.15,289.15,297.15,297.15,1500,1500
502200.0,289.15,289.15,297.15,297.15,1500,1500
503100.0,289.15,289.15,297.15,297.15,1500,1500
504000.0,289.15,289.15,297.15,297.15,1500,1500
504900.0,289.15,289.15,297.15,297.15,1500,1500
505800.0,289.15,289.15,297.15,297.15,1500,1500
506700.0,289.15,289.15,297.15,297.15,1500,1500
507600.0,289.15,289.15,297.15,297.15,1500,1500
508500.0,289.15,289.15,297.15,297.15,1500,1500
509400.0,289.15,289.15,297.15,297.15,1500,1500
510300.0,289.15,289.15,297.15,297.15,1500,1500
511200.0,289.15,289.15,297.15,297.15,1500,1500
512100.0,289.15,289.15,297.15,297.15,1500,1500
513000.0,289.15,289.15,297.15,297.15,1500,1500
513900.0,289.15,289.15,297.15,297.15,1500,1500
514800.0,289.15,289.15,297.15,297.15,1500,1500
515700.0,289.15,289.15,297.15,297.15,1500,1500
516600.0,289.15,289.15,297.15,297.15,1500,1500
517500.0,289.15,289.15,297.15,297.15,1500,1500
518400.0,289.15,289.15,297.15,297.15,1500,1500
519300.0,289.15,289.15,297.15,297.15,1500,1500
520200.0,289.15,289.15,297.15,297.15,1500,1500
521100.0,289.15,289.15,297.15,297.15,1500,1500
522000.0,289.15,289.15,297.15,297.15,1500,1500
522900.0,289.15,289.15,297.15,297.15,1500,1500
523800.0,289.15,289.15,297.15,297.15,1500,1500
524700.0,289.15,289.15,297.15,297.15,1500,1500
525600.0,289.15,289.15,297.15,297.15,1500,1500
526500.0,289.15,289.15,297.15,297.15,1500,1500
527400.0,289.15,289.15,297.15,297.15,1500,1500
528300.0,289.15,289.15,297.15,297.15,1500,1500
529200.0,289.15,289.15,297.15,297.15,1500,1500
530100.0,289.15,289.15,297.15,297.15,1500,1500
531000.0,289.15,289.15,297.15,297.15,1500,1500
531900.0,289.15,289.15,297.15,297.15,1500,1500
532800.0,289.15,289.15,297.15,297.15,1500,1500
533700.0,289.15,289.15,297.15,297.15,1500,1500
534600.0,289.15,289.15,297.15,297.15,1500,1500
535500.0,289.15,289.15,297.15,297.15,1500,1500
536400.0,289.15,289.15,297.15,297.15,1500,1500
537300.0,289.15,289.15,297.15,297.15,1500,1500
538200.0,289.15,289.15,297.15,297.15,1500,1500
539100.0,289.15,289.15,297.15,297.15,1500,1500
540000.0,289.15,289.15,297.15,297.15,1500,1500
540900.0,289.15,289.15,297.15,297.15,1500,1500
541800.0,289.15,289.15,297.15,297.15,1500,1500
542700.0,289.15,289.15,297.15,297.15,1500,1500
543600.0,289.15,289.15,297.15,297.15,1500,1500
544500.0,289.15,289.15,297.15,297.15,1500,1500
545400.0,289.15,289.15,297.15,297.15,1500,1500
546300.0,289.15,289.15,297.15,297.15,1500,1500
547200.0,289.15,289.15,297.15,297.15,1500,1500
548100.0,289.15,289.15,297.15,297.15,1500,1500
549000.0,289.15,289.15,297.15,297.15,1500,1500
549900.0,289.15,289.15,297.15,297.15,1500,1500
550800.0,289.15,289.15,297.15,297.15,1500,1500
551700.0,289.15,289.15,297.15,297.15,1500,1500
552600.0,289.15,289.15,297.15,297.15,1500,1500
553500.0,289.15,289.15,297.15,297.15,1500,1500
554400.0,289.15,289.15,297.15,297.15,1500,1500
555300.0,289.15,289.15,297.15,297.15,1500,1500
556200.0,289.15,289.15,297.15,297.15,1500,1500
557100.0,289.15,289.15,297.15,297.15,1500,1500
558000.0,289.15,289.15,297.15,297.15,1500,1500
558900.0,289.15,289.15,297.15,297.15,1500,1500
559800.0,289.15,289.15,297.15,297.15,1500,1500
560700.0,289.15,289.15,297.15,297.15,1500,1500
561600.0,289.15,289.15,297.15,297.15,1500,1500
562500.0,289.15,289.15,297.15,297.15,1500,1500
563400.0,289.15,289.15,297.15,297.15,1500,1500
564300.0,289.15,289.15,297.15,297.15,1500,1500
565200.0,289.15,289.15,297.15,297.15,1500,1500
566100.0,289.15,289.15,297.15,297.15,1500,1500
567000.0,289.15,289.15,297.15,297.15,1500,1500
567900.0,289.15,289.15,297.15,297.15,1500,1500
568800.0,289.15,289.15,297.15,297.15,1500,1500
569700.0,289.15,289.15,297.15,297.15,1500,1500
570600.0,289.15,289.15,297.15,297.15,1500,1500
571500.0,289.15,289.15,297.15,297.15,1500,1500
572400.0,289.15,289.15,297.15,297.15,1500,1500
573300.0,289.15,289.15,297.15,297.15,1500,1500
574200.0,289.15,289.15,297.15,297.15,1500,1500
575100.0,289.15,289.15,297.15,297.15,1500,1500
576000.0,289.15,289.15,297.15,297.15,1500,1500
576900.0,289.15,289.15,297.15,297.15,1500,1500
577800.0,289.15,289.15,297.15,297.15,1500,1500
578700.0,289.15,289.15,297.15,297.15,1500,1500
579600.0,289.15,289.15,297.15,297.15,1500,1500
580500.0,289.15,289.15,297.15,297.15,1500,1500
581400.0,289.15,289.15,297.15,297.15,1500,1500
582300.0,289.15,289.15,297.15,297.15,1500,1500
583200.0,289.15,289.15,297.15,297.15,1500,1500
584100.0,289.15,289.15,297.15,297.15,1500,1500
585000.0,289.15,289.15,297.15,297.15,1500,1500
585900.0,289.15,289.15,297.15,297.15,1500,1500
586800.0,289.15,289.15,297.15,297.15,1500,1500
587700.0,289.15,289.15,297.15,297.15,1500,1500
588600.0,289.15,289.15,297.15,297.15,1500,1500
589500.0,289.15,289.15,297.15,297.15,1500,1500
590400.0,289.15,289.15,297.15,297.15,1500,1500
591300.0,289.15,289.15,297.15,297.15,1500,1500
592200.0,289.15,289.15,297.15,297.15,1500,1500
593100.0,289.15,289.15,297.15,297.15,1500,1500
594000.0,289.15,289.15,297.15,297.15,1500,1500
594900.0,289.15,289.15,297.15,297.15,1500,1500
595800.0,289.15,289.15,297.15,297.15,1500,1500
596700.0,289.15,289.15,297.15,297.15,1500,1500
597600.0,289.15,289.15,297.15,297.15,1500,1500
598500.0,289.15,289.15,297.15,297.15,1500,1500
599400.0,289.15,289.15,297.15,297.15,1500,1500
600300.0,289.15,289.15,297.15,297.15,1500,1500
601200.0,289.15,289.15,297.15,297.15,1500,1500
602100.0,289.15,289.15,297.15,297.15,1500,1500
603000.0,289.15,289.15,297.15,297.15,1500,1500
603900.0,289.15,289.15,297.15,297.15,1500,1500
604800.0,289.15,289.15,297.15,297.15,1500,1500
605700.0,294.15,294.15,297.15,297.15,1500,1500
606600.0,294.15,294.15,297.15,297.15,1500,1500
607500.0,294.15,294.15,297.15,297.15,1500,1500
608400.0,294.15,294.15,297.15,297.15,1500,1500
609300.0,294.15,294.15,297.15,297.15,1500,1500
610200.0,294.15,294.15,297.15,297.15,1500,1500
611100.0,294.15,294.15,297.15,297.15,1500,1500
612000.0,294.15,294.15,297.15,297.15,1500,1500
612900.0,294.15,294.15,297.15,297.15,1500,1500
613800.0,294.15,294.15,297.15,297.15,1500,1500
614700.0,294.15,294.15,297.15,297.15,1500,1500
615600.0,294.15,294.15,297.15,297.15,1500,1500
616500.0,294.15,294.15,297.15,297.15,1500,1500
617400.0,294.15,294.15,297.15,297.15,1500,1500
618300.0,294.15,294.15,297.15,297.15,1500,1500
619200.0,294.15,294.15,297.15,297.15,1500,1500
620100.0,294.15,294.15,297.15,297.15,1500,1500
621000.0,294.15,294.15,297.15,297.15,1500,1500
621900.0,294.15,294.15,297.15,297.15,1500,1500
622800.0,294.15,294.15,297.15,297.15,1500,1500
623700.0,294.15,294.15,297.15,297.15,1500,1500
624600.0,294.15,294.15,297.15,297.15,1500,1500
625500.0,294.15,294.15,297.15,297.15,1500,1500
626400.0,294.15,294.15,297.15,297.15,1500,1500
627300.0,294.15,294.15,297.15,297.15,1500,1500
628200.0,294.15,294.15,297.15,297.15,1500,1500
629100.0,294.15,294.15,297.15,297.15,1500,1500
630000.0,294.15,294.15,297.15,297.15,1500,1500
630900.0,294.15,294.15,297.15,297.15,1500,1500
631800.0,294.15,294.15,297.15,297.15,1500,1500
632700.0,294.15,294.15,297.15,297.15,1500,1500
633600.0,294.15,294.15,297.15,297.15,1500,1500
634500.0,289.15,289.15,297.15,297.15,1500,1500
635400.0,289.15,289.15,297.15,297.15,1500,1500
636300.0,289.15,289.15,297.15,297.15,1500,1500
637200.0,289.15,289.15,297.15,297.15,1500,1500
638100.0,289.15,289.15,297.15,297.15,1500,1500
639000.0,289.15,289.15,297.15,297.15,1500,1500
639900.0,289.15,289.15,297.15,297.15,1500,1500
640800.0,289.15,289.15,297.15,297.15,1500,1500
641700.0,289.15,289.15,297.15,297.15,1500,1500
642600.0,289.15,289.15,297.15,297.15,1500,1500
643500.0,289.15,289.15,297.15,297.15,1500,1500
644400.0,289.15,289.15,297.15,297.15,1500,1500
645300.0,289.15,289.15,297.15,297.15,1500,1500
646200.0,289.15,289.15,297.15,297.15,1500,1500
647100.0,289.15,289.15,297.15,297.15,1500,1500
648000.0,289.15,289.15,297.15,297.15,1500,1500
648900.0,289.15,289.15,297.15,297.15,1500,1500
649800.0,289.15,289.15,297.15,297.15,1500,1500
650700.0,289.15,289.15,297.15,297.15,1500,1500
651600.0,289.15,289.15,297.15,297.15,1500,1500
652500.0,289.15,289.15,297.15,297.15,1500,1500
653400.0,289.15,289.15,297.15,297.15,1500,1500
654300.0,289.15,289.15,297.15,297.15,1500,1500
655200.0,289.15,289.15,297.15,297.15,1500,1500
656100.0,289.15,289.15,297.15,297.15,1500,1500
657000.0,289.15,289.15,297.15,297.15,1500,1500
657900.0,289.15,289.15,297.15,297.15,1500,1500
658800.0,289.15,289.15,297.15,297.15,1500,1500
659700.0,289.15,289.15,297.15,297.15,1500,1500
660600.0,289.15,289.15,297.15,297.15,1500,1500
661500.0,289.15,289.15,297.15,297.15,1500,1500
662400.0,289.15,289.15,297.15,297.15,1500,1500
663300.0,289.15,289.15,297.15,297.15,1500,1500
664200.0,289.15,289.15,297.15,297.15,1500,1500
665100.0,289.15,289.15,297.15,297.15,1500,1500
666000.0,289.15,289.15,297.15,297.15,1500,1500
666900.0,289.15,289.15,297.15,297.15,1500,1500
667800.0,289.15,289.15,297.15,297.15,1500,1500
668700.0,289.15,289.15,297.15,297.15,1500,1500
669600.0,289.15,289.15,297.15,297.15,1500,1500
670500.0,289.15,289.15,297.15,297.15,1500,1500
671400.0,289.15,289.15,297.15,297.15,1500,1500
672300.0,289.15,289.15,297.15,297.15,1500,1500
673200.0,289.15,289.15,297.15,297.15,1500,1500
674100.0,289.15,289.15,297.15,297.15,1500,1500
675000.0,289.15,289.15,297.15,297.15,1500,1500
675900.0,289.15,289.15,297.15,297.15,1500,1500
676800.0,289.15,289.15,297.15,297.15,1500,1500
677700.0,294.15,294.15,297.15,297.15,1500,1500
678600.0,294.15,294.15,297.15,297.15,1500,1500
679500.0,294.15,294.15,297.15,297.15,1500,1500
680400.0,294.15,294.15,297.15,297.15,1500,1500
681300.0,294.15,294.15,297.15,297.15,1500,1500
682200.0,294.15,294.15,297.15,297.15,1500,1500
683100.0,294.15,294.15,297.15,297.15,1500,1500
684000.0,294.15,294.15,297.15,297.15,1500,1500
684900.0,294.15,294.15,297.15,297.15,1500,1500
685800.0,294.15,294.15,297.15,297.15,1500,1500
686700.0,294.15,294.15,297.15,297.15,1500,1500
687600.0,294.15,294.15,297.15,297.15,1500,1500
688500.0,294.15,294.15,297.15,297.15,1500,1500
689400.0,294.15,294.15,297.15,297.15,1500,1500
690300.0,294.15,294.15,297.15,297.15,1500,1500
691200.0,294.15,294.15,297.15,297.15,1500,1500
692100.0,294.15,294.15,297.15,297.15,1500,1500
693000.0,294.15,294.15,297.15,297.15,1500,1500
693900.0,294.15,294.15,297.15,297.15,1500,1500
694800.0,294.15,294.15,297.15,297.15,1500,1500
695700.0,294.15,294.15,297.15,297.15,1500,1500
696600.0,294.15,294.15,297.15,297.15,1500,1500
697500.0,294.15,294.15,297.15,297.15,1500,1500
698400.0,294.15,294.15,297.15,297.15,1500,1500
699300.0,294.15,294.15,297.15,297.15,1500,1500
700200.0,294.15,294.15,297.15,297.15,1500,1500
701100.0,294.15,294.15,297.15,297.15,1500,1500
702000.0,294.15,294.15,297.15,297.15,1500,1500
702900.0,294.15,294.15,297.15,297.15,1500,1500
703800.0,294.15,294.15,297.15,297.15,1500,1500
704700.0,294.15,294.15,297.15,297.15,1500,1500
705600.0,294.15,294.15,297.15,297.15,1500,1500
706500.0,294.15,294.15,297.15,297.15,1500,1500
707400.0,294.15,294.15,297.15,297.15,1500,1500
708300.0,294.15,294.15,297.15,297.15,1500,1500
709200.0,294.15,294.15,297.15,297.15,1500,1500
710100.0,294.15,294.15,297.15,297.15,1500,1500
711000.0,294.15,294.15,297.15,297.15,1500,1500
711900.0,294.15,294.15,297.15,297.15,1500,1500
712800.0,294.15,294.15,297.15,297.15,1500,1500
713700.0,294.15,294.15,297.15,297.15,1500,1500
714600.0,294.15,294.15,297.15,297.15,1500,1500
715500.0,294.15,294.15,297.15,297.15,1500,1500
716400.0,294.15,294.15,297.15,297.15,1500,1500
717300.0,294.15,294.15,297.15,297.15,1500,1500
718200.0,294.15,294.15,297.15,297.15,1500,1500
719100.0,294.15,294.15,297.15,297.15,1500,1500
720000.0,294.15,294.15,297.15,297.15,1500,1500
720900.0,289.15,289.15,297.15,297.15,1500,1500
721800.0,289.15,289.15,297.15,297.15,1500,1500
722700.0,289.15,289.15,297.15,297.15,1500,1500
723600.0,289.15,289.15,297.15,297.15,1500,1500
724500.0,289.15,289.15,297.15,297.15,1500,1500
725400.0,289.15,289.15,297.15,297.15,1500,1500
726300.0,289.15,289.15,297.15,297.15,1500,1500
727200.0,289.15,289.15,297.15,297.15,1500,1500
728100.0,289.15,289.15,297.15,297.15,1500,1500
729000.0,289.15,289.15,297.15,297.15,1500,1500
729900.0,289.15,289.15,297.15,297.15,1500,1500
730800.0,289.15,289.15,297.15,297.15,1500,1500
731700.0,289.15,289.15,297.15,297.15,1500,1500
732600.0,289.15,289.15,297.15,297.15,1500,1500
733500.0,289.15,289.15,297.15,297.15,1500,1500
734400.0,289.15,289.15,297.15,297.15,1500,1500
735300.0,289.15,289.15,297.15,297.15,1500,1500
736200.0,289.15,289.15,297.15,297.15,1500,1500
737100.0,289.15,289.15,297.15,297.15,1500,1500
738000.0,289.15,289.15,297.15,297.15,1500,1500
738900.0,289.15,289.15,297.15,297.15,1500,1500
739800.0,289.15,289.15,297.15,297.15,1500,1500
740700.0,289.15,289.15,297.15,297.15,1500,1500
741600.0,289.15,289.15,297.15,297.15,1500,1500
742500.0,289.15,289.15,297.15,297.15,1500,1500
743400.0,289.15,289.15,297.15,297.15,1500,1500
744300.0,289.15,289.15,297.15,297.15,1500,1500
745200.0,289.15,289.15,297.15,297.15,1500,1500
746100.0,289.15,289.15,297.15,297.15,1500,1500
747000.0,289.15,289.15,297.15,297.15,1500,1500
747900.0,289.15,289.15,297.15,297.15,1500,1500
748800.0,289.15,289.15,297.15,297.15,1500,1500
749700.0,289.15,289.15,297.15,297.15,1500,1500
750600.0,289.15,289.15,297.15,297.15,1500,1500
751500.0,289.15,289.15,297.15,297.15,1500,1500
752400.0,289.15,289.15,297.15,297.15,1500,1500
753300.0,289.15,289.15,297.15,297.15,1500,1500
754200.0,289.15,289.15,297.15,297.15,1500,1500
755100.0,289.15,289.15,297.15,297.15,1500,1500
756000.0,289.15,289.15,297.15,297.15,1500,1500
756900.0,289.15,289.15,297.15,297.15,1500,1500
757800.0,289.15,289.15,297.15,297.15,1500,1500
758700.0,289.15,289.15,297.15,297.15,1500,1500
759600.0,289.15,289.15,297.15,297.15,1500,1500
760500.0,289.15,289.15,297.15,297.15,1500,1500
761400.0,289.15,289.15,297.15,297.15,1500,1500
762300.0,289.15,289.15,297.15,297.15,1500,1500
763200.0,289.15,289.15,297.15,297.15,1500,1500
764100.0,294.15,294.15,297.15,297.15,1500,1500
765000.0,294.15,294.15,297.15,297.15,1500,1500
765900.0,294.15,294.15,297.15,297.15,1500,1500
766800.0,294.15,294.15,297.15,297.15,1500,1500
767700.0,294.15,294.15,297.15,297.15,1500,1500
768600.0,294.15,294.15,297.15,297.15,1500,1500
769500.0,294.15,294.15,297.15,297.15,1500,1500
770400.0,294.15,294.15,297.15,297.15,1500,1500
771300.0,294.15,294.15,297.15,297.15,1500,1500
772200.0,294.15,294.15,297.15,297.15,1500,1500
773100.0,294.15,294.15,297.15,297.15,1500,1500
774000.0,294.15,294.15,297.15,297.15,1500,1500
774900.0,294.15,294.15,297.15,297.15,1500,1500
775800.0,294.15,294.15,297.15,297.15,1500,1500
776700.0,294.15,294.15,297.15,297.15,1500,1500
777600.0,294.15,294.15,297.15,297.15,1500,1500
778500.0,294.15,294.15,297.15,297.15,1500,1500
779400.0,294.15,294.15,297.15,297.15,1500,1500
780300.0,294.15,294.15,297.15,297.15,1500,1500
781200.0,294.15,294.15,297.15,297.15,1500,1500
782100.0,294.15,294.15,297.15,297.15,1500,1500
783000.0,294.15,294.15,297.15,297.15,1500,1500
783900.0,294.15,294.15,297.15,297.15,1500,1500
784800.0,294.15,294.15,297.15,297.15,1500,1500
785700.0,294.15,294.15,297.15,297.15,1500,1500
786600.0,294.15,294.15,297.15,297.15,1500,1500
787500.0,294.15,294.15,297.15,297.15,1500,1500
788400.0,294.15,294.15,297.15,297.15,1500,1500
789300.0,294.15,294.15,297.15,297.15,1500,1500
790200.0,294.15,294.15,297.15,297.15,1500,1500
791100.0,294.15,294.15,297.15,297.15,1500,1500
792000.0,294.15,294.15,297.15,297.15,1500,1500
792900.0,294.15,294.15,297.15,297.15,1500,1500
793800.0,294.15,294.15,297.15,297.15,1500,1500
794700.0,294.15,294.15,297.15,297.15,1500,1500
795600.0,294.15,294.15,297.15,297.15,1500,1500
796500.0,294.15,294.15,297.15,297.15,1500,1500
797400.0,294.15,294.15,297.15,297.15,1500,1500
798300.0,294.15,294.15,297.15,297.15,1500,1500
799200.0,294.15,294.15,297.15,297.15,1500,1500
800100.0,294.15,294.15,297.15,297.15,1500,1500
801000.0,294.15,294.15,297.15,297.15,1500,1500
801900.0,294.15,294.15,297.15,297.15,1500,1500
802800.0,294.15,294.15,297.15,297.15,1500,1500
803700.0,294.15,294.15,297.15,297.15,1500,1500
804600.0,294.15,294.15,297.15,297.15,1500,1500
805500.0,294.15,294.15,297.15,297.15,1500,1500
806400.0,294.15,294.15,297.15,297.15,1500,1500
807300.0,289.15,289.15,297.15,297.15,1500,1500
808200.0,289.15,289.15,297.15,297.15,1500,1500
809100.0,289.15,289.15,297.15,297.15,1500,1500
810000.0,289.15,289.15,297.15,297.15,1500,1500
810900.0,289.15,289.15,297.15,297.15,1500,1500
811800.0,289.15,289.15,297.15,297.15,1500,1500
812700.0,289.15,289.15,297.15,297.15,1500,1500
813600.0,289.15,289.15,297.15,297.15,1500,1500
814500.0,289.15,289.15,297.15,297.15,1500,1500
815400.0,289.15,289.15,297.15,297.15,1500,1500
816300.0,289.15,289.15,297.15,297.15,1500,1500
817200.0,289.15,289.15,297.15,297.15,1500,1500
818100.0,289.15,289.15,297.15,297.15,1500,1500
819000.0,289.15,289.15,297.15,297.15,1500,1500
819900.0,289.15,289.15,297.15,297.15,1500,1500
820800.0,289.15,289.15,297.15,297.15,1500,1500
821700.0,289.15,289.15,297.15,297.15,1500,1500
822600.0,289.15,289.15,297.15,297.15,1500,1500
823500.0,289.15,289.15,297.15,297.15,1500,1500
824400.0,289.15,289.15,297.15,297.15,1500,1500
825300.0,289.15,289.15,297.15,297.15,1500,1500
826200.0,289.15,289.15,297.15,297.15,1500,1500
827100.0,289.15,289.15,297.15,297.15,1500,1500
828000.0,289.15,289.15,297.15,297.15,1500,1500
828900.0,289.15,289.15,297.15,297.15,1500,1500
829800.0,289.15,289.15,297.15,297.15,1500,1500
830700.0,289.15,289.15,297.15,297.15,1500,1500
831600.0,289.15,289.15,297.15,297.15,1500,1500
832500.0,289.15,289.15,297.15,297.15,1500,1500
833400.0,289.15,289.15,297.15,297.15,1500,1500
834300.0,289.15,289.15,297.15,297.15,1500,1500
835200.0,289.15,289.15,297.15,297.15,1500,1500
836100.0,289.15,289.15,297.15,297.15,1500,1500
837000.0,289.15,289.15,297.15,297.15,1500,1500
837900.0,289.15,289.15,297.15,297.15,1500,1500
838800.0,289.15,289.15,297.15,297.15,1500,1500
839700.0,289.15,289.15,297.15,297.15,1500,1500
840600.0,289.15,289.15,297.15,297.15,1500,1500
841500.0,289.15,289.15,297.15,297.15,1500,1500
842400.0,289.15,289.15,297.15,297.15,1500,1500
843300.0,289.15,289.15,297.15,297.15,1500,1500
844200.0,289.15,289.15,297.15,297.15,1500,1500
