# Optional header information,,,,,,
# time: time of internal gain [s],,,,,,
# InternalGainsRad: Radiative internal gains [W],,,,,,
# InternalGainsCon: Convective internal gains [W],,,,,,
# InternalGainsLat: Latent internal gains [W],,,,,,
time,InternalGainsRad[Night],InternalGainsCon[Night],InternalGainsLat[Night],InternalGainsRad[Day],InternalGainsCon[Day],InternalGainsLat[Day]
1958400,0,0,0,0,0,0
1962000,0,0,0,0,0,0
1965600,0,0,0,0,0,0
1969200,0,0,0,0,0,0
1972800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
1976400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
1980000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
1983600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
1987200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
1990800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
1994400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
1998000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2001600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2005200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2008800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2012400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2016000,0,0,0,0,0,0
2019600,0,0,0,0,0,0
2023200,0,0,0,0,0,0
2026800,0,0,0,0,0,0
2030400,0,0,0,0,0,0
2034000,0,0,0,0,0,0
2037600,0,0,0,0,0,0
2041200,0,0,0,0,0,0
2044800,0,0,0,0,0,0
2048400,0,0,0,0,0,0
2052000,0,0,0,0,0,0
2055600,0,0,0,0,0,0
2059200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2062800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2066400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2070000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2073600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2077200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2080800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2084400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2088000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2091600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2095200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2098800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2102400,0,0,0,0,0,0
2106000,0,0,0,0,0,0
2109600,0,0,0,0,0,0
2113200,0,0,0,0,0,0
2116800,0,0,0,0,0,0
2120400,0,0,0,0,0,0
2124000,0,0,0,0,0,0
2127600,0,0,0,0,0,0
2131200,0,0,0,0,0,0
2134800,0,0,0,0,0,0
2138400,0,0,0,0,0,0
2142000,0,0,0,0,0,0
2145600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2149200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2152800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2156400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2160000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2163600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2167200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2170800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2174400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2178000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2181600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2185200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2188800,0,0,0,0,0,0
2192400,0,0,0,0,0,0
2196000,0,0,0,0,0,0
2199600,0,0,0,0,0,0
2203200,0,0,0,0,0,0
2206800,0,0,0,0,0,0
2210400,0,0,0,0,0,0
2214000,0,0,0,0,0,0
2217600,0,0,0,0,0,0
2221200,0,0,0,0,0,0
2224800,0,0,0,0,0,0
2228400,0,0,0,0,0,0
2232000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2235600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2239200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2242800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2246400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2250000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2253600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2257200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2260800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2264400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2268000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2271600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2275200,0,0,0,0,0,0
2278800,0,0,0,0,0,0
2282400,0,0,0,0,0,0
2286000,0,0,0,0,0,0
2289600,0,0,0,0,0,0
2293200,0,0,0,0,0,0
2296800,0,0,0,0,0,0
2300400,0,0,0,0,0,0
2304000,0,0,0,0,0,0
2307600,0,0,0,0,0,0
2311200,0,0,0,0,0,0
2314800,0,0,0,0,0,0
2318400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2322000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2325600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2329200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2332800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2336400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2340000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2343600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2347200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2350800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2354400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2358000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2361600,0,0,0,0,0,0
2365200,0,0,0,0,0,0
2368800,0,0,0,0,0,0
2372400,0,0,0,0,0,0
2376000,0,0,0,0,0,0
2379600,0,0,0,0,0,0
2383200,0,0,0,0,0,0
2386800,0,0,0,0,0,0
2390400,0,0,0,0,0,0
2394000,0,0,0,0,0,0
2397600,0,0,0,0,0,0
2401200,0,0,0,0,0,0
2404800,0,0,0,0,0,0
2408400,0,0,0,0,0,0
2412000,0,0,0,0,0,0
2415600,0,0,0,0,0,0
2419200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2422800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2426400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2430000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2433600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2437200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2440800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2444400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2448000,0,0,0,0,0,0
2451600,0,0,0,0,0,0
2455200,0,0,0,0,0,0
2458800,0,0,0,0,0,0
2462400,0,0,0,0,0,0
2466000,0,0,0,0,0,0
2469600,0,0,0,0,0,0
2473200,0,0,0,0,0,0
2476800,0,0,0,0,0,0
2480400,0,0,0,0,0,0
2484000,0,0,0,0,0,0
2487600,0,0,0,0,0,0
2491200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2494800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2498400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2502000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2505600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2509200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2512800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2516400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2520000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2523600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2527200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2530800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2534400,0,0,0,0,0,0
2538000,0,0,0,0,0,0
2541600,0,0,0,0,0,0
2545200,0,0,0,0,0,0
2548800,0,0,0,0,0,0
2552400,0,0,0,0,0,0
2556000,0,0,0,0,0,0
2559600,0,0,0,0,0,0
2563200,0,0,0,0,0,0
2566800,0,0,0,0,0,0
2570400,0,0,0,0,0,0
2574000,0,0,0,0,0,0
2577600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2581200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2584800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2588400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2592000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2595600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2599200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2602800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2606400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2610000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2613600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2617200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2620800,0,0,0,0,0,0
2624400,0,0,0,0,0,0
2628000,0,0,0,0,0,0
2631600,0,0,0,0,0,0
2635200,0,0,0,0,0,0
2638800,0,0,0,0,0,0
2642400,0,0,0,0,0,0
2646000,0,0,0,0,0,0
2649600,0,0,0,0,0,0
2653200,0,0,0,0,0,0
2656800,0,0,0,0,0,0
2660400,0,0,0,0,0,0
2664000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2667600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2671200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2674800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2678400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2682000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2685600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2689200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2692800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2696400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2700000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2703600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2707200,0,0,0,0,0,0
2710800,0,0,0,0,0,0
2714400,0,0,0,0,0,0
2718000,0,0,0,0,0,0
2721600,0,0,0,0,0,0
2725200,0,0,0,0,0,0
2728800,0,0,0,0,0,0
2732400,0,0,0,0,0,0
2736000,0,0,0,0,0,0
2739600,0,0,0,0,0,0
2743200,0,0,0,0,0,0
2746800,0,0,0,0,0,0
2750400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2754000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2757600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2761200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2764800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2768400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2772000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2775600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2779200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2782800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2786400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2790000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2793600,0,0,0,0,0,0
2797200,0,0,0,0,0,0
2800800,0,0,0,0,0,0
2804400,0,0,0,0,0,0
2808000,0,0,0,0,0,0
2811600,0,0,0,0,0,0
2815200,0,0,0,0,0,0
2818800,0,0,0,0,0,0
2822400,0,0,0,0,0,0
2826000,0,0,0,0,0,0
2829600,0,0,0,0,0,0
2833200,0,0,0,0,0,0
2836800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2840400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2844000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2847600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2851200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2854800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2858400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2862000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2865600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2869200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2872800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2876400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2880000,0,0,0,0,0,0
2883600,0,0,0,0,0,0
2887200,0,0,0,0,0,0
2890800,0,0,0,0,0,0
2894400,0,0,0,0,0,0
2898000,0,0,0,0,0,0
2901600,0,0,0,0,0,0
2905200,0,0,0,0,0,0
2908800,0,0,0,0,0,0
2912400,0,0,0,0,0,0
2916000,0,0,0,0,0,0
2919600,0,0,0,0,0,0
2923200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2926800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2930400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2934000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2937600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2941200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2944800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2948400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2952000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2955600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2959200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2962800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
2966400,0,0,0,0,0,0
2970000,0,0,0,0,0,0
2973600,0,0,0,0,0,0
2977200,0,0,0,0,0,0
2980800,0,0,0,0,0,0
2984400,0,0,0,0,0,0
2988000,0,0,0,0,0,0
2991600,0,0,0,0,0,0
2995200,0,0,0,0,0,0
2998800,0,0,0,0,0,0
3002400,0,0,0,0,0,0
3006000,0,0,0,0,0,0
3009600,0,0,0,0,0,0
3013200,0,0,0,0,0,0
3016800,0,0,0,0,0,0
3020400,0,0,0,0,0,0
3024000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3027600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3031200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3034800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3038400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3042000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3045600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3049200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3052800,0,0,0,0,0,0
3056400,0,0,0,0,0,0
3060000,0,0,0,0,0,0
3063600,0,0,0,0,0,0
3067200,0,0,0,0,0,0
3070800,0,0,0,0,0,0
3074400,0,0,0,0,0,0
3078000,0,0,0,0,0,0
3081600,0,0,0,0,0,0
3085200,0,0,0,0,0,0
3088800,0,0,0,0,0,0
3092400,0,0,0,0,0,0
3096000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3099600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3103200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3106800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3110400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3114000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3117600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3121200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3124800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3128400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3132000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3135600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3139200,0,0,0,0,0,0
3142800,0,0,0,0,0,0
3146400,0,0,0,0,0,0
3150000,0,0,0,0,0,0
3153600,0,0,0,0,0,0
3157200,0,0,0,0,0,0
3160800,0,0,0,0,0,0
3164400,0,0,0,0,0,0
3168000,0,0,0,0,0,0
3171600,0,0,0,0,0,0
3175200,0,0,0,0,0,0
3178800,0,0,0,0,0,0
3182400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3186000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3189600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3193200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3196800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3200400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3204000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3207600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3211200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3214800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3218400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3222000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3225600,0,0,0,0,0,0
3229200,0,0,0,0,0,0
3232800,0,0,0,0,0,0
3236400,0,0,0,0,0,0
3240000,0,0,0,0,0,0
3243600,0,0,0,0,0,0
3247200,0,0,0,0,0,0
3250800,0,0,0,0,0,0
3254400,0,0,0,0,0,0
3258000,0,0,0,0,0,0
3261600,0,0,0,0,0,0
3265200,0,0,0,0,0,0
3268800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3272400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3276000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3279600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3283200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3286800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3290400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3294000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3297600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3301200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3304800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3308400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3312000,0,0,0,0,0,0
3315600,0,0,0,0,0,0
3319200,0,0,0,0,0,0
3322800,0,0,0,0,0,0
3326400,0,0,0,0,0,0
3330000,0,0,0,0,0,0
3333600,0,0,0,0,0,0
3337200,0,0,0,0,0,0
3340800,0,0,0,0,0,0
3344400,0,0,0,0,0,0
3348000,0,0,0,0,0,0
3351600,0,0,0,0,0,0
3355200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3358800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3362400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3366000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3369600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3373200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3376800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3380400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3384000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3387600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3391200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3394800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3398400,0,0,0,0,0,0
3402000,0,0,0,0,0,0
3405600,0,0,0,0,0,0
3409200,0,0,0,0,0,0
3412800,0,0,0,0,0,0
3416400,0,0,0,0,0,0
3420000,0,0,0,0,0,0
3423600,0,0,0,0,0,0
3427200,0,0,0,0,0,0
3430800,0,0,0,0,0,0
3434400,0,0,0,0,0,0
3438000,0,0,0,0,0,0
3441600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3445200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3448800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3452400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3456000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3459600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
3463200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
