# Optional header information,,
# time: time of occupancy [s],,
# Occupancy: Number of occupants [ppl],,
time,Occupancy[Night],Occupancy[Day]
25178400,0,0
25182000,0,0
25185600,0,0
25189200,0,0
25192800,0,0
25196400,0,0
25200000,0,0
25203600,0,0
25207200,0,0
25210800,0,0
25214400,1,1
25218000,1,1
25221600,1,1
25225200,1,1
25228800,1,1
25232400,1,1
25236000,1,1
25239600,1,1
25243200,1,1
25246800,1,1
25250400,1,1
25254000,1,1
25257600,0,0
25261200,0,0
25264800,0,0
25268400,0,0
25272000,0,0
25275600,0,0
25279200,0,0
25282800,0,0
25286400,0,0
25290000,0,0
25293600,0,0
25297200,0,0
25300800,1,1
25304400,1,1
25308000,1,1
25311600,1,1
25315200,1,1
25318800,1,1
25322400,1,1
25326000,1,1
25329600,1,1
25333200,1,1
25336800,1,1
25340400,1,1
25344000,0,0
25347600,0,0
25351200,0,0
25354800,0,0
25358400,0,0
25362000,0,0
25365600,0,0
25369200,0,0
25372800,0,0
25376400,0,0
25380000,0,0
25383600,0,0
25387200,0,0
25390800,0,0
25394400,0,0
25398000,0,0
25401600,1,1
25405200,1,1
25408800,1,1
25412400,1,1
25416000,1,1
25419600,1,1
25423200,1,1
25426800,1,1
25430400,0,0
25434000,0,0
25437600,0,0
25441200,0,0
25444800,0,0
25448400,0,0
25452000,0,0
25455600,0,0
25459200,0,0
25462800,0,0
25466400,0,0
25470000,0,0
25473600,1,1
25477200,1,1
25480800,1,1
25484400,1,1
25488000,1,1
25491600,1,1
25495200,1,1
25498800,1,1
25502400,1,1
25506000,1,1
25509600,1,1
25513200,1,1
25516800,0,0
25520400,0,0
25524000,0,0
25527600,0,0
25531200,0,0
25534800,0,0
25538400,0,0
25542000,0,0
25545600,0,0
25549200,0,0
25552800,0,0
25556400,0,0
25560000,1,1
25563600,1,1
25567200,1,1
25570800,1,1
25574400,1,1
25578000,1,1
25581600,1,1
25585200,1,1
25588800,1,1
25592400,1,1
25596000,1,1
25599600,1,1
25603200,0,0
25606800,0,0
25610400,0,0
25614000,0,0
25617600,0,0
25621200,0,0
25624800,0,0
25628400,0,0
25632000,0,0
25635600,0,0
25639200,0,0
25642800,0,0
25646400,1,1
25650000,1,1
25653600,1,1
25657200,1,1
25660800,1,1
25664400,1,1
25668000,1,1
25671600,1,1
25675200,1,1
25678800,1,1
25682400,1,1
25686000,1,1
25689600,0,0
25693200,0,0
25696800,0,0
25700400,0,0
25704000,0,0
25707600,0,0
25711200,0,0
25714800,0,0
25718400,0,0
25722000,0,0
25725600,0,0
25729200,0,0
25732800,1,1
25736400,1,1
25740000,1,1
25743600,1,1
25747200,1,1
25750800,1,1
25754400,1,1
25758000,1,1
25761600,1,1
25765200,1,1
25768800,1,1
25772400,1,1
25776000,0,0
25779600,0,0
25783200,0,0
25786800,0,0
25790400,0,0
25794000,0,0
25797600,0,0
25801200,0,0
25804800,0,0
25808400,0,0
25812000,0,0
25815600,0,0
25819200,1,1
25822800,1,1
25826400,1,1
25830000,1,1
25833600,1,1
25837200,1,1
25840800,1,1
25844400,1,1
25848000,1,1
25851600,1,1
25855200,1,1
25858800,1,1
25862400,0,0
25866000,0,0
25869600,0,0
25873200,0,0
25876800,0,0
25880400,0,0
25884000,0,0
25887600,0,0
25891200,0,0
25894800,0,0
25898400,0,0
25902000,0,0
25905600,1,1
25909200,1,1
25912800,1,1
25916400,1,1
25920000,1,1
25923600,1,1
25927200,1,1
25930800,1,1
25934400,1,1
25938000,1,1
25941600,1,1
25945200,1,1
25948800,0,0
25952400,0,0
25956000,0,0
25959600,0,0
25963200,0,0
25966800,0,0
25970400,0,0
25974000,0,0
25977600,0,0
25981200,0,0
25984800,0,0
25988400,0,0
25992000,0,0
25995600,0,0
25999200,0,0
26002800,0,0
26006400,1,1
26010000,1,1
26013600,1,1
26017200,1,1
26020800,1,1
26024400,1,1
26028000,1,1
26031600,1,1
26035200,0,0
26038800,0,0
26042400,0,0
26046000,0,0
26049600,0,0
26053200,0,0
26056800,0,0
26060400,0,0
26064000,0,0
26067600,0,0
26071200,0,0
26074800,0,0
26078400,1,1
26082000,1,1
26085600,1,1
26089200,1,1
26092800,1,1
26096400,1,1
26100000,1,1
26103600,1,1
26107200,1,1
26110800,1,1
26114400,1,1
26118000,1,1
26121600,0,0
26125200,0,0
26128800,0,0
26132400,0,0
26136000,0,0
26139600,0,0
26143200,0,0
26146800,0,0
26150400,0,0
26154000,0,0
26157600,0,0
26161200,0,0
26164800,1,1
26168400,1,1
26172000,1,1
26175600,1,1
26179200,1,1
26182800,1,1
26186400,1,1
26190000,1,1
26193600,1,1
26197200,1,1
26200800,1,1
26204400,1,1
26208000,0,0
26211600,0,0
26215200,0,0
26218800,0,0
26222400,0,0
26226000,0,0
26229600,0,0
26233200,0,0
26236800,0,0
26240400,0,0
26244000,0,0
26247600,0,0
26251200,1,1
26254800,1,1
26258400,1,1
26262000,1,1
26265600,1,1
26269200,1,1
26272800,1,1
26276400,1,1
26280000,1,1
26283600,1,1
26287200,1,1
26290800,1,1
26294400,0,0
26298000,0,0
26301600,0,0
26305200,0,0
26308800,0,0
26312400,0,0
26316000,0,0
26319600,0,0
26323200,0,0
26326800,0,0
26330400,0,0
26334000,0,0
26337600,1,1
26341200,1,1
26344800,1,1
26348400,1,1
26352000,1,1
26355600,1,1
26359200,1,1
26362800,1,1
26366400,1,1
26370000,1,1
26373600,1,1
26377200,1,1
26380800,0,0
26384400,0,0
26388000,0,0
26391600,0,0
26395200,0,0
26398800,0,0
26402400,0,0
26406000,0,0
26409600,0,0
26413200,0,0
26416800,0,0
26420400,0,0
26424000,1,1
26427600,1,1
26431200,1,1
26434800,1,1
26438400,1,1
26442000,1,1
26445600,1,1
26449200,1,1
26452800,1,1
26456400,1,1
26460000,1,1
26463600,1,1
26467200,0,0
26470800,0,0
26474400,0,0
26478000,0,0
26481600,0,0
26485200,0,0
26488800,0,0
26492400,0,0
26496000,0,0
26499600,0,0
26503200,0,0
26506800,0,0
26510400,1,1
26514000,1,1
26517600,1,1
26521200,1,1
26524800,1,1
26528400,1,1
26532000,1,1
26535600,1,1
26539200,1,1
26542800,1,1
26546400,1,1
26550000,1,1
26553600,0,0
26557200,0,0
26560800,0,0
26564400,0,0
26568000,0,0
26571600,0,0
26575200,0,0
26578800,0,0
26582400,0,0
26586000,0,0
26589600,0,0
26593200,0,0
26596800,0,0
26600400,0,0
26604000,0,0
26607600,0,0
26611200,1,1
26614800,1,1
26618400,1,1
26622000,1,1
26625600,1,1
26629200,1,1
26632800,1,1
26636400,1,1
26640000,0,0
26643600,0,0
26647200,0,0
26650800,0,0
26654400,0,0
26658000,0,0
26661600,0,0
26665200,0,0
26668800,0,0
26672400,0,0
26676000,0,0
26679600,0,0
26683200,1,1
26686800,1,1
26690400,1,1
26694000,1,1
26697600,1,1
26701200,1,1
26704800,1,1
26708400,1,1
26712000,1,1
26715600,1,1
26719200,1,1
26722800,1,1
26726400,0,0
26730000,0,0
26733600,0,0
26737200,0,0
26740800,0,0
26744400,0,0
26748000,0,0
26751600,0,0
26755200,0,0
26758800,0,0
26762400,0,0
26766000,0,0
26769600,1,1
26773200,1,1
26776800,1,1
26780400,1,1
26784000,1,1
26787600,1,1
26791200,1,1
26794800,1,1
26798400,1,1
26802000,1,1
26805600,1,1
26809200,1,1
26812800,0,0
26816400,0,0
26820000,0,0
26823600,0,0
26827200,0,0
26830800,0,0
26834400,0,0
26838000,0,0
26841600,0,0
26845200,0,0
26848800,0,0
26852400,0,0
26856000,1,1
26859600,1,1
26863200,1,1
26866800,1,1
26870400,1,1
26874000,1,1
26877600,1,1
26881200,1,1
26884800,1,1
26888400,1,1
26892000,1,1
26895600,1,1
26899200,0,0
26902800,0,0
26906400,0,0
26910000,0,0
26913600,0,0
26917200,0,0
26920800,0,0
26924400,0,0
26928000,0,0
26931600,0,0
26935200,0,0
26938800,0,0
26942400,1,1
26946000,1,1
26949600,1,1
26953200,1,1
26956800,1,1
26960400,1,1
26964000,1,1
26967600,1,1
26971200,1,1
26974800,1,1
26978400,1,1
26982000,1,1
26985600,0,0
26989200,0,0
26992800,0,0
26996400,0,0
27000000,0,0
27003600,0,0
27007200,0,0
27010800,0,0
27014400,0,0
27018000,0,0
27021600,0,0
27025200,0,0
27028800,1,1
27032400,1,1
27036000,1,1
27039600,1,1
27043200,1,1
27046800,1,1
27050400,1,1
27054000,1,1
27057600,1,1
27061200,1,1
27064800,1,1
27068400,1,1
27072000,0,0
27075600,0,0
27079200,0,0
27082800,0,0
27086400,0,0
27090000,0,0
27093600,0,0
27097200,0,0
27100800,0,0
27104400,0,0
27108000,0,0
27111600,0,0
27115200,1,1
27118800,1,1
27122400,1,1
27126000,1,1
27129600,1,1
27133200,1,1
27136800,1,1
27140400,1,1
27144000,1,1
27147600,1,1
27151200,1,1
27154800,1,1
27158400,0,0
27162000,0,0
27165600,0,0
27169200,0,0
27172800,0,0
27176400,0,0
27180000,0,0
27183600,0,0
27187200,0,0
27190800,0,0
27194400,0,0
27198000,0,0
27201600,0,0
27205200,0,0
27208800,0,0
27212400,0,0
27216000,1,1
27219600,1,1
27223200,1,1
27226800,1,1
27230400,1,1
27234000,1,1
27237600,1,1
27241200,1,1
27244800,0,0
27248400,0,0
27252000,0,0
27255600,0,0
27259200,0,0
27262800,0,0
27266400,0,0
27270000,0,0
27273600,0,0
27277200,0,0
27280800,0,0
27284400,0,0
27288000,1,1
27291600,1,1
27295200,1,1
27298800,1,1
27302400,1,1
27306000,1,1
27309600,1,1
27313200,1,1
27316800,1,1
27320400,1,1
27324000,1,1
27327600,1,1
27331200,0,0
27334800,0,0
27338400,0,0
27342000,0,0
27345600,0,0
27349200,0,0
27352800,0,0
27356400,0,0
27360000,0,0
27363600,0,0
27367200,0,0
27370800,0,0
27374400,1,1
27378000,1,1
27381600,1,1
27385200,1,1
27388800,1,1
27392400,1,1
27396000,1,1
27399600,1,1
27403200,1,1
27406800,1,1
27410400,1,1
27414000,1,1
27417600,0,0
27421200,0,0
27424800,0,0
27428400,0,0
27432000,0,0
27435600,0,0
27439200,0,0
27442800,0,0
27446400,0,0
27450000,0,0
27453600,0,0
27457200,0,0
27460800,1,1
27464400,1,1
27468000,1,1
27471600,1,1
27475200,1,1
27478800,1,1
27482400,1,1
27486000,1,1
27489600,1,1
27493200,1,1
27496800,1,1
27500400,1,1
27504000,0,0
27507600,0,0
27511200,0,0
27514800,0,0
27518400,0,0
27522000,0,0
27525600,0,0
27529200,0,0
27532800,0,0
27536400,0,0
27540000,0,0
27543600,0,0
27547200,1,1
27550800,1,1
27554400,1,1
27558000,1,1
27561600,1,1
27565200,1,1
27568800,1,1
27572400,1,1
27576000,1,1
27579600,1,1
27583200,1,1
27586800,1,1
27590400,0,0
27594000,0,0
27597600,0,0
27601200,0,0
27604800,0,0
27608400,0,0
27612000,0,0
27615600,0,0
27619200,0,0
27622800,0,0
27626400,0,0
27630000,0,0
27633600,1,1
27637200,1,1
27640800,1,1
27644400,1,1
27648000,1,1
27651600,1,1
27655200,1,1
27658800,1,1
27662400,1,1
27666000,1,1
27669600,1,1
27673200,1,1
27676800,0,0
27680400,0,0
27684000,0,0
27687600,0,0
27691200,0,0
27694800,0,0
27698400,0,0
27702000,0,0
27705600,0,0
27709200,0,0
27712800,0,0
27716400,0,0
27720000,1,1
27723600,1,1
27727200,1,1
27730800,1,1
27734400,1,1
27738000,1,1
27741600,1,1
27745200,1,1
27748800,1,1
27752400,1,1
27756000,1,1
27759600,1,1
27763200,0,0
27766800,0,0
27770400,0,0
27774000,0,0
27777600,0,0
27781200,0,0
27784800,0,0
27788400,0,0
27792000,0,0
27795600,0,0
27799200,0,0
27802800,0,0
27806400,0,0
27810000,0,0
27813600,0,0
27817200,0,0
27820800,1,1
27824400,1,1
27828000,1,1
27831600,1,1
27835200,1,1
27838800,1,1
27842400,1,1
27846000,1,1
27849600,0,0
27853200,0,0
27856800,0,0
27860400,0,0
27864000,0,0
27867600,0,0
27871200,0,0
27874800,0,0
27878400,0,0
27882000,0,0
27885600,0,0
27889200,0,0
27892800,1,1
27896400,1,1
27900000,1,1
27903600,1,1
27907200,1,1
27910800,1,1
27914400,1,1
27918000,1,1
27921600,1,1
27925200,1,1
27928800,1,1
27932400,1,1
27936000,0,0
27939600,0,0
27943200,0,0
27946800,0,0
27950400,0,0
27954000,0,0
27957600,0,0
27961200,0,0
27964800,0,0
27968400,0,0
27972000,0,0
27975600,0,0
27979200,1,1
27982800,1,1
27986400,1,1
27990000,1,1
27993600,1,1
27997200,1,1
28000800,1,1
28004400,1,1
28008000,1,1
28011600,1,1
28015200,1,1
28018800,1,1
28022400,0,0
28026000,0,0
28029600,0,0
28033200,0,0
28036800,0,0
28040400,0,0
28044000,0,0
28047600,0,0
28051200,0,0
28054800,0,0
28058400,0,0
28062000,0,0
28065600,1,1
28069200,1,1
28072800,1,1
28076400,1,1
28080000,1,1
28083600,1,1
28087200,1,1
28090800,1,1
28094400,1,1
28098000,1,1
28101600,1,1
28105200,1,1
28108800,0,0
28112400,0,0
28116000,0,0
28119600,0,0
28123200,0,0
28126800,0,0
28130400,0,0
28134000,0,0
28137600,0,0
28141200,0,0
28144800,0,0
28148400,0,0
28152000,1,1
28155600,1,1
28159200,1,1
28162800,1,1
28166400,1,1
28170000,1,1
28173600,1,1
28177200,1,1
28180800,1,1
28184400,1,1
28188000,1,1
28191600,1,1
28195200,0,0
28198800,0,0
28202400,0,0
28206000,0,0
28209600,0,0
28213200,0,0
28216800,0,0
28220400,0,0
28224000,0,0
28227600,0,0
28231200,0,0
28234800,0,0
28238400,1,1
28242000,1,1
28245600,1,1
28249200,1,1
28252800,1,1
28256400,1,1
28260000,1,1
28263600,1,1
28267200,1,1
28270800,1,1
28274400,1,1
28278000,1,1
28281600,0,0
28285200,0,0
28288800,0,0
28292400,0,0
28296000,0,0
28299600,0,0
28303200,0,0
28306800,0,0
28310400,0,0
28314000,0,0
28317600,0,0
28321200,0,0
28324800,1,1
28328400,1,1
28332000,1,1
28335600,1,1
28339200,1,1
28342800,1,1
28346400,1,1
28350000,1,1
28353600,1,1
28357200,1,1
28360800,1,1
28364400,1,1
28368000,0,0
28371600,0,0
28375200,0,0
28378800,0,0
28382400,0,0
28386000,0,0
28389600,0,0
28393200,0,0
28396800,0,0
28400400,0,0
28404000,0,0
28407600,0,0
28411200,0,0
28414800,0,0
28418400,0,0
28422000,0,0
28425600,1,1
28429200,1,1
28432800,1,1
28436400,1,1
28440000,1,1
28443600,1,1
28447200,1,1
28450800,1,1
28454400,0,0
28458000,0,0
28461600,0,0
28465200,0,0
28468800,0,0
28472400,0,0
28476000,0,0
28479600,0,0
28483200,0,0
28486800,0,0
28490400,0,0
28494000,0,0
28497600,1,1
28501200,1,1
28504800,1,1
28508400,1,1
28512000,1,1
28515600,1,1
28519200,1,1
28522800,1,1
28526400,1,1
28530000,1,1
28533600,1,1
28537200,1,1
28540800,0,0
28544400,0,0
28548000,0,0
28551600,0,0
28555200,0,0
28558800,0,0
28562400,0,0
28566000,0,0
28569600,0,0
28573200,0,0
28576800,0,0
28580400,0,0
28584000,1,1
28587600,1,1
28591200,1,1
28594800,1,1
28598400,1,1
28602000,1,1
28605600,1,1
28609200,1,1
28612800,1,1
28616400,1,1
28620000,1,1
28623600,1,1
28627200,0,0
28630800,0,0
28634400,0,0
28638000,0,0
28641600,0,0
28645200,0,0
28648800,0,0
28652400,0,0
28656000,0,0
28659600,0,0
28663200,0,0
28666800,0,0
28670400,1,1
28674000,1,1
28677600,1,1
28681200,1,1
28684800,1,1
28688400,1,1
28692000,1,1
28695600,1,1
28699200,1,1
28702800,1,1
28706400,1,1
28710000,1,1
28713600,0,0
28717200,0,0
28720800,0,0
28724400,0,0
28728000,0,0
28731600,0,0
28735200,0,0
28738800,0,0
28742400,0,0
28746000,0,0
28749600,0,0
28753200,0,0
28756800,1,1
28760400,1,1
28764000,1,1
28767600,1,1
28771200,1,1
28774800,1,1
28778400,1,1
28782000,1,1
28785600,1,1
28789200,1,1
28792800,1,1
28796400,1,1
28800000,0,0
28803600,0,0
28807200,0,0
28810800,0,0
28814400,0,0
28818000,0,0
28821600,0,0
28825200,0,0
28828800,0,0
28832400,0,0
28836000,0,0
28839600,0,0
28843200,1,1
28846800,1,1
28850400,1,1
28854000,1,1
28857600,1,1
28861200,1,1
28864800,1,1
28868400,1,1
28872000,1,1
28875600,1,1
28879200,1,1
28882800,1,1
28886400,0,0
28890000,0,0
28893600,0,0
28897200,0,0
28900800,0,0
28904400,0,0
28908000,0,0
28911600,0,0
28915200,0,0
28918800,0,0
28922400,0,0
28926000,0,0
28929600,1,1
28933200,1,1
28936800,1,1
28940400,1,1
28944000,1,1
28947600,1,1
28951200,1,1
28954800,1,1
28958400,1,1
28962000,1,1
28965600,1,1
28969200,1,1
28972800,0,0
28976400,0,0
28980000,0,0
28983600,0,0
28987200,0,0
28990800,0,0
28994400,0,0
28998000,0,0
29001600,0,0
29005200,0,0
29008800,0,0
29012400,0,0
29016000,0,0
29019600,0,0
29023200,0,0
29026800,0,0
29030400,1,1
29034000,1,1
29037600,1,1
29041200,1,1
29044800,1,1
29048400,1,1
29052000,1,1
29055600,1,1
29059200,0,0
29062800,0,0
29066400,0,0
29070000,0,0
29073600,0,0
29077200,0,0
29080800,0,0
29084400,0,0
29088000,0,0
29091600,0,0
29095200,0,0
29098800,0,0
29102400,1,1
29106000,1,1
29109600,1,1
29113200,1,1
29116800,1,1
29120400,1,1
29124000,1,1
29127600,1,1
29131200,1,1
29134800,1,1
29138400,1,1
29142000,1,1
29145600,0,0
29149200,0,0
29152800,0,0
29156400,0,0
29160000,0,0
29163600,0,0
29167200,0,0
29170800,0,0
29174400,0,0
29178000,0,0
29181600,0,0
29185200,0,0
29188800,1,1
29192400,1,1
29196000,1,1
29199600,1,1
29203200,1,1
29206800,1,1
29210400,1,1
29214000,1,1
29217600,1,1
29221200,1,1
29224800,1,1
29228400,1,1
29232000,0,0
29235600,0,0
29239200,0,0
29242800,0,0
29246400,0,0
29250000,0,0
29253600,0,0
29257200,0,0
29260800,0,0
29264400,0,0
29268000,0,0
29271600,0,0
29275200,1,1
29278800,1,1
29282400,1,1
29286000,1,1
29289600,1,1
29293200,1,1
29296800,1,1
29300400,1,1
29304000,1,1
29307600,1,1
29311200,1,1
29314800,1,1
29318400,0,0
29322000,0,0
29325600,0,0
29329200,0,0
29332800,0,0
29336400,0,0
29340000,0,0
29343600,0,0
29347200,0,0
29350800,0,0
29354400,0,0
29358000,0,0
29361600,1,1
29365200,1,1
29368800,1,1
29372400,1,1
29376000,1,1
29379600,1,1
29383200,1,1
29386800,1,1
29390400,1,1
29394000,1,1
29397600,1,1
29401200,1,1
29404800,0,0
29408400,0,0
29412000,0,0
29415600,0,0
29419200,0,0
29422800,0,0
29426400,0,0
29430000,0,0
29433600,0,0
29437200,0,0
29440800,0,0
29444400,0,0
29448000,1,1
29451600,1,1
29455200,1,1
29458800,1,1
29462400,1,1
29466000,1,1
29469600,1,1
29473200,1,1
29476800,1,1
29480400,1,1
29484000,1,1
29487600,1,1
29491200,0,0
29494800,0,0
29498400,0,0
29502000,0,0
29505600,0,0
29509200,0,0
29512800,0,0
29516400,0,0
29520000,0,0
29523600,0,0
29527200,0,0
29530800,0,0
29534400,1,1
29538000,1,1
29541600,1,1
29545200,1,1
29548800,1,1
29552400,1,1
29556000,1,1
29559600,1,1
29563200,1,1
29566800,1,1
29570400,1,1
29574000,1,1
29577600,0,0
29581200,0,0
29584800,0,0
29588400,0,0
29592000,0,0
29595600,0,0
29599200,0,0
29602800,0,0
29606400,0,0
29610000,0,0
29613600,0,0
29617200,0,0
29620800,0,0
29624400,0,0
29628000,0,0
29631600,0,0
29635200,1,1
29638800,1,1
29642400,1,1
29646000,1,1
29649600,1,1
29653200,1,1
29656800,1,1
29660400,1,1
29664000,0,0
29667600,0,0
29671200,0,0
29674800,0,0
29678400,0,0
29682000,0,0
29685600,0,0
29689200,0,0
29692800,0,0
29696400,0,0
29700000,0,0
29703600,0,0
29707200,1,1
29710800,1,1
29714400,1,1
29718000,1,1
29721600,1,1
29725200,1,1
29728800,1,1
29732400,1,1
29736000,1,1
29739600,1,1
29743200,1,1
29746800,1,1
29750400,0,0
29754000,0,0
29757600,0,0
29761200,0,0
29764800,0,0
29768400,0,0
29772000,0,0
29775600,0,0
29779200,0,0
29782800,0,0
29786400,0,0
29790000,0,0
29793600,1,1
29797200,1,1
29800800,1,1
29804400,1,1
29808000,1,1
29811600,1,1
29815200,1,1
29818800,1,1
29822400,1,1
29826000,1,1
29829600,1,1
29833200,1,1
29836800,0,0
29840400,0,0
29844000,0,0
29847600,0,0
29851200,0,0
29854800,0,0
29858400,0,0
29862000,0,0
29865600,0,0
29869200,0,0
29872800,0,0
29876400,0,0
29880000,1,1
29883600,1,1
29887200,1,1
29890800,1,1
29894400,1,1
29898000,1,1
29901600,1,1
29905200,1,1
29908800,1,1
29912400,1,1
29916000,1,1
29919600,1,1
29923200,0,0
29926800,0,0
29930400,0,0
29934000,0,0
29937600,0,0
29941200,0,0
29944800,0,0
29948400,0,0
29952000,0,0
29955600,0,0
29959200,0,0
29962800,0,0
29966400,1,1
29970000,1,1
29973600,1,1
29977200,1,1
29980800,1,1
29984400,1,1
29988000,1,1
29991600,1,1
29995200,1,1
29998800,1,1
30002400,1,1
30006000,1,1
30009600,0,0
30013200,0,0
30016800,0,0
30020400,0,0
30024000,0,0
30027600,0,0
30031200,0,0
30034800,0,0
30038400,0,0
30042000,0,0
30045600,0,0
30049200,0,0
30052800,1,1
30056400,1,1
30060000,1,1
30063600,1,1
30067200,1,1
30070800,1,1
30074400,1,1
30078000,1,1
30081600,1,1
30085200,1,1
30088800,1,1
30092400,1,1
30096000,0,0
30099600,0,0
30103200,0,0
30106800,0,0
30110400,0,0
30114000,0,0
30117600,0,0
30121200,0,0
30124800,0,0
30128400,0,0
30132000,0,0
30135600,0,0
30139200,1,1
30142800,1,1
30146400,1,1
30150000,1,1
30153600,1,1
30157200,1,1
30160800,1,1
30164400,1,1
30168000,1,1
30171600,1,1
30175200,1,1
30178800,1,1
30182400,0,0
30186000,0,0
30189600,0,0
30193200,0,0
30196800,0,0
30200400,0,0
30204000,0,0
30207600,0,0
30211200,0,0
30214800,0,0
30218400,0,0
30222000,0,0
30225600,0,0
30229200,0,0
30232800,0,0
30236400,0,0
30240000,1,1
30243600,1,1
30247200,1,1
30250800,1,1
30254400,1,1
30258000,1,1
30261600,1,1
30265200,1,1
30268800,0,0
30272400,0,0
30276000,0,0
30279600,0,0
30283200,0,0
30286800,0,0
30290400,0,0
30294000,0,0
30297600,0,0
30301200,0,0
30304800,0,0
30308400,0,0
30312000,1,1
30315600,1,1
30319200,1,1
30322800,1,1
30326400,1,1
30330000,1,1
30333600,1,1
30337200,1,1
30340800,1,1
30344400,1,1
30348000,1,1
30351600,1,1
30355200,0,0
30358800,0,0
30362400,0,0
30366000,0,0
30369600,0,0
30373200,0,0
30376800,0,0
30380400,0,0
30384000,0,0
30387600,0,0
30391200,0,0
30394800,0,0
30398400,1,1
30402000,1,1
30405600,1,1
30409200,1,1
30412800,1,1
30416400,1,1
30420000,1,1
30423600,1,1
30427200,1,1
30430800,1,1
30434400,1,1
30438000,1,1
30441600,0,0
30445200,0,0
30448800,0,0
30452400,0,0
30456000,0,0
30459600,0,0
30463200,0,0
30466800,0,0
30470400,0,0
30474000,0,0
30477600,0,0
30481200,0,0
30484800,1,1
30488400,1,1
30492000,1,1
30495600,1,1
30499200,1,1
30502800,1,1
30506400,1,1
30510000,1,1
30513600,1,1
30517200,1,1
30520800,1,1
30524400,1,1
30528000,0,0
30531600,0,0
30535200,0,0
30538800,0,0
30542400,0,0
30546000,0,0
30549600,0,0
30553200,0,0
30556800,0,0
30560400,0,0
30564000,0,0
30567600,0,0
30571200,1,1
30574800,1,1
30578400,1,1
30582000,1,1
30585600,1,1
30589200,1,1
30592800,1,1
30596400,1,1
30600000,1,1
30603600,1,1
30607200,1,1
30610800,1,1
30614400,0,0
30618000,0,0
30621600,0,0
30625200,0,0
30628800,0,0
30632400,0,0
30636000,0,0
30639600,0,0
30643200,0,0
30646800,0,0
30650400,0,0
30654000,0,0
30657600,1,1
30661200,1,1
30664800,1,1
30668400,1,1
30672000,1,1
30675600,1,1
30679200,1,1
30682800,1,1
30686400,1,1
30690000,1,1
30693600,1,1
30697200,1,1
30700800,0,0
30704400,0,0
30708000,0,0
30711600,0,0
30715200,0,0
30718800,0,0
30722400,0,0
30726000,0,0
30729600,0,0
30733200,0,0
30736800,0,0
30740400,0,0
30744000,1,1
30747600,1,1
30751200,1,1
30754800,1,1
30758400,1,1
30762000,1,1
30765600,1,1
30769200,1,1
30772800,1,1
30776400,1,1
30780000,1,1
30783600,1,1
30787200,0,0
30790800,0,0
30794400,0,0
30798000,0,0
30801600,0,0
30805200,0,0
30808800,0,0
30812400,0,0
30816000,0,0
30819600,0,0
30823200,0,0
30826800,0,0
30830400,0,0
30834000,0,0
30837600,0,0
30841200,0,0
30844800,1,1
30848400,1,1
30852000,1,1
30855600,1,1
30859200,1,1
30862800,1,1
30866400,1,1
30870000,1,1
30873600,0,0
30877200,0,0
30880800,0,0
30884400,0,0
30888000,0,0
30891600,0,0
30895200,0,0
30898800,0,0
30902400,0,0
30906000,0,0
30909600,0,0
30913200,0,0
30916800,1,1
30920400,1,1
30924000,1,1
30927600,1,1
30931200,1,1
30934800,1,1
30938400,1,1
30942000,1,1
30945600,1,1
30949200,1,1
30952800,1,1
30956400,1,1
30960000,0,0
30963600,0,0
30967200,0,0
30970800,0,0
30974400,0,0
30978000,0,0
30981600,0,0
30985200,0,0
30988800,0,0
30992400,0,0
30996000,0,0
30999600,0,0
31003200,1,1
31006800,1,1
31010400,1,1
31014000,1,1
31017600,1,1
31021200,1,1
31024800,1,1
31028400,1,1
31032000,1,1
31035600,1,1
31039200,1,1
31042800,1,1
31046400,0,0
31050000,0,0
31053600,0,0
31057200,0,0
31060800,0,0
31064400,0,0
31068000,0,0
31071600,0,0
31075200,0,0
31078800,0,0
31082400,0,0
31086000,0,0
31089600,1,1
31093200,1,1
31096800,1,1
31100400,1,1
31104000,1,1
31107600,1,1
31111200,1,1
31114800,1,1
31118400,1,1
31122000,1,1
31125600,1,1
31129200,1,1
31132800,0,0
31136400,0,0
31140000,0,0
31143600,0,0
31147200,0,0
31150800,0,0
31154400,0,0
31158000,0,0
31161600,0,0
31165200,0,0
31168800,0,0
31172400,0,0
31176000,1,1
31179600,1,1
31183200,1,1
31186800,1,1
31190400,1,1
31194000,1,1
31197600,1,1
31201200,1,1
31204800,1,1
31208400,1,1
31212000,1,1
31215600,1,1
31219200,0,0
31222800,0,0
31226400,0,0
31230000,0,0
31233600,0,0
31237200,0,0
31240800,0,0
31244400,0,0
31248000,0,0
31251600,0,0
31255200,0,0
31258800,0,0
31262400,1,1
31266000,1,1
31269600,1,1
31273200,1,1
31276800,1,1
31280400,1,1
31284000,1,1
31287600,1,1
31291200,1,1
31294800,1,1
31298400,1,1
31302000,1,1
31305600,0,0
31309200,0,0
31312800,0,0
31316400,0,0
31320000,0,0
31323600,0,0
31327200,0,0
31330800,0,0
31334400,0,0
31338000,0,0
31341600,0,0
31345200,0,0
31348800,1,1
31352400,1,1
31356000,1,1
31359600,1,1
31363200,1,1
31366800,1,1
31370400,1,1
31374000,1,1
31377600,1,1
31381200,1,1
31384800,1,1
31388400,1,1
31392000,0,0
31395600,0,0
31399200,0,0
31402800,0,0
31406400,0,0
31410000,0,0
31413600,0,0
31417200,0,0
31420800,0,0
31424400,0,0
31428000,0,0
31431600,0,0
31435200,0,0
31438800,0,0
31442400,0,0
31446000,0,0
