Time,occupancy.y[1],ou44Bdg.qGai_flow[1],ou44Bdg.qGai_flow[2],ou44Bdg.qGai_flow[3],radiatorSetPoint.y1
279900,2.2545,0.010185035,0.010185035,0.0050925175,295.15
279900,2.2545,0.010185035,0.010185035,0.0050925175,295.15
280800,2.1636,0.009774381,0.009774381,0.0048871906,295.15
280800,2.1636,0.009774381,0.009774381,0.0048871906,295.15
281700,2.0727,0.009363727,0.009363727,0.0046818634,295.15
281700,2.0727,0.009363727,0.009363727,0.0046818634,295.15
282600,2.1223,0.009587802,0.009587802,0.004793901,295.15
282600,2.1223,0.009587802,0.009587802,0.004793901,295.15
283500,2.5806,0.01165824,0.01165824,0.00582912,295.15
283500,2.5806,0.01165824,0.01165824,0.00582912,295.15
284400,3.0645,0.01384433,0.01384433,0.006922165,295.15
284400,3.0645,0.01384433,0.01384433,0.006922165,295.15
285300,3.5484,0.01603042,0.01603042,0.00801521,295.15
285300,3.5484,0.01603042,0.01603042,0.00801521,295.15
286200,4.1591,0.018789345,0.018789345,0.009394673,295.15
286200,4.1591,0.018789345,0.018789345,0.009394673,295.15
287100,5.3617,0.024222268,0.024222268,0.012111134,295.15
287100,5.3617,0.024222268,0.024222268,0.012111134,295.15
288000,6.6383,0.029989496,0.029989496,0.014994748,295.15
288000,6.6383,0.029989496,0.029989496,0.014994748,295.15
288900,7.9513,0.035921168,0.035921168,0.017960584,295.15
288900,7.9513,0.035921168,0.035921168,0.017960584,295.15
289800,12.8111,0.057876028,0.057876028,0.028938014,295.15
289800,12.8111,0.057876028,0.057876028,0.028938014,295.15
290700,29.6333,0.13387279,0.13387279,0.066936396,295.15
290700,29.6333,0.13387279,0.13387279,0.066936396,295.15
291600,90.5,0.40884706,0.40884706,0.20442353,295.15
291600,90.5,0.40884706,0.40884706,0.20442353,295.15
292500,164.5333,0.74330336,0.74330336,0.37165168,295.15
292500,164.5333,0.74330336,0.74330336,0.37165168,295.15
293400,196.8667,0.88937426,0.88937426,0.44468713,295.15
293400,196.8667,0.88937426,0.88937426,0.44468713,295.15
294300,218.1667,0.9856002,0.9856002,0.4928001,295.15
294300,218.1667,0.9856002,0.9856002,0.4928001,295.15
295200,243.3333,1.099294,1.099294,0.549647,295.15
295200,243.3333,1.099294,1.099294,0.549647,295.15
296100,266.6667,1.2047061,1.2047061,0.60235304,295.15
296100,266.6667,1.2047061,1.2047061,0.60235304,295.15
297000,287.0333,1.2967151,1.2967151,0.64835757,295.15
297000,287.0333,1.2967151,1.2967151,0.64835757,295.15
297900,287.1222,1.2971168,1.2971168,0.6485584,295.15
297900,287.1222,1.2971168,1.2971168,0.6485584,295.15
298800,301.5778,1.3624221,1.3624221,0.68121105,295.15
298800,301.5778,1.3624221,1.3624221,0.68121105,295.15
299700,308.1333,1.3920375,1.3920375,0.69601876,295.15
299700,308.1333,1.3920375,1.3920375,0.69601876,295.15
300600,310.1222,1.4010227,1.4010227,0.70051134,295.15
300600,310.1222,1.4010227,1.4010227,0.70051134,295.15
301500,313.9444,1.41829,1.41829,0.709145,295.15
301500,313.9444,1.41829,1.41829,0.709145,295.15
302400,305.5,1.3801411,1.3801411,0.69007057,295.15
302400,305.5,1.3801411,1.3801411,0.69007057,295.15
303300,298.7,1.3494211,1.3494211,0.6747106,295.15
303300,298.7,1.3494211,1.3494211,0.6747106,295.15
304200,294.3,1.3295435,1.3295435,0.66477174,295.15
304200,294.3,1.3295435,1.3295435,0.66477174,295.15
305100,287.5167,1.2988989,1.2988989,0.64944947,295.15
305100,287.5167,1.2988989,1.2988989,0.64944947,295.15
306000,274.7833,1.241374,1.241374,0.620687,295.15
306000,274.7833,1.241374,1.241374,0.620687,295.15
306900,285.7333,1.2908422,1.2908422,0.6454211,295.15
306900,285.7333,1.2908422,1.2908422,0.6454211,295.15
307800,266.8,1.2053082,1.2053082,0.6026541,295.15
307800,266.8,1.2053082,1.2053082,0.6026541,295.15
308700,249.9667,1.1292614,1.1292614,0.5646307,295.15
308700,249.9667,1.1292614,1.1292614,0.5646307,295.15
309600,269.7667,1.2187108,1.2187108,0.6093554,295.15
309600,269.7667,1.2187108,1.2187108,0.6093554,295.15
310500,289.3,1.3069553,1.3069553,0.65347767,295.15
310500,289.3,1.3069553,1.3069553,0.65347767,295.15
311400,280.3,1.2662965,1.2662965,0.63314825,295.15
311400,280.3,1.2662965,1.2662965,0.63314825,295.15
312300,289.5167,1.3079343,1.3079343,0.65396714,295.15
312300,289.5167,1.3079343,1.3079343,0.65396714,295.15
313200,276.55,1.2493553,1.2493553,0.62467766,295.15
313200,276.55,1.2493553,1.2493553,0.62467766,295.15
314100,233.2667,1.0538167,1.0538167,0.52690834,295.15
314100,233.2667,1.0538167,1.0538167,0.52690834,295.15
315000,213.0333,0.96240926,0.96240926,0.48120463,295.15
315000,213.0333,0.96240926,0.96240926,0.48120463,295.15
315900,184.0667,0.8315484,0.8315484,0.4157742,295.15
315900,184.0667,0.8315484,0.8315484,0.4157742,295.15
316800,144.1333,0.6511434,0.6511434,0.3255717,295.15
316800,144.1333,0.6511434,0.6511434,0.3255717,295.15
317700,137.4667,0.62102604,0.62102604,0.31051302,295.15
317700,137.4667,0.62102604,0.62102604,0.31051302,295.15
318600,118.8667,0.5369978,0.5369978,0.2684989,295.15
318600,118.8667,0.5369978,0.5369978,0.2684989,295.15
319500,99.3154,0.44867194,0.44867194,0.22433597,295.15
319500,99.3154,0.44867194,0.44867194,0.22433597,295.15
320400,83.9846,0.37941277,0.37941277,0.18970639,295.15
320400,83.9846,0.37941277,0.37941277,0.18970639,295.15
321300,70.3619,0.31787023,0.31787023,0.15893511,295.15
321300,70.3619,0.31787023,0.31787023,0.15893511,295.15
322200,59.5714,0.26912257,0.26912257,0.13456129,295.15
322200,59.5714,0.26912257,0.26912257,0.13456129,295.15
323100,53.1889,0.24028867,0.24028867,0.12014434,295.15
323100,53.1889,0.24028867,0.24028867,0.12014434,295.15
324000,40.7444,0.18406881,0.18406881,0.09203441,295.15
324000,40.7444,0.18406881,0.18406881,0.09203441,295.15
324900,27.0585,0.12224075,0.12224075,0.061120376,295.15
324900,27.0585,0.12224075,0.12224075,0.061120376,295.15
325800,23.1304,0.10449498,0.10449498,0.05224749,295.15
325800,23.1304,0.10449498,0.10449498,0.05224749,295.15
326700,22.2609,0.10056689,0.10056689,0.050283443,295.15
326700,22.2609,0.10056689,0.10056689,0.050283443,295.15
327600,21.3913,0.096638344,0.096638344,0.048319172,295.15
327600,21.3913,0.096638344,0.096638344,0.048319172,292.15
328500,20.5217,0.092709795,0.092709795,0.046354897,292.15
328500,20.5217,0.092709795,0.092709795,0.046354897,292.15
329400,15.6475,0.07068988,0.07068988,0.03534494,292.15
329400,15.6475,0.07068988,0.07068988,0.03534494,292.15
330300,14.9112,0.06736354,0.06736354,0.03368177,292.15
330300,14.9112,0.06736354,0.06736354,0.03368177,292.15
331200,14.8447,0.067063116,0.067063116,0.033531558,292.15
331200,14.8447,0.067063116,0.067063116,0.033531558,292.15
332100,14.7781,0.06676224,0.06676224,0.03338112,292.15
332100,14.7781,0.06676224,0.06676224,0.03338112,292.15
333000,14.7115,0.06646136,0.06646136,0.03323068,292.15
333000,14.7115,0.06646136,0.06646136,0.03323068,292.15
333900,14.645,0.06616094,0.06616094,0.03308047,292.15
333900,14.645,0.06616094,0.06616094,0.03308047,292.15
334800,14.5784,0.06586006,0.06586006,0.03293003,292.15
334800,14.5784,0.06586006,0.06586006,0.03293003,292.15
335700,14.5118,0.06555919,0.06555919,0.032779597,292.15
335700,14.5118,0.06555919,0.06555919,0.032779597,292.15
336600,14.4453,0.065258764,0.065258764,0.032629382,292.15
336600,14.4453,0.065258764,0.065258764,0.032629382,292.15
337500,14.3787,0.064957894,0.064957894,0.032478947,292.15
337500,14.3787,0.064957894,0.064957894,0.032478947,292.15
338400,14.3121,0.06465702,0.06465702,0.03232851,292.15
338400,14.3121,0.06465702,0.06465702,0.03232851,292.15
339300,14.2456,0.064356595,0.064356595,0.032178298,292.15
339300,14.2456,0.064356595,0.064356595,0.032178298,292.15
340200,14.179,0.06405572,0.06405572,0.03202786,292.15
340200,14.179,0.06405572,0.06405572,0.03202786,292.15
341100,14.1124,0.06375484,0.06375484,0.03187742,292.15
341100,14.1124,0.06375484,0.06375484,0.03187742,292.15
342000,14.0459,0.06345442,0.06345442,0.03172721,292.15
342000,14.0459,0.06345442,0.06345442,0.03172721,292.15
342900,13.9793,0.06315354,0.06315354,0.03157677,292.15
342900,13.9793,0.06315354,0.06315354,0.03157677,292.15
343800,13.9127,0.062852666,0.062852666,0.031426333,292.15
343800,13.9127,0.062852666,0.062852666,0.031426333,292.15
344700,13.8462,0.06255224,0.06255224,0.03127612,292.15
344700,13.8462,0.06255224,0.06255224,0.03127612,292.15
345600,13.7796,0.06225137,0.06225137,0.031125685,292.15
345600,13.7796,0.06225137,0.06225137,0.031125685,292.15
346500,13.713,0.061950494,0.061950494,0.030975247,292.15
346500,13.713,0.061950494,0.061950494,0.030975247,292.15
347400,13.6464,0.06164962,0.06164962,0.03082481,292.15
347400,13.6464,0.06164962,0.06164962,0.03082481,292.15
348300,13.5799,0.061349194,0.061349194,0.030674597,292.15
348300,13.5799,0.061349194,0.061349194,0.030674597,292.15
349200,13.5133,0.06104832,0.06104832,0.03052416,292.15
349200,13.5133,0.06104832,0.06104832,0.03052416,292.15
350100,13.4467,0.060747445,0.060747445,0.030373722,292.15
350100,13.4467,0.060747445,0.060747445,0.030373722,292.15
351000,13.3802,0.060447022,0.060447022,0.030223511,292.15
351000,13.3802,0.060447022,0.060447022,0.030223511,292.15
351900,13.3136,0.060146146,0.060146146,0.030073073,292.15
351900,13.3136,0.060146146,0.060146146,0.030073073,292.15
352800,13.247,0.05984527,0.05984527,0.029922634,292.15
352800,13.247,0.05984527,0.05984527,0.029922634,292.15
353700,13.1805,0.059544846,0.059544846,0.029772423,292.15
353700,13.1805,0.059544846,0.059544846,0.029772423,292.15
354600,13.1139,0.059243973,0.059243973,0.029621987,292.15
354600,13.1139,0.059243973,0.059243973,0.029621987,292.15
355500,13.0473,0.058943097,0.058943097,0.029471548,292.15
355500,13.0473,0.058943097,0.058943097,0.029471548,292.15
356400,12.9808,0.058642674,0.058642674,0.029321337,292.15
356400,12.9808,0.058642674,0.058642674,0.029321337,292.15
357300,12.9142,0.058341797,0.058341797,0.029170899,292.15
357300,12.9142,0.058341797,0.058341797,0.029170899,292.15
358200,12.8476,0.05804092,0.05804092,0.02902046,292.15
358200,12.8476,0.05804092,0.05804092,0.02902046,292.15
359100,12.7811,0.0577405,0.0577405,0.02887025,292.15
359100,12.7811,0.0577405,0.0577405,0.02887025,292.15
360000,12.7145,0.057439625,0.057439625,0.028719813,292.15
360000,12.7145,0.057439625,0.057439625,0.028719813,292.15
360900,12.6479,0.05713875,0.05713875,0.028569374,292.15
360900,12.6479,0.05713875,0.05713875,0.028569374,292.15
361800,12.5814,0.056838326,0.056838326,0.028419163,292.15
361800,12.5814,0.056838326,0.056838326,0.028419163,292.15
362700,12.5148,0.05653745,0.05653745,0.028268725,292.15
362700,12.5148,0.05653745,0.05653745,0.028268725,292.15
363600,12.4482,0.056236573,0.056236573,0.028118286,292.15
363600,12.4482,0.056236573,0.056236573,0.028118286,295.15
364500,12.3817,0.05593615,0.05593615,0.027968075,295.15
364500,12.3817,0.05593615,0.05593615,0.027968075,295.15
365400,12.3151,0.055635273,0.055635273,0.027817637,295.15
365400,12.3151,0.055635273,0.055635273,0.027817637,295.15
366300,12.2485,0.0553344,0.0553344,0.0276672,295.15
366300,12.2485,0.0553344,0.0553344,0.0276672,295.15
367200,12.182,0.055033978,0.055033978,0.027516989,295.15
367200,12.182,0.055033978,0.055033978,0.027516989,295.15
368100,12.1154,0.0547331,0.0547331,0.02736655,295.15
368100,12.1154,0.0547331,0.0547331,0.02736655,295.15
369000,12.0488,0.054432224,0.054432224,0.027216112,295.15
369000,12.0488,0.054432224,0.054432224,0.027216112,295.15
369900,12.2182,0.055197515,0.055197515,0.027598757,295.15
369900,12.2182,0.055197515,0.055197515,0.027598757,295.15
370800,12.9344,0.058433056,0.058433056,0.029216528,295.15
370800,12.9344,0.058433056,0.058433056,0.029216528,295.15
371700,13.6721,0.061765723,0.061765723,0.030882861,295.15
371700,13.6721,0.061765723,0.061765723,0.030882861,295.15
372600,14.4098,0.06509839,0.06509839,0.032549195,295.15
372600,14.4098,0.06509839,0.06509839,0.032549195,295.15
373500,14.9117,0.067365795,0.067365795,0.033682898,295.15
373500,14.9117,0.067365795,0.067365795,0.033682898,295.15
374400,14.7273,0.066532746,0.066532746,0.033266373,295.15
374400,14.7273,0.066532746,0.066532746,0.033266373,295.15
375300,14.5,0.065505885,0.065505885,0.032752942,295.15
375300,14.5,0.065505885,0.065505885,0.032752942,295.15
376200,14.2727,0.06447902,0.06447902,0.03223951,295.15
376200,14.2727,0.06447902,0.06447902,0.03223951,295.15
377100,14.2639,0.06443927,0.06443927,0.032219633,295.15
377100,14.2639,0.06443927,0.06443927,0.032219633,295.15
378000,17.75,0.08018824,0.08018824,0.04009412,295.15
378000,17.75,0.08018824,0.08018824,0.04009412,295.15
378900,23.075,0.10424471,0.10424471,0.052122355,295.15
378900,23.075,0.10424471,0.10424471,0.052122355,295.15
379800,45.9,0.20736,0.20736,0.10368,295.15
379800,45.9,0.20736,0.20736,0.10368,295.15
380700,96.4667,0.4358025,0.4358025,0.21790124,295.15
380700,96.4667,0.4358025,0.4358025,0.21790124,295.15
381600,155.6167,0.70302135,0.70302135,0.35151067,295.15
381600,155.6167,0.70302135,0.70302135,0.35151067,295.15
382500,188.6833,0.85240453,0.85240453,0.42620227,295.15
382500,188.6833,0.85240453,0.85240453,0.42620227,295.15
383400,224.8556,1.0158182,1.0158182,0.5079091,295.15
383400,224.8556,1.0158182,1.0158182,0.5079091,295.15
384300,269.1111,1.215749,1.215749,0.6078745,295.15
384300,269.1111,1.215749,1.215749,0.6078745,295.15
385200,309.8333,1.3997175,1.3997175,0.6998587,295.15
385200,309.8333,1.3997175,1.3997175,0.6998587,295.15
386100,329.7,1.4894682,1.4894682,0.7447341,295.15
386100,329.7,1.4894682,1.4894682,0.7447341,295.15
387000,351.5,1.587953,1.587953,0.7939765,295.15
387000,351.5,1.587953,1.587953,0.7939765,295.15
387900,362.5667,1.6379484,1.6379484,0.8189742,295.15
387900,362.5667,1.6379484,1.6379484,0.8189742,295.15
388800,366.1905,1.6543194,1.6543194,0.8271597,295.15
388800,366.1905,1.6543194,1.6543194,0.8271597,295.15
389700,367.5974,1.6606753,1.6606753,0.83033764,295.15
389700,367.5974,1.6606753,1.6606753,0.83033764,295.15
390600,364.3455,1.6459844,1.6459844,0.8229922,295.15
390600,364.3455,1.6459844,1.6459844,0.8229922,295.15
391500,327.9222,1.4814367,1.4814367,0.74071836,295.15
391500,327.9222,1.4814367,1.4814367,0.74071836,295.15
392400,311.5778,1.4075985,1.4075985,0.70379925,295.15
392400,311.5778,1.4075985,1.4075985,0.70379925,295.15
393300,306.7667,1.3858637,1.3858637,0.69293183,295.15
393300,306.7667,1.3858637,1.3858637,0.69293183,295.15
394200,268.7,1.2138917,1.2138917,0.6069459,295.15
394200,268.7,1.2138917,1.2138917,0.6069459,295.15
395100,268.1,1.2111812,1.2111812,0.6055906,295.15
395100,268.1,1.2111812,1.2111812,0.6055906,295.15
396000,267.3667,1.2078683,1.2078683,0.60393417,295.15
396000,267.3667,1.2078683,1.2078683,0.60393417,295.15
396900,274.2,1.2387388,1.2387388,0.6193694,295.15
396900,274.2,1.2387388,1.2387388,0.6193694,295.15
397800,274.3667,1.2394919,1.2394919,0.61974597,295.15
397800,274.3667,1.2394919,1.2394919,0.61974597,295.15
398700,272.4,1.230607,1.230607,0.6153035,295.15
398700,272.4,1.230607,1.230607,0.6153035,295.15
399600,258.1667,1.166306,1.166306,0.583153,295.15
399600,258.1667,1.166306,1.166306,0.583153,295.15
400500,259.1667,1.1708237,1.1708237,0.58541185,295.15
400500,259.1667,1.1708237,1.1708237,0.58541185,295.15
401400,242.3,1.0946258,1.0946258,0.5473129,295.15
401400,242.3,1.0946258,1.0946258,0.5473129,295.15
402300,234.4667,1.0592378,1.0592378,0.5296189,295.15
402300,234.4667,1.0592378,1.0592378,0.5296189,295.15
403200,147.4333,0.6660516,0.6660516,0.3330258,295.15
403200,147.4333,0.6660516,0.6660516,0.3330258,295.15
404100,104.8333,0.47359985,0.47359985,0.23679993,295.15
404100,104.8333,0.47359985,0.47359985,0.23679993,295.15
405000,114.5333,0.517421,0.517421,0.2587105,295.15
405000,114.5333,0.517421,0.517421,0.2587105,295.15
405900,121.2667,0.5478402,0.5478402,0.2739201,295.15
405900,121.2667,0.5478402,0.5478402,0.2739201,295.15
406800,104.1556,0.47053823,0.47053823,0.23526911,295.15
406800,104.1556,0.47053823,0.47053823,0.23526911,295.15
407700,83.5,0.37722352,0.37722352,0.18861176,295.15
407700,83.5,0.37722352,0.37722352,0.18861176,295.15
408600,78.3778,0.35408324,0.35408324,0.17704162,295.15
408600,78.3778,0.35408324,0.35408324,0.17704162,295.15
409500,67.4333,0.30463985,0.30463985,0.15231992,295.15
409500,67.4333,0.30463985,0.30463985,0.15231992,295.15
410400,61.6,0.27828705,0.27828705,0.13914353,295.15
410400,61.6,0.27828705,0.27828705,0.13914353,295.15
411300,52.3667,0.23657426,0.23657426,0.11828713,295.15
411300,52.3667,0.23657426,0.23657426,0.11828713,295.15
412200,44.7333,0.20208926,0.20208926,0.10104463,295.15
412200,44.7333,0.20208926,0.20208926,0.10104463,295.15
413100,36.5741,0.16522887,0.16522887,0.08261444,295.15
413100,36.5741,0.16522887,0.16522887,0.08261444,295.15
414000,30.5815,0.13815643,0.13815643,0.069078214,295.15
414000,30.5815,0.13815643,0.13815643,0.069078214,292.15
414900,30.0081,0.13556601,0.13556601,0.067783006,292.15
414900,30.0081,0.13556601,0.13556601,0.067783006,292.15
415800,20.6364,0.093227975,0.093227975,0.046613988,292.15
415800,20.6364,0.093227975,0.093227975,0.046613988,292.15
416700,16.9333,0.07649867,0.07649867,0.038249336,292.15
416700,16.9333,0.07649867,0.07649867,0.038249336,292.15
417600,13.1579,0.059442747,0.059442747,0.029721374,292.15
417600,13.1579,0.059442747,0.059442747,0.029721374,292.15
418500,14.1421,0.06388902,0.06388902,0.03194451,292.15
418500,14.1421,0.06388902,0.06388902,0.03194451,292.15
419400,15.6617,0.07075404,0.07075404,0.03537702,292.15
419400,15.6617,0.07075404,0.07075404,0.03537702,292.15
420300,13.8889,0.06274515,0.06274515,0.031372573,292.15
420300,13.8889,0.06274515,0.06274515,0.031372573,292.15
421200,13.0192,0.05881615,0.05881615,0.029408075,292.15
421200,13.0192,0.05881615,0.05881615,0.029408075,292.15
422100,12.8516,0.058058992,0.058058992,0.029029496,292.15
422100,12.8516,0.058058992,0.058058992,0.029029496,292.15
423000,12.728,0.057500612,0.057500612,0.028750306,292.15
423000,12.728,0.057500612,0.057500612,0.028750306,292.15
423900,12.6044,0.056942232,0.056942232,0.028471116,292.15
423900,12.6044,0.056942232,0.056942232,0.028471116,292.15
424800,12.4808,0.05638385,0.05638385,0.028191924,292.15
424800,12.4808,0.05638385,0.05638385,0.028191924,292.15
425700,12.3571,0.055825017,0.055825017,0.027912509,292.15
425700,12.3571,0.055825017,0.055825017,0.027912509,292.15
426600,12.2335,0.055266634,0.055266634,0.027633317,292.15
426600,12.2335,0.055266634,0.055266634,0.027633317,292.15
427500,12.1099,0.054708254,0.054708254,0.027354127,292.15
427500,12.1099,0.054708254,0.054708254,0.027354127,292.15
428400,11.9863,0.054149874,0.054149874,0.027074937,292.15
428400,11.9863,0.054149874,0.054149874,0.027074937,292.15
429300,11.8626,0.05359104,0.05359104,0.02679552,292.15
429300,11.8626,0.05359104,0.05359104,0.02679552,292.15
430200,11.739,0.05303266,0.05303266,0.02651633,292.15
430200,11.739,0.05303266,0.05303266,0.02651633,292.15
431100,11.6154,0.05247428,0.05247428,0.02623714,292.15
431100,11.6154,0.05247428,0.05247428,0.02623714,292.15
432000,11.4918,0.051915895,0.051915895,0.025957948,292.15
432000,11.4918,0.051915895,0.051915895,0.025957948,292.15
432900,11.3681,0.051357064,0.051357064,0.025678532,292.15
432900,11.3681,0.051357064,0.051357064,0.025678532,292.15
433800,11.2445,0.05079868,0.05079868,0.02539934,292.15
433800,11.2445,0.05079868,0.05079868,0.02539934,292.15
434700,11.1209,0.0502403,0.0502403,0.02512015,292.15
434700,11.1209,0.0502403,0.0502403,0.02512015,292.15
435600,10.9973,0.04968192,0.04968192,0.02484096,292.15
435600,10.9973,0.04968192,0.04968192,0.02484096,292.15
436500,10.8736,0.049123086,0.049123086,0.024561543,292.15
436500,10.8736,0.049123086,0.049123086,0.024561543,292.15
437400,10.75,0.048564706,0.048564706,0.024282353,292.15
437400,10.75,0.048564706,0.048564706,0.024282353,292.15
438300,10.6264,0.048006326,0.048006326,0.024003163,292.15
438300,10.6264,0.048006326,0.048006326,0.024003163,292.15
439200,10.5027,0.04744749,0.04744749,0.023723746,292.15
439200,10.5027,0.04744749,0.04744749,0.023723746,292.15
440100,10.3791,0.04688911,0.04688911,0.023444556,292.15
440100,10.3791,0.04688911,0.04688911,0.023444556,292.15
441000,10.2555,0.046330728,0.046330728,0.023165364,292.15
441000,10.2555,0.046330728,0.046330728,0.023165364,292.15
441900,10.1319,0.045772348,0.045772348,0.022886174,292.15
441900,10.1319,0.045772348,0.045772348,0.022886174,292.15
442800,10.0082,0.045213517,0.045213517,0.022606758,292.15
442800,10.0082,0.045213517,0.045213517,0.022606758,292.15
443700,9.8846,0.044655133,0.044655133,0.022327567,292.15
443700,9.8846,0.044655133,0.044655133,0.022327567,292.15
