time,UpperSetp[nZ],LowerSetp[nZ],UpperCO2[nZ],UpperSetp[sZ],LowerSetp[sZ],UpperCO2[sZ]
541800,298.15,294.15,900,298.15,294.15,900
542700,298.15,294.15,900,298.15,294.15,900
543600,298.15,294.15,900,298.15,294.15,900
544500,298.15,294.15,900,298.15,294.15,900
545400,298.15,294.15,900,298.15,294.15,900
546300,298.15,294.15,900,298.15,294.15,900
547200,298.15,294.15,900,298.15,294.15,900
548100,298.15,294.15,900,298.15,294.15,900
549000,298.15,294.15,900,298.15,294.15,900
549900,298.15,294.15,900,298.15,294.15,900
550800,298.15,294.15,900,298.15,294.15,900
551700,298.15,294.15,900,298.15,294.15,900
552600,298.15,294.15,900,298.15,294.15,900
553500,298.15,294.15,900,298.15,294.15,900
554400,298.15,294.15,900,298.15,294.15,900
555300,298.15,294.15,900,298.15,294.15,900
556200,298.15,294.15,900,298.15,294.15,900
557100,298.15,294.15,900,298.15,294.15,900
558000,298.15,294.15,900,298.15,294.15,900
558900,298.15,294.15,900,298.15,294.15,900
559800,298.15,294.15,900,298.15,294.15,900
560700,298.15,294.15,900,298.15,294.15,900
561600,298.15,294.15,900,298.15,294.15,900
562500,298.15,294.15,900,298.15,294.15,900
563400,298.15,294.15,900,298.15,294.15,900
564300,298.15,294.15,900,298.15,294.15,900
565200,298.15,294.15,900,298.15,294.15,900
566100,303.15,289.15,900,303.15,289.15,900
567000,303.15,289.15,900,303.15,289.15,900
567900,303.15,289.15,900,303.15,289.15,900
568800,303.15,289.15,900,303.15,289.15,900
569700,303.15,289.15,900,303.15,289.15,900
570600,303.15,289.15,900,303.15,289.15,900
571500,303.15,289.15,900,303.15,289.15,900
572400,303.15,289.15,900,303.15,289.15,900
573300,303.15,289.15,900,303.15,289.15,900
574200,303.15,289.15,900,303.15,289.15,900
575100,303.15,289.15,900,303.15,289.15,900
576000,303.15,289.15,900,303.15,289.15,900
576900,303.15,289.15,900,303.15,289.15,900
577800,303.15,289.15,900,303.15,289.15,900
578700,303.15,289.15,900,303.15,289.15,900
579600,303.15,289.15,900,303.15,289.15,900
580500,303.15,289.15,900,303.15,289.15,900
581400,303.15,289.15,900,303.15,289.15,900
582300,303.15,289.15,900,303.15,289.15,900
583200,303.15,289.15,900,303.15,289.15,900
584100,303.15,289.15,900,303.15,289.15,900
585000,303.15,289.15,900,303.15,289.15,900
585900,303.15,289.15,900,303.15,289.15,900
586800,303.15,289.15,900,303.15,289.15,900
587700,303.15,289.15,900,303.15,289.15,900
588600,303.15,289.15,900,303.15,289.15,900
589500,303.15,289.15,900,303.15,289.15,900
590400,303.15,289.15,900,303.15,289.15,900
591300,303.15,289.15,900,303.15,289.15,900
592200,303.15,289.15,900,303.15,289.15,900
593100,303.15,289.15,900,303.15,289.15,900
594000,303.15,289.15,900,303.15,289.15,900
594900,303.15,289.15,900,303.15,289.15,900
595800,303.15,289.15,900,303.15,289.15,900
596700,303.15,289.15,900,303.15,289.15,900
597600,303.15,289.15,900,303.15,289.15,900
598500,303.15,289.15,900,303.15,289.15,900
599400,303.15,289.15,900,303.15,289.15,900
600300,303.15,289.15,900,303.15,289.15,900
601200,303.15,289.15,900,303.15,289.15,900
602100,303.15,289.15,900,303.15,289.15,900
603000,303.15,289.15,900,303.15,289.15,900
603900,303.15,289.15,900,303.15,289.15,900
604800,303.15,289.15,900,303.15,289.15,900
605700,298.15,294.15,900,298.15,294.15,900
606600,298.15,294.15,900,298.15,294.15,900
607500,298.15,294.15,900,298.15,294.15,900
608400,298.15,294.15,900,298.15,294.15,900
609300,298.15,294.15,900,298.15,294.15,900
610200,298.15,294.15,900,298.15,294.15,900
611100,298.15,294.15,900,298.15,294.15,900
612000,298.15,294.15,900,298.15,294.15,900
612900,298.15,294.15,900,298.15,294.15,900
613800,298.15,294.15,900,298.15,294.15,900
614700,298.15,294.15,900,298.15,294.15,900
615600,298.15,294.15,900,298.15,294.15,900
616500,298.15,294.15,900,298.15,294.15,900
617400,298.15,294.15,900,298.15,294.15,900
618300,298.15,294.15,900,298.15,294.15,900
619200,298.15,294.15,900,298.15,294.15,900
620100,298.15,294.15,900,298.15,294.15,900
621000,298.15,294.15,900,298.15,294.15,900
621900,298.15,294.15,900,298.15,294.15,900
622800,298.15,294.15,900,298.15,294.15,900
623700,298.15,294.15,900,298.15,294.15,900
624600,298.15,294.15,900,298.15,294.15,900
625500,298.15,294.15,900,298.15,294.15,900
626400,298.15,294.15,900,298.15,294.15,900
627300,298.15,294.15,900,298.15,294.15,900
628200,298.15,294.15,900,298.15,294.15,900
629100,298.15,294.15,900,298.15,294.15,900
630000,298.15,294.15,900,298.15,294.15,900
630900,298.15,294.15,900,298.15,294.15,900
631800,298.15,294.15,900,298.15,294.15,900
632700,298.15,294.15,900,298.15,294.15,900
633600,298.15,294.15,900,298.15,294.15,900
634500,298.15,294.15,900,298.15,294.15,900
635400,298.15,294.15,900,298.15,294.15,900
636300,298.15,294.15,900,298.15,294.15,900
637200,298.15,294.15,900,298.15,294.15,900
638100,298.15,294.15,900,298.15,294.15,900
639000,298.15,294.15,900,298.15,294.15,900
639900,298.15,294.15,900,298.15,294.15,900
640800,298.15,294.15,900,298.15,294.15,900
641700,298.15,294.15,900,298.15,294.15,900
642600,298.15,294.15,900,298.15,294.15,900
643500,298.15,294.15,900,298.15,294.15,900
644400,298.15,294.15,900,298.15,294.15,900
645300,298.15,294.15,900,298.15,294.15,900
646200,298.15,294.15,900,298.15,294.15,900
647100,298.15,294.15,900,298.15,294.15,900
648000,298.15,294.15,900,298.15,294.15,900
648900,303.15,289.15,900,303.15,289.15,900
649800,303.15,289.15,900,303.15,289.15,900
650700,303.15,289.15,900,303.15,289.15,900
651600,303.15,289.15,900,303.15,289.15,900
652500,303.15,289.15,900,303.15,289.15,900
653400,303.15,289.15,900,303.15,289.15,900
654300,303.15,289.15,900,303.15,289.15,900
655200,303.15,289.15,900,303.15,289.15,900
656100,303.15,289.15,900,303.15,289.15,900
657000,303.15,289.15,900,303.15,289.15,900
657900,303.15,289.15,900,303.15,289.15,900
658800,303.15,289.15,900,303.15,289.15,900
659700,303.15,289.15,900,303.15,289.15,900
660600,303.15,289.15,900,303.15,289.15,900
661500,303.15,289.15,900,303.15,289.15,900
662400,303.15,289.15,900,303.15,289.15,900
663300,303.15,289.15,900,303.15,289.15,900
664200,303.15,289.15,900,303.15,289.15,900
665100,303.15,289.15,900,303.15,289.15,900
666000,303.15,289.15,900,303.15,289.15,900
666900,303.15,289.15,900,303.15,289.15,900
667800,303.15,289.15,900,303.15,289.15,900
668700,303.15,289.15,900,303.15,289.15,900
669600,303.15,289.15,900,303.15,289.15,900
670500,303.15,289.15,900,303.15,289.15,900
671400,303.15,289.15,900,303.15,289.15,900
672300,303.15,289.15,900,303.15,289.15,900
673200,303.15,289.15,900,303.15,289.15,900
674100,303.15,289.15,900,303.15,289.15,900
675000,303.15,289.15,900,303.15,289.15,900
675900,303.15,289.15,900,303.15,289.15,900
676800,303.15,289.15,900,303.15,289.15,900
677700,303.15,289.15,900,303.15,289.15,900
678600,303.15,289.15,900,303.15,289.15,900
679500,303.15,289.15,900,303.15,289.15,900
680400,303.15,289.15,900,303.15,289.15,900
681300,303.15,289.15,900,303.15,289.15,900
682200,303.15,289.15,900,303.15,289.15,900
683100,303.15,289.15,900,303.15,289.15,900
684000,303.15,289.15,900,303.15,289.15,900
684900,303.15,289.15,900,303.15,289.15,900
685800,303.15,289.15,900,303.15,289.15,900
686700,303.15,289.15,900,303.15,289.15,900
687600,303.15,289.15,900,303.15,289.15,900
688500,298.15,294.15,900,298.15,294.15,900
689400,298.15,294.15,900,298.15,294.15,900
690300,298.15,294.15,900,298.15,294.15,900
691200,298.15,294.15,900,298.15,294.15,900
692100,298.15,294.15,900,298.15,294.15,900
693000,298.15,294.15,900,298.15,294.15,900
693900,298.15,294.15,900,298.15,294.15,900
694800,298.15,294.15,900,298.15,294.15,900
695700,298.15,294.15,900,298.15,294.15,900
696600,298.15,294.15,900,298.15,294.15,900
697500,298.15,294.15,900,298.15,294.15,900
698400,298.15,294.15,900,298.15,294.15,900
699300,298.15,294.15,900,298.15,294.15,900
700200,298.15,294.15,900,298.15,294.15,900
701100,298.15,294.15,900,298.15,294.15,900
702000,298.15,294.15,900,298.15,294.15,900
702900,298.15,294.15,900,298.15,294.15,900
703800,298.15,294.15,900,298.15,294.15,900
704700,298.15,294.15,900,298.15,294.15,900
705600,298.15,294.15,900,298.15,294.15,900
706500,298.15,294.15,900,298.15,294.15,900
707400,298.15,294.15,900,298.15,294.15,900
708300,298.15,294.15,900,298.15,294.15,900
709200,298.15,294.15,900,298.15,294.15,900
710100,298.15,294.15,900,298.15,294.15,900
711000,298.15,294.15,900,298.15,294.15,900
711900,298.15,294.15,900,298.15,294.15,900
712800,298.15,294.15,900,298.15,294.15,900
713700,298.15,294.15,900,298.15,294.15,900
714600,298.15,294.15,900,298.15,294.15,900
715500,298.15,294.15,900,298.15,294.15,900
716400,298.15,294.15,900,298.15,294.15,900
717300,298.15,294.15,900,298.15,294.15,900
718200,298.15,294.15,900,298.15,294.15,900
719100,298.15,294.15,900,298.15,294.15,900
720000,298.15,294.15,900,298.15,294.15,900
720900,298.15,294.15,900,298.15,294.15,900
721800,298.15,294.15,900,298.15,294.15,900
722700,298.15,294.15,900,298.15,294.15,900
723600,298.15,294.15,900,298.15,294.15,900
724500,298.15,294.15,900,298.15,294.15,900
725400,298.15,294.15,900,298.15,294.15,900
726300,298.15,294.15,900,298.15,294.15,900
727200,298.15,294.15,900,298.15,294.15,900
728100,298.15,294.15,900,298.15,294.15,900
729000,298.15,294.15,900,298.15,294.15,900
729900,298.15,294.15,900,298.15,294.15,900
730800,298.15,294.15,900,298.15,294.15,900
731700,303.15,289.15,900,303.15,289.15,900
732600,303.15,289.15,900,303.15,289.15,900
733500,303.15,289.15,900,303.15,289.15,900
734400,303.15,289.15,900,303.15,289.15,900
735300,303.15,289.15,900,303.15,289.15,900
736200,303.15,289.15,900,303.15,289.15,900
737100,303.15,289.15,900,303.15,289.15,900
738000,303.15,289.15,900,303.15,289.15,900
738900,303.15,289.15,900,303.15,289.15,900
739800,303.15,289.15,900,303.15,289.15,900
740700,303.15,289.15,900,303.15,289.15,900
741600,303.15,289.15,900,303.15,289.15,900
742500,303.15,289.15,900,303.15,289.15,900
743400,303.15,289.15,900,303.15,289.15,900
744300,303.15,289.15,900,303.15,289.15,900
745200,303.15,289.15,900,303.15,289.15,900
746100,303.15,289.15,900,303.15,289.15,900
747000,303.15,289.15,900,303.15,289.15,900
747900,303.15,289.15,900,303.15,289.15,900
748800,303.15,289.15,900,303.15,289.15,900
749700,303.15,289.15,900,303.15,289.15,900
750600,303.15,289.15,900,303.15,289.15,900
751500,303.15,289.15,900,303.15,289.15,900
752400,303.15,289.15,900,303.15,289.15,900
753300,303.15,289.15,900,303.15,289.15,900
754200,303.15,289.15,900,303.15,289.15,900
755100,303.15,289.15,900,303.15,289.15,900
756000,303.15,289.15,900,303.15,289.15,900
756900,303.15,289.15,900,303.15,289.15,900
757800,303.15,289.15,900,303.15,289.15,900
758700,303.15,289.15,900,303.15,289.15,900
759600,303.15,289.15,900,303.15,289.15,900
760500,303.15,289.15,900,303.15,289.15,900
761400,303.15,289.15,900,303.15,289.15,900
762300,303.15,289.15,900,303.15,289.15,900
763200,303.15,289.15,900,303.15,289.15,900
764100,303.15,289.15,900,303.15,289.15,900
765000,303.15,289.15,900,303.15,289.15,900
765900,303.15,289.15,900,303.15,289.15,900
766800,303.15,289.15,900,303.15,289.15,900
767700,303.15,289.15,900,303.15,289.15,900
768600,303.15,289.15,900,303.15,289.15,900
769500,303.15,289.15,900,303.15,289.15,900
770400,303.15,289.15,900,303.15,289.15,900
771300,298.15,294.15,900,298.15,294.15,900
772200,298.15,294.15,900,298.15,294.15,900
773100,298.15,294.15,900,298.15,294.15,900
774000,298.15,294.15,900,298.15,294.15,900
774900,298.15,294.15,900,298.15,294.15,900
775800,298.15,294.15,900,298.15,294.15,900
776700,298.15,294.15,900,298.15,294.15,900
777600,298.15,294.15,900,298.15,294.15,900
778500,298.15,294.15,900,298.15,294.15,900
779400,298.15,294.15,900,298.15,294.15,900
780300,298.15,294.15,900,298.15,294.15,900
781200,298.15,294.15,900,298.15,294.15,900
782100,298.15,294.15,900,298.15,294.15,900
783000,298.15,294.15,900,298.15,294.15,900
783900,298.15,294.15,900,298.15,294.15,900
784800,298.15,294.15,900,298.15,294.15,900
785700,298.15,294.15,900,298.15,294.15,900
786600,298.15,294.15,900,298.15,294.15,900
787500,298.15,294.15,900,298.15,294.15,900
788400,298.15,294.15,900,298.15,294.15,900
789300,298.15,294.15,900,298.15,294.15,900
790200,298.15,294.15,900,298.15,294.15,900
791100,298.15,294.15,900,298.15,294.15,900
792000,298.15,294.15,900,298.15,294.15,900
792900,298.15,294.15,900,298.15,294.15,900
793800,298.15,294.15,900,298.15,294.15,900
794700,298.15,294.15,900,298.15,294.15,900
795600,298.15,294.15,900,298.15,294.15,900
796500,298.15,294.15,900,298.15,294.15,900
797400,298.15,294.15,900,298.15,294.15,900
798300,298.15,294.15,900,298.15,294.15,900
799200,298.15,294.15,900,298.15,294.15,900
800100,298.15,294.15,900,298.15,294.15,900
801000,298.15,294.15,900,298.15,294.15,900
801900,298.15,294.15,900,298.15,294.15,900
802800,298.15,294.15,900,298.15,294.15,900
803700,298.15,294.15,900,298.15,294.15,900
804600,298.15,294.15,900,298.15,294.15,900
805500,298.15,294.15,900,298.15,294.15,900
806400,298.15,294.15,900,298.15,294.15,900
807300,298.15,294.15,900,298.15,294.15,900
808200,298.15,294.15,900,298.15,294.15,900
809100,298.15,294.15,900,298.15,294.15,900
810000,298.15,294.15,900,298.15,294.15,900
810900,298.15,294.15,900,298.15,294.15,900
811800,298.15,294.15,900,298.15,294.15,900
812700,298.15,294.15,900,298.15,294.15,900
813600,298.15,294.15,900,298.15,294.15,900
814500,303.15,289.15,900,303.15,289.15,900
815400,303.15,289.15,900,303.15,289.15,900
816300,303.15,289.15,900,303.15,289.15,900
817200,303.15,289.15,900,303.15,289.15,900
818100,303.15,289.15,900,303.15,289.15,900
819000,303.15,289.15,900,303.15,289.15,900
819900,303.15,289.15,900,303.15,289.15,900
820800,303.15,289.15,900,303.15,289.15,900
821700,303.15,289.15,900,303.15,289.15,900
822600,303.15,289.15,900,303.15,289.15,900
823500,303.15,289.15,900,303.15,289.15,900
824400,303.15,289.15,900,303.15,289.15,900
825300,303.15,289.15,900,303.15,289.15,900
826200,303.15,289.15,900,303.15,289.15,900
827100,303.15,289.15,900,303.15,289.15,900
828000,303.15,289.15,900,303.15,289.15,900
828900,303.15,289.15,900,303.15,289.15,900
829800,303.15,289.15,900,303.15,289.15,900
830700,303.15,289.15,900,303.15,289.15,900
831600,303.15,289.15,900,303.15,289.15,900
832500,303.15,289.15,900,303.15,289.15,900
833400,303.15,289.15,900,303.15,289.15,900
834300,303.15,289.15,900,303.15,289.15,900
835200,303.15,289.15,900,303.15,289.15,900
836100,303.15,289.15,900,303.15,289.15,900
837000,303.15,289.15,900,303.15,289.15,900
837900,303.15,289.15,900,303.15,289.15,900
838800,303.15,289.15,900,303.15,289.15,900
839700,303.15,289.15,900,303.15,289.15,900
840600,303.15,289.15,900,303.15,289.15,900
841500,303.15,289.15,900,303.15,289.15,900
842400,303.15,289.15,900,303.15,289.15,900
843300,303.15,289.15,900,303.15,289.15,900
844200,303.15,289.15,900,303.15,289.15,900
845100,303.15,289.15,900,303.15,289.15,900
846000,303.15,289.15,900,303.15,289.15,900
846900,303.15,289.15,900,303.15,289.15,900
847800,303.15,289.15,900,303.15,289.15,900
848700,303.15,289.15,900,303.15,289.15,900
849600,303.15,289.15,900,303.15,289.15,900
850500,303.15,289.15,900,303.15,289.15,900
851400,303.15,289.15,900,303.15,289.15,900
852300,303.15,289.15,900,303.15,289.15,900
853200,303.15,289.15,900,303.15,289.15,900
854100,298.15,294.15,900,298.15,294.15,900
855000,298.15,294.15,900,298.15,294.15,900
855900,298.15,294.15,900,298.15,294.15,900
856800,298.15,294.15,900,298.15,294.15,900
857700,298.15,294.15,900,298.15,294.15,900
858600,298.15,294.15,900,298.15,294.15,900
859500,298.15,294.15,900,298.15,294.15,900
860400,298.15,294.15,900,298.15,294.15,900
861300,298.15,294.15,900,298.15,294.15,900
862200,298.15,294.15,900,298.15,294.15,900
863100,298.15,294.15,900,298.15,294.15,900
864000,298.15,294.15,900,298.15,294.15,900
864900,303.15,289.15,900,303.15,289.15,900
865800,303.15,289.15,900,303.15,289.15,900
866700,303.15,289.15,900,303.15,289.15,900
867600,303.15,289.15,900,303.15,289.15,900
868500,303.15,289.15,900,303.15,289.15,900
869400,303.15,289.15,900,303.15,289.15,900
870300,303.15,289.15,900,303.15,289.15,900
871200,303.15,289.15,900,303.15,289.15,900
872100,303.15,289.15,900,303.15,289.15,900
873000,303.15,289.15,900,303.15,289.15,900
873900,303.15,289.15,900,303.15,289.15,900
874800,303.15,289.15,900,303.15,289.15,900
875700,303.15,289.15,900,303.15,289.15,900
876600,303.15,289.15,900,303.15,289.15,900
877500,303.15,289.15,900,303.15,289.15,900
878400,303.15,289.15,900,303.15,289.15,900
879300,303.15,289.15,900,303.15,289.15,900
880200,303.15,289.15,900,303.15,289.15,900
881100,303.15,289.15,900,303.15,289.15,900
882000,303.15,289.15,900,303.15,289.15,900
882900,303.15,289.15,900,303.15,289.15,900
883800,303.15,289.15,900,303.15,289.15,900
884700,303.15,289.15,900,303.15,289.15,900
885600,303.15,289.15,900,303.15,289.15,900
886500,303.15,289.15,900,303.15,289.15,900
887400,303.15,289.15,900,303.15,289.15,900
888300,303.15,289.15,900,303.15,289.15,900
889200,303.15,289.15,900,303.15,289.15,900
890100,303.15,289.15,900,303.15,289.15,900
891000,303.15,289.15,900,303.15,289.15,900
891900,303.15,289.15,900,303.15,289.15,900
892800,303.15,289.15,900,303.15,289.15,900
893700,303.15,289.15,900,303.15,289.15,900
894600,303.15,289.15,900,303.15,289.15,900
895500,303.15,289.15,900,303.15,289.15,900
896400,303.15,289.15,900,303.15,289.15,900
897300,303.15,289.15,900,303.15,289.15,900
898200,303.15,289.15,900,303.15,289.15,900
899100,303.15,289.15,900,303.15,289.15,900
900000,303.15,289.15,900,303.15,289.15,900
900900,303.15,289.15,900,303.15,289.15,900
901800,303.15,289.15,900,303.15,289.15,900
902700,303.15,289.15,900,303.15,289.15,900
903600,303.15,289.15,900,303.15,289.15,900
904500,303.15,289.15,900,303.15,289.15,900
905400,303.15,289.15,900,303.15,289.15,900
906300,303.15,289.15,900,303.15,289.15,900
907200,303.15,289.15,900,303.15,289.15,900
908100,303.15,289.15,900,303.15,289.15,900
909000,303.15,289.15,900,303.15,289.15,900
909900,303.15,289.15,900,303.15,289.15,900
910800,303.15,289.15,900,303.15,289.15,900
911700,303.15,289.15,900,303.15,289.15,900
912600,303.15,289.15,900,303.15,289.15,900
913500,303.15,289.15,900,303.15,289.15,900
914400,303.15,289.15,900,303.15,289.15,900
915300,303.15,289.15,900,303.15,289.15,900
916200,303.15,289.15,900,303.15,289.15,900
917100,303.15,289.15,900,303.15,289.15,900
918000,303.15,289.15,900,303.15,289.15,900
918900,303.15,289.15,900,303.15,289.15,900
919800,303.15,289.15,900,303.15,289.15,900
920700,303.15,289.15,900,303.15,289.15,900
921600,303.15,289.15,900,303.15,289.15,900
922500,303.15,289.15,900,303.15,289.15,900
923400,303.15,289.15,900,303.15,289.15,900
924300,303.15,289.15,900,303.15,289.15,900
925200,303.15,289.15,900,303.15,289.15,900
926100,303.15,289.15,900,303.15,289.15,900
927000,303.15,289.15,900,303.15,289.15,900
927900,303.15,289.15,900,303.15,289.15,900
928800,303.15,289.15,900,303.15,289.15,900
929700,303.15,289.15,900,303.15,289.15,900
930600,303.15,289.15,900,303.15,289.15,900
931500,303.15,289.15,900,303.15,289.15,900
932400,303.15,289.15,900,303.15,289.15,900
933300,303.15,289.15,900,303.15,289.15,900
934200,303.15,289.15,900,303.15,289.15,900
935100,303.15,289.15,900,303.15,289.15,900
936000,303.15,289.15,900,303.15,289.15,900
936900,303.15,289.15,900,303.15,289.15,900
937800,303.15,289.15,900,303.15,289.15,900
938700,303.15,289.15,900,303.15,289.15,900
939600,303.15,289.15,900,303.15,289.15,900
940500,303.15,289.15,900,303.15,289.15,900
941400,303.15,289.15,900,303.15,289.15,900
942300,303.15,289.15,900,303.15,289.15,900
