time,InternalGainsCon[nZ],InternalGainsRad[nZ],InternalGainsLat[nZ],InternalGainsCon[sZ],InternalGainsRad[sZ],InternalGainsLat[sZ]
700200,4866.6665,7300,7500,4866.6665,7300,7500
701100,4866.6665,7300,7500,4866.6665,7300,7500
702000,4866.6665,7300,7500,4866.6665,7300,7500
702900,4866.6665,7300,7500,4866.6665,7300,7500
703800,4866.6665,7300,7500,4866.6665,7300,7500
704700,4866.6665,7300,7500,4866.6665,7300,7500
705600,4866.6665,7300,7500,4866.6665,7300,7500
706500,4380,6570,6750,4380,6570,6750
707400,4380,6570,6750,4380,6570,6750
708300,4380,6570,6750,4380,6570,6750
709200,4380,6570,6750,4380,6570,6750
710100,4380,6570,6750,4380,6570,6750
711000,4380,6570,6750,4380,6570,6750
711900,4380,6570,6750,4380,6570,6750
712800,4380,6570,6750,4380,6570,6750
713700,4866.6665,7300,7500,4866.6665,7300,7500
714600,4866.6665,7300,7500,4866.6665,7300,7500
715500,4866.6665,7300,7500,4866.6665,7300,7500
716400,4866.6665,7300,7500,4866.6665,7300,7500
717300,4380,6570,6750,4380,6570,6750
718200,4380,6570,6750,4380,6570,6750
719100,4380,6570,6750,4380,6570,6750
720000,4380,6570,6750,4380,6570,6750
720900,2920,4380,4500,2920,4380,4500
721800,2920,4380,4500,2920,4380,4500
722700,2920,4380,4500,2920,4380,4500
723600,2920,4380,4500,2920,4380,4500
724500,1946.6667,2920,3000,1946.6667,2920,3000
725400,1946.6667,2920,3000,1946.6667,2920,3000
726300,1946.6667,2920,3000,1946.6667,2920,3000
727200,1946.6667,2920,3000,1946.6667,2920,3000
728100,1460,2190,2250,1460,2190,2250
729000,1460,2190,2250,1460,2190,2250
729900,1460,2190,2250,1460,2190,2250
730800,1460,2190,2250,1460,2190,2250
731700,0,0,0,0,0,0
732600,0,0,0,0,0,0
733500,0,0,0,0,0,0
734400,0,0,0,0,0,0
735300,0,0,0,0,0,0
736200,0,0,0,0,0,0
737100,0,0,0,0,0,0
738000,0,0,0,0,0,0
738900,0,0,0,0,0,0
739800,0,0,0,0,0,0
740700,0,0,0,0,0,0
741600,0,0,0,0,0,0
742500,0,0,0,0,0,0
743400,0,0,0,0,0,0
744300,0,0,0,0,0,0
745200,0,0,0,0,0,0
746100,0,0,0,0,0,0
747000,0,0,0,0,0,0
747900,0,0,0,0,0,0
748800,0,0,0,0,0,0
749700,0,0,0,0,0,0
750600,0,0,0,0,0,0
751500,0,0,0,0,0,0
752400,0,0,0,0,0,0
753300,0,0,0,0,0,0
754200,0,0,0,0,0,0
755100,0,0,0,0,0,0
756000,0,0,0,0,0,0
756900,0,0,0,0,0,0
757800,0,0,0,0,0,0
758700,0,0,0,0,0,0
759600,0,0,0,0,0,0
760500,0,0,0,0,0,0
761400,0,0,0,0,0,0
762300,0,0,0,0,0,0
763200,0,0,0,0,0,0
764100,0,0,0,0,0,0
765000,0,0,0,0,0,0
765900,0,0,0,0,0,0
766800,0,0,0,0,0,0
767700,0,0,0,0,0,0
768600,0,0,0,0,0,0
769500,0,0,0,0,0,0
770400,0,0,0,0,0,0
771300,2920,4380,4500,2920,4380,4500
772200,2920,4380,4500,2920,4380,4500
773100,2920,4380,4500,2920,4380,4500
774000,2920,4380,4500,2920,4380,4500
774900,4380,6570,6750,4380,6570,6750
775800,4380,6570,6750,4380,6570,6750
776700,4380,6570,6750,4380,6570,6750
777600,4380,6570,6750,4380,6570,6750
778500,4623.3335,6935,7125,4623.3335,6935,7125
779400,4623.3335,6935,7125,4623.3335,6935,7125
780300,4623.3335,6935,7125,4623.3335,6935,7125
781200,4623.3335,6935,7125,4623.3335,6935,7125
782100,4866.6665,7300,7500,4866.6665,7300,7500
783000,4866.6665,7300,7500,4866.6665,7300,7500
783900,4866.6665,7300,7500,4866.6665,7300,7500
784800,4866.6665,7300,7500,4866.6665,7300,7500
785700,4866.6665,7300,7500,4866.6665,7300,7500
786600,4866.6665,7300,7500,4866.6665,7300,7500
787500,4866.6665,7300,7500,4866.6665,7300,7500
788400,4866.6665,7300,7500,4866.6665,7300,7500
789300,4380,6570,6750,4380,6570,6750
790200,4380,6570,6750,4380,6570,6750
791100,4380,6570,6750,4380,6570,6750
792000,4380,6570,6750,4380,6570,6750
792900,4380,6570,6750,4380,6570,6750
793800,4380,6570,6750,4380,6570,6750
794700,4380,6570,6750,4380,6570,6750
795600,4380,6570,6750,4380,6570,6750
796500,4866.6665,7300,7500,4866.6665,7300,7500
797400,4866.6665,7300,7500,4866.6665,7300,7500
798300,4866.6665,7300,7500,4866.6665,7300,7500
799200,4866.6665,7300,7500,4866.6665,7300,7500
800100,4380,6570,6750,4380,6570,6750
801000,4380,6570,6750,4380,6570,6750
801900,4380,6570,6750,4380,6570,6750
802800,4380,6570,6750,4380,6570,6750
803700,2920,4380,4500,2920,4380,4500
804600,2920,4380,4500,2920,4380,4500
805500,2920,4380,4500,2920,4380,4500
806400,2920,4380,4500,2920,4380,4500
807300,1946.6667,2920,3000,1946.6667,2920,3000
808200,1946.6667,2920,3000,1946.6667,2920,3000
809100,1946.6667,2920,3000,1946.6667,2920,3000
810000,1946.6667,2920,3000,1946.6667,2920,3000
810900,1460,2190,2250,1460,2190,2250
811800,1460,2190,2250,1460,2190,2250
812700,1460,2190,2250,1460,2190,2250
813600,1460,2190,2250,1460,2190,2250
814500,0,0,0,0,0,0
815400,0,0,0,0,0,0
816300,0,0,0,0,0,0
817200,0,0,0,0,0,0
818100,0,0,0,0,0,0
819000,0,0,0,0,0,0
819900,0,0,0,0,0,0
820800,0,0,0,0,0,0
821700,0,0,0,0,0,0
822600,0,0,0,0,0,0
823500,0,0,0,0,0,0
824400,0,0,0,0,0,0
825300,0,0,0,0,0,0
826200,0,0,0,0,0,0
827100,0,0,0,0,0,0
828000,0,0,0,0,0,0
828900,0,0,0,0,0,0
829800,0,0,0,0,0,0
830700,0,0,0,0,0,0
831600,0,0,0,0,0,0
832500,0,0,0,0,0,0
833400,0,0,0,0,0,0
834300,0,0,0,0,0,0
835200,0,0,0,0,0,0
836100,0,0,0,0,0,0
837000,0,0,0,0,0,0
837900,0,0,0,0,0,0
838800,0,0,0,0,0,0
839700,0,0,0,0,0,0
840600,0,0,0,0,0,0
841500,0,0,0,0,0,0
842400,0,0,0,0,0,0
843300,0,0,0,0,0,0
844200,0,0,0,0,0,0
845100,0,0,0,0,0,0
846000,0,0,0,0,0,0
846900,0,0,0,0,0,0
847800,0,0,0,0,0,0
848700,0,0,0,0,0,0
849600,0,0,0,0,0,0
850500,0,0,0,0,0,0
851400,0,0,0,0,0,0
852300,0,0,0,0,0,0
853200,0,0,0,0,0,0
854100,2920,4380,4500,2920,4380,4500
855000,2920,4380,4500,2920,4380,4500
855900,2920,4380,4500,2920,4380,4500
856800,2920,4380,4500,2920,4380,4500
857700,4380,6570,6750,4380,6570,6750
858600,4380,6570,6750,4380,6570,6750
859500,4380,6570,6750,4380,6570,6750
860400,4380,6570,6750,4380,6570,6750
861300,4623.3335,6935,7125,4623.3335,6935,7125
862200,4623.3335,6935,7125,4623.3335,6935,7125
863100,4623.3335,6935,7125,4623.3335,6935,7125
864000,4623.3335,6935,7125,4623.3335,6935,7125
864900,0,0,0,0,0,0
865800,0,0,0,0,0,0
866700,0,0,0,0,0,0
867600,0,0,0,0,0,0
868500,0,0,0,0,0,0
869400,0,0,0,0,0,0
870300,0,0,0,0,0,0
871200,0,0,0,0,0,0
872100,0,0,0,0,0,0
873000,0,0,0,0,0,0
873900,0,0,0,0,0,0
874800,0,0,0,0,0,0
875700,0,0,0,0,0,0
876600,0,0,0,0,0,0
877500,0,0,0,0,0,0
878400,0,0,0,0,0,0
879300,0,0,0,0,0,0
880200,0,0,0,0,0,0
881100,0,0,0,0,0,0
882000,0,0,0,0,0,0
882900,0,0,0,0,0,0
883800,0,0,0,0,0,0
884700,0,0,0,0,0,0
885600,0,0,0,0,0,0
886500,0,0,0,0,0,0
887400,0,0,0,0,0,0
888300,0,0,0,0,0,0
889200,0,0,0,0,0,0
890100,0,0,0,0,0,0
891000,0,0,0,0,0,0
891900,0,0,0,0,0,0
892800,0,0,0,0,0,0
893700,0,0,0,0,0,0
894600,0,0,0,0,0,0
895500,0,0,0,0,0,0
896400,0,0,0,0,0,0
897300,0,0,0,0,0,0
898200,0,0,0,0,0,0
899100,0,0,0,0,0,0
900000,0,0,0,0,0,0
900900,0,0,0,0,0,0
901800,0,0,0,0,0,0
902700,0,0,0,0,0,0
903600,0,0,0,0,0,0
904500,0,0,0,0,0,0
905400,0,0,0,0,0,0
906300,0,0,0,0,0,0
907200,0,0,0,0,0,0
908100,0,0,0,0,0,0
909000,0,0,0,0,0,0
909900,0,0,0,0,0,0
910800,0,0,0,0,0,0
911700,0,0,0,0,0,0
912600,0,0,0,0,0,0
913500,0,0,0,0,0,0
914400,0,0,0,0,0,0
915300,0,0,0,0,0,0
916200,0,0,0,0,0,0
917100,0,0,0,0,0,0
918000,0,0,0,0,0,0
918900,0,0,0,0,0,0
919800,0,0,0,0,0,0
920700,0,0,0,0,0,0
921600,0,0,0,0,0,0
922500,0,0,0,0,0,0
923400,0,0,0,0,0,0
924300,0,0,0,0,0,0
925200,0,0,0,0,0,0
926100,0,0,0,0,0,0
927000,0,0,0,0,0,0
927900,0,0,0,0,0,0
928800,0,0,0,0,0,0
929700,0,0,0,0,0,0
930600,0,0,0,0,0,0
931500,0,0,0,0,0,0
932400,0,0,0,0,0,0
933300,0,0,0,0,0,0
934200,0,0,0,0,0,0
935100,0,0,0,0,0,0
936000,0,0,0,0,0,0
936900,0,0,0,0,0,0
937800,0,0,0,0,0,0
938700,0,0,0,0,0,0
939600,0,0,0,0,0,0
940500,0,0,0,0,0,0
941400,0,0,0,0,0,0
942300,0,0,0,0,0,0
943200,0,0,0,0,0,0
944100,0,0,0,0,0,0
945000,0,0,0,0,0,0
945900,0,0,0,0,0,0
946800,0,0,0,0,0,0
947700,0,0,0,0,0,0
948600,0,0,0,0,0,0
949500,0,0,0,0,0,0
950400,0,0,0,0,0,0
951300,0,0,0,0,0,0
952200,0,0,0,0,0,0
953100,0,0,0,0,0,0
954000,0,0,0,0,0,0
954900,0,0,0,0,0,0
955800,0,0,0,0,0,0
956700,0,0,0,0,0,0
957600,0,0,0,0,0,0
958500,0,0,0,0,0,0
959400,0,0,0,0,0,0
960300,0,0,0,0,0,0
961200,0,0,0,0,0,0
962100,0,0,0,0,0,0
963000,0,0,0,0,0,0
963900,0,0,0,0,0,0
964800,0,0,0,0,0,0
965700,0,0,0,0,0,0
966600,0,0,0,0,0,0
967500,0,0,0,0,0,0
968400,0,0,0,0,0,0
969300,0,0,0,0,0,0
970200,0,0,0,0,0,0
971100,0,0,0,0,0,0
972000,0,0,0,0,0,0
972900,0,0,0,0,0,0
973800,0,0,0,0,0,0
974700,0,0,0,0,0,0
975600,0,0,0,0,0,0
976500,0,0,0,0,0,0
977400,0,0,0,0,0,0
978300,0,0,0,0,0,0
979200,0,0,0,0,0,0
980100,0,0,0,0,0,0
981000,0,0,0,0,0,0
981900,0,0,0,0,0,0
982800,0,0,0,0,0,0
983700,0,0,0,0,0,0
984600,0,0,0,0,0,0
985500,0,0,0,0,0,0
986400,0,0,0,0,0,0
987300,0,0,0,0,0,0
988200,0,0,0,0,0,0
989100,0,0,0,0,0,0
990000,0,0,0,0,0,0
990900,0,0,0,0,0,0
991800,0,0,0,0,0,0
992700,0,0,0,0,0,0
993600,0,0,0,0,0,0
994500,0,0,0,0,0,0
995400,0,0,0,0,0,0
996300,0,0,0,0,0,0
997200,0,0,0,0,0,0
998100,0,0,0,0,0,0
999000,0,0,0,0,0,0
999900,0,0,0,0,0,0
1000800,0,0,0,0,0,0
1001700,0,0,0,0,0,0
1002600,0,0,0,0,0,0
1003500,0,0,0,0,0,0
1004400,0,0,0,0,0,0
1005300,0,0,0,0,0,0
1006200,0,0,0,0,0,0
1007100,0,0,0,0,0,0
1008000,0,0,0,0,0,0
1008900,0,0,0,0,0,0
1009800,0,0,0,0,0,0
1010700,0,0,0,0,0,0
1011600,0,0,0,0,0,0
1012500,0,0,0,0,0,0
1013400,0,0,0,0,0,0
1014300,0,0,0,0,0,0
1015200,0,0,0,0,0,0
1016100,0,0,0,0,0,0
1017000,0,0,0,0,0,0
1017900,0,0,0,0,0,0
1018800,0,0,0,0,0,0
1019700,0,0,0,0,0,0
1020600,0,0,0,0,0,0
1021500,0,0,0,0,0,0
1022400,0,0,0,0,0,0
1023300,0,0,0,0,0,0
1024200,0,0,0,0,0,0
1025100,0,0,0,0,0,0
1026000,0,0,0,0,0,0
1026900,0,0,0,0,0,0
1027800,0,0,0,0,0,0
1028700,0,0,0,0,0,0
1029600,0,0,0,0,0,0
1030500,0,0,0,0,0,0
1031400,0,0,0,0,0,0
1032300,0,0,0,0,0,0
1033200,0,0,0,0,0,0
1034100,0,0,0,0,0,0
1035000,0,0,0,0,0,0
1035900,0,0,0,0,0,0
1036800,0,0,0,0,0,0
1037700,4380,6570,6750,4380,6570,6750
1038600,4380,6570,6750,4380,6570,6750
1039500,4380,6570,6750,4380,6570,6750
1040400,4380,6570,6750,4380,6570,6750
1041300,4380,6570,6750,4380,6570,6750
1042200,4380,6570,6750,4380,6570,6750
1043100,4380,6570,6750,4380,6570,6750
1044000,4380,6570,6750,4380,6570,6750
1044900,4866.6665,7300,7500,4866.6665,7300,7500
1045800,4866.6665,7300,7500,4866.6665,7300,7500
1046700,4866.6665,7300,7500,4866.6665,7300,7500
1047600,4866.6665,7300,7500,4866.6665,7300,7500
1048500,4380,6570,6750,4380,6570,6750
1049400,4380,6570,6750,4380,6570,6750
1050300,4380,6570,6750,4380,6570,6750
1051200,4380,6570,6750,4380,6570,6750
1052100,2920,4380,4500,2920,4380,4500
1053000,2920,4380,4500,2920,4380,4500
1053900,2920,4380,4500,2920,4380,4500
1054800,2920,4380,4500,2920,4380,4500
1055700,1946.6667,2920,3000,1946.6667,2920,3000
1056600,1946.6667,2920,3000,1946.6667,2920,3000
1057500,1946.6667,2920,3000,1946.6667,2920,3000
1058400,1946.6667,2920,3000,1946.6667,2920,3000
1059300,1460,2190,2250,1460,2190,2250
1060200,1460,2190,2250,1460,2190,2250
1061100,1460,2190,2250,1460,2190,2250
1062000,1460,2190,2250,1460,2190,2250
1062900,0,0,0,0,0,0
1063800,0,0,0,0,0,0
1064700,0,0,0,0,0,0
1065600,0,0,0,0,0,0
1066500,0,0,0,0,0,0
1067400,0,0,0,0,0,0
1068300,0,0,0,0,0,0
1069200,0,0,0,0,0,0
1070100,0,0,0,0,0,0
1071000,0,0,0,0,0,0
1071900,0,0,0,0,0,0
1072800,0,0,0,0,0,0
1073700,0,0,0,0,0,0
1074600,0,0,0,0,0,0
1075500,0,0,0,0,0,0
1076400,0,0,0,0,0,0
1077300,0,0,0,0,0,0
1078200,0,0,0,0,0,0
1079100,0,0,0,0,0,0
1080000,0,0,0,0,0,0
1080900,0,0,0,0,0,0
1081800,0,0,0,0,0,0
1082700,0,0,0,0,0,0
1083600,0,0,0,0,0,0
1084500,0,0,0,0,0,0
1085400,0,0,0,0,0,0
1086300,0,0,0,0,0,0
1087200,0,0,0,0,0,0
1088100,0,0,0,0,0,0
1089000,0,0,0,0,0,0
1089900,0,0,0,0,0,0
1090800,0,0,0,0,0,0
1091700,0,0,0,0,0,0
1092600,0,0,0,0,0,0
1093500,0,0,0,0,0,0
1094400,0,0,0,0,0,0
1095300,0,0,0,0,0,0
1096200,0,0,0,0,0,0
1097100,0,0,0,0,0,0
1098000,0,0,0,0,0,0
1098900,0,0,0,0,0,0
1099800,0,0,0,0,0,0
1100700,0,0,0,0,0,0
1101600,0,0,0,0,0,0
1102500,2920,4380,4500,2920,4380,4500
1103400,2920,4380,4500,2920,4380,4500
1104300,2920,4380,4500,2920,4380,4500
1105200,2920,4380,4500,2920,4380,4500
1106100,4380,6570,6750,4380,6570,6750
1107000,4380,6570,6750,4380,6570,6750
1107900,4380,6570,6750,4380,6570,6750
1108800,4380,6570,6750,4380,6570,6750
1109700,4623.3335,6935,7125,4623.3335,6935,7125
1110600,4623.3335,6935,7125,4623.3335,6935,7125
1111500,4623.3335,6935,7125,4623.3335,6935,7125
1112400,4623.3335,6935,7125,4623.3335,6935,7125
1113300,4866.6665,7300,7500,4866.6665,7300,7500
1114200,4866.6665,7300,7500,4866.6665,7300,7500
1115100,4866.6665,7300,7500,4866.6665,7300,7500
1116000,4866.6665,7300,7500,4866.6665,7300,7500
1116900,4866.6665,7300,7500,4866.6665,7300,7500
1117800,4866.6665,7300,7500,4866.6665,7300,7500
1118700,4866.6665,7300,7500,4866.6665,7300,7500
1119600,4866.6665,7300,7500,4866.6665,7300,7500
1120500,4380,6570,6750,4380,6570,6750
1121400,4380,6570,6750,4380,6570,6750
1122300,4380,6570,6750,4380,6570,6750
1123200,4380,6570,6750,4380,6570,6750
1124100,4380,6570,6750,4380,6570,6750
1125000,4380,6570,6750,4380,6570,6750
1125900,4380,6570,6750,4380,6570,6750
1126800,4380,6570,6750,4380,6570,6750
1127700,4866.6665,7300,7500,4866.6665,7300,7500
1128600,4866.6665,7300,7500,4866.6665,7300,7500
1129500,4866.6665,7300,7500,4866.6665,7300,7500
1130400,4866.6665,7300,7500,4866.6665,7300,7500
1131300,4380,6570,6750,4380,6570,6750
1132200,4380,6570,6750,4380,6570,6750
1133100,4380,6570,6750,4380,6570,6750
1134000,4380,6570,6750,4380,6570,6750
1134900,2920,4380,4500,2920,4380,4500
1135800,2920,4380,4500,2920,4380,4500
1136700,2920,4380,4500,2920,4380,4500
1137600,2920,4380,4500,2920,4380,4500
1138500,1946.6667,2920,3000,1946.6667,2920,3000
1139400,1946.6667,2920,3000,1946.6667,2920,3000
1140300,1946.6667,2920,3000,1946.6667,2920,3000
1141200,1946.6667,2920,3000,1946.6667,2920,3000
1142100,1460,2190,2250,1460,2190,2250
1143000,1460,2190,2250,1460,2190,2250
1143900,1460,2190,2250,1460,2190,2250
1144800,1460,2190,2250,1460,2190,2250
1145700,0,0,0,0,0,0
1146600,0,0,0,0,0,0
1147500,0,0,0,0,0,0
1148400,0,0,0,0,0,0
1149300,0,0,0,0,0,0
1150200,0,0,0,0,0,0
1151100,0,0,0,0,0,0
1152000,0,0,0,0,0,0
1152900,0,0,0,0,0,0
1153800,0,0,0,0,0,0
1154700,0,0,0,0,0,0
1155600,0,0,0,0,0,0
1156500,0,0,0,0,0,0
1157400,0,0,0,0,0,0
1158300,0,0,0,0,0,0
1159200,0,0,0,0,0,0
1160100,0,0,0,0,0,0
1161000,0,0,0,0,0,0
1161900,0,0,0,0,0,0
1162800,0,0,0,0,0,0
1163700,0,0,0,0,0,0
1164600,0,0,0,0,0,0
1165500,0,0,0,0,0,0
1166400,0,0,0,0,0,0
1167300,0,0,0,0,0,0
1168200,0,0,0,0,0,0
1169100,0,0,0,0,0,0
1170000,0,0,0,0,0,0
1170900,0,0,0,0,0,0
1171800,0,0,0,0,0,0
1172700,0,0,0,0,0,0
1173600,0,0,0,0,0,0
1174500,0,0,0,0,0,0
1175400,0,0,0,0,0,0
1176300,0,0,0,0,0,0
1177200,0,0,0,0,0,0
1178100,0,0,0,0,0,0
1179000,0,0,0,0,0,0
1179900,0,0,0,0,0,0
1180800,0,0,0,0,0,0
1181700,0,0,0,0,0,0
1182600,0,0,0,0,0,0
1183500,0,0,0,0,0,0
1184400,0,0,0,0,0,0
1185300,2920,4380,4500,2920,4380,4500
1186200,2920,4380,4500,2920,4380,4500
1187100,2920,4380,4500,2920,4380,4500
1188000,2920,4380,4500,2920,4380,4500
1188900,4380,6570,6750,4380,6570,6750
1189800,4380,6570,6750,4380,6570,6750
1190700,4380,6570,6750,4380,6570,6750
1191600,4380,6570,6750,4380,6570,6750
1192500,4623.3335,6935,7125,4623.3335,6935,7125
1193400,4623.3335,6935,7125,4623.3335,6935,7125
1194300,4623.3335,6935,7125,4623.3335,6935,7125
1195200,4623.3335,6935,7125,4623.3335,6935,7125
1196100,4866.6665,7300,7500,4866.6665,7300,7500
1197000,4866.6665,7300,7500,4866.6665,7300,7500
1197900,4866.6665,7300,7500,4866.6665,7300,7500
1198800,4866.6665,7300,7500,4866.6665,7300,7500
1199700,4866.6665,7300,7500,4866.6665,7300,7500
1200600,4866.6665,7300,7500,4866.6665,7300,7500
1201500,4866.6665,7300,7500,4866.6665,7300,7500
1202400,4866.6665,7300,7500,4866.6665,7300,7500
1203300,4380,6570,6750,4380,6570,6750
1204200,4380,6570,6750,4380,6570,6750
1205100,4380,6570,6750,4380,6570,6750
1206000,4380,6570,6750,4380,6570,6750
1206900,4380,6570,6750,4380,6570,6750
1207800,4380,6570,6750,4380,6570,6750
1208700,4380,6570,6750,4380,6570,6750
1209600,4380,6570,6750,4380,6570,6750
1210500,4866.6665,7300,7500,4866.6665,7300,7500
1211400,4866.6665,7300,7500,4866.6665,7300,7500
1212300,4866.6665,7300,7500,4866.6665,7300,7500
1213200,4866.6665,7300,7500,4866.6665,7300,7500
1214100,4380,6570,6750,4380,6570,6750
1215000,4380,6570,6750,4380,6570,6750
1215900,4380,6570,6750,4380,6570,6750
1216800,4380,6570,6750,4380,6570,6750
1217700,2920,4380,4500,2920,4380,4500
1218600,2920,4380,4500,2920,4380,4500
1219500,2920,4380,4500,2920,4380,4500
1220400,2920,4380,4500,2920,4380,4500
1221300,1946.6667,2920,3000,1946.6667,2920,3000
1222200,1946.6667,2920,3000,1946.6667,2920,3000
1223100,1946.6667,2920,3000,1946.6667,2920,3000
1224000,1946.6667,2920,3000,1946.6667,2920,3000
1224900,1460,2190,2250,1460,2190,2250
1225800,1460,2190,2250,1460,2190,2250
1226700,1460,2190,2250,1460,2190,2250
1227600,1460,2190,2250,1460,2190,2250
1228500,0,0,0,0,0,0
1229400,0,0,0,0,0,0
1230300,0,0,0,0,0,0
1231200,0,0,0,0,0,0
1232100,0,0,0,0,0,0
1233000,0,0,0,0,0,0
1233900,0,0,0,0,0,0
1234800,0,0,0,0,0,0
1235700,0,0,0,0,0,0
1236600,0,0,0,0,0,0
1237500,0,0,0,0,0,0
1238400,0,0,0,0,0,0
1239300,0,0,0,0,0,0
1240200,0,0,0,0,0,0
1241100,0,0,0,0,0,0
1242000,0,0,0,0,0,0
1242900,0,0,0,0,0,0
1243800,0,0,0,0,0,0
1244700,0,0,0,0,0,0
1245600,0,0,0,0,0,0
1246500,0,0,0,0,0,0
1247400,0,0,0,0,0,0
1248300,0,0,0,0,0,0
1249200,0,0,0,0,0,0
1250100,0,0,0,0,0,0
1251000,0,0,0,0,0,0
1251900,0,0,0,0,0,0
1252800,0,0,0,0,0,0
1253700,0,0,0,0,0,0
1254600,0,0,0,0,0,0
1255500,0,0,0,0,0,0
1256400,0,0,0,0,0,0
1257300,0,0,0,0,0,0
1258200,0,0,0,0,0,0
1259100,0,0,0,0,0,0
1260000,0,0,0,0,0,0
1260900,0,0,0,0,0,0
1261800,0,0,0,0,0,0
1262700,0,0,0,0,0,0
1263600,0,0,0,0,0,0
1264500,0,0,0,0,0,0
1265400,0,0,0,0,0,0
1266300,0,0,0,0,0,0
1267200,0,0,0,0,0,0
1268100,2920,4380,4500,2920,4380,4500
1269000,2920,4380,4500,2920,4380,4500
1269900,2920,4380,4500,2920,4380,4500
1270800,2920,4380,4500,2920,4380,4500
1271700,4380,6570,6750,4380,6570,6750
1272600,4380,6570,6750,4380,6570,6750
1273500,4380,6570,6750,4380,6570,6750
1274400,4380,6570,6750,4380,6570,6750
1275300,4623.3335,6935,7125,4623.3335,6935,7125
1276200,4623.3335,6935,7125,4623.3335,6935,7125
1277100,4623.3335,6935,7125,4623.3335,6935,7125
1278000,4623.3335,6935,7125,4623.3335,6935,7125
1278900,4866.6665,7300,7500,4866.6665,7300,7500
1279800,4866.6665,7300,7500,4866.6665,7300,7500
1280700,4866.6665,7300,7500,4866.6665,7300,7500
1281600,4866.6665,7300,7500,4866.6665,7300,7500
1282500,4866.6665,7300,7500,4866.6665,7300,7500
1283400,4866.6665,7300,7500,4866.6665,7300,7500
1284300,4866.6665,7300,7500,4866.6665,7300,7500
1285200,4866.6665,7300,7500,4866.6665,7300,7500
1286100,4380,6570,6750,4380,6570,6750
1287000,4380,6570,6750,4380,6570,6750
1287900,4380,6570,6750,4380,6570,6750
1288800,4380,6570,6750,4380,6570,6750
1289700,4380,6570,6750,4380,6570,6750
1290600,4380,6570,6750,4380,6570,6750
1291500,4380,6570,6750,4380,6570,6750
1292400,4380,6570,6750,4380,6570,6750
1293300,4866.6665,7300,7500,4866.6665,7300,7500
1294200,4866.6665,7300,7500,4866.6665,7300,7500
1295100,4866.6665,7300,7500,4866.6665,7300,7500
1296000,4866.6665,7300,7500,4866.6665,7300,7500
1296900,4380,6570,6750,4380,6570,6750
1297800,4380,6570,6750,4380,6570,6750
1298700,4380,6570,6750,4380,6570,6750
1299600,4380,6570,6750,4380,6570,6750
1300500,2920,4380,4500,2920,4380,4500
1301400,2920,4380,4500,2920,4380,4500
1302300,2920,4380,4500,2920,4380,4500
1303200,2920,4380,4500,2920,4380,4500
1304100,1946.6667,2920,3000,1946.6667,2920,3000
1305000,1946.6667,2920,3000,1946.6667,2920,3000
1305900,1946.6667,2920,3000,1946.6667,2920,3000
1306800,1946.6667,2920,3000,1946.6667,2920,3000
1307700,1460,2190,2250,1460,2190,2250
1308600,1460,2190,2250,1460,2190,2250
1309500,1460,2190,2250,1460,2190,2250
1310400,1460,2190,2250,1460,2190,2250
1311300,0,0,0,0,0,0
1312200,0,0,0,0,0,0
1313100,0,0,0,0,0,0
1314000,0,0,0,0,0,0
1314900,0,0,0,0,0,0
1315800,0,0,0,0,0,0
1316700,0,0,0,0,0,0
1317600,0,0,0,0,0,0
1318500,0,0,0,0,0,0
1319400,0,0,0,0,0,0
1320300,0,0,0,0,0,0
1321200,0,0,0,0,0,0
1322100,0,0,0,0,0,0
1323000,0,0,0,0,0,0
1323900,0,0,0,0,0,0
1324800,0,0,0,0,0,0
1325700,0,0,0,0,0,0
1326600,0,0,0,0,0,0
1327500,0,0,0,0,0,0
1328400,0,0,0,0,0,0
1329300,0,0,0,0,0,0
1330200,0,0,0,0,0,0
1331100,0,0,0,0,0,0
1332000,0,0,0,0,0,0
1332900,0,0,0,0,0,0
1333800,0,0,0,0,0,0
1334700,0,0,0,0,0,0
1335600,0,0,0,0,0,0
1336500,0,0,0,0,0,0
1337400,0,0,0,0,0,0
1338300,0,0,0,0,0,0
1339200,0,0,0,0,0,0
1340100,0,0,0,0,0,0
1341000,0,0,0,0,0,0
1341900,0,0,0,0,0,0
1342800,0,0,0,0,0,0
1343700,0,0,0,0,0,0
1344600,0,0,0,0,0,0
1345500,0,0,0,0,0,0
1346400,0,0,0,0,0,0
1347300,0,0,0,0,0,0
1348200,0,0,0,0,0,0
1349100,0,0,0,0,0,0
1350000,0,0,0,0,0,0
1350900,2920,4380,4500,2920,4380,4500
1351800,2920,4380,4500,2920,4380,4500
1352700,2920,4380,4500,2920,4380,4500
1353600,2920,4380,4500,2920,4380,4500
1354500,4380,6570,6750,4380,6570,6750
1355400,4380,6570,6750,4380,6570,6750
1356300,4380,6570,6750,4380,6570,6750
1357200,4380,6570,6750,4380,6570,6750
1358100,4623.3335,6935,7125,4623.3335,6935,7125
1359000,4623.3335,6935,7125,4623.3335,6935,7125
1359900,4623.3335,6935,7125,4623.3335,6935,7125
1360800,4623.3335,6935,7125,4623.3335,6935,7125
1361700,4866.6665,7300,7500,4866.6665,7300,7500
1362600,4866.6665,7300,7500,4866.6665,7300,7500
1363500,4866.6665,7300,7500,4866.6665,7300,7500
1364400,4866.6665,7300,7500,4866.6665,7300,7500
1365300,4866.6665,7300,7500,4866.6665,7300,7500
